"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.paragraph_id","Input.content","Answer.ParaphraseQuestionBox","Approve","Reject"
"3GVPRXWRPHU0RUQZ6SMT99BZGGI7IC","30EHNVFQMZ4WJS5A5VJJ6S91K09B1P","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.08","Tue Mar 08 09:09:49 PST 2016","1","BatchId:2301305;","180","86400","Tue Mar 15 10:09:49 PDT 2016","","","32SVAV9L3F967D48IVWR3E7I870A3X","A3DGA7BHDLXJND","Submitted","Tue Mar 08 09:54:12 PST 2016","Tue Mar 08 09:54:38 PST 2016","Wed Mar 09 09:54:38 PST 2016","","","","26","100% (112/112)","100% (112/112)","100% (26/26)","Set_Fire_to_the_Rain-Composition","<font color=""blue"">Question</font>: What key is ""Set Fire to the Rain"" written in?<br/><font color=""blue"">Sentence(s)</font>: It is written in the key of D minor with a tempo of 108 beats per minute, following the chord progression of Dm–F–C–Gm–Dm–F–C–Csus4–C, and Adele's voice spans A3-D5.","Set Fire to the Rain was written in which key?"
"3Z33IC0JC0M9RJYSKWJW2USZJ81V98","30EHNVFQMZ4WJS5A5VJJ6S91K09B1P","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.08","Tue Mar 08 09:09:51 PST 2016","1","BatchId:2301305;","180","86400","Tue Mar 15 10:09:51 PDT 2016","","","3OVHNO1VE615QDEDNCI2XGK385VZDK","A9BRH899F1PW7","Submitted","Tue Mar 08 09:53:15 PST 2016","Tue Mar 08 09:54:14 PST 2016","Wed Mar 09 09:54:14 PST 2016","","","","59","0% (0/0)","0% (0/0)","0% (0/0)","Equestrianism-Overview_of_equestrian_activities","<font color=""blue"">Question</font>: Which kinds of non-competitive reacreational riding activities can horses perform?<br/><font color=""blue"">Sentence(s)</font>: Horses (and other equids such as mules and donkeys) are used for non-competitive recreational riding such as fox hunting, trail riding or hacking.","What sorts of riding activities can you do with a horse that are non-competitive and recreational?"
"3H5TOKO3D9JNFNDF2TFX9U1KGNW46U","30EHNVFQMZ4WJS5A5VJJ6S91K09B1P","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.08","Tue Mar 08 09:09:49 PST 2016","1","BatchId:2301305;","180","86400","Tue Mar 15 10:09:49 PDT 2016","","","32XVDSJFPZXIOWHEBY8RTVXQWAL2MU","A311S2J8UUQ7QR","Submitted","Tue Mar 08 09:21:46 PST 2016","Tue Mar 08 09:22:16 PST 2016","Wed Mar 09 09:22:16 PST 2016","","","","30","0% (0/0)","0% (0/0)","0% (0/0)","Set_Fire_to_the_Rain-Track_listing","<font color=""blue"">Question</font>: What sort of album features the remixes to Set Fire to the Rain?<br/><font color=""blue"">Sentence(s)</font>: ;Digital EP — remixes","It is a digital EP that contains remixes."
"3IVEC1GSLPZIBJV3ZUQKK0ZMQ961JK","30EHNVFQMZ4WJS5A5VJJ6S91K09B1P","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.08","Tue Mar 08 09:09:45 PST 2016","1","BatchId:2301305;","180","86400","Tue Mar 15 10:09:45 PDT 2016","","","3TXMY6UCAEOM7T780K4EMHQHI2VCQ0","A2VE6DXYWWLKR6","Submitted","Tue Mar 08 09:19:20 PST 2016","Tue Mar 08 09:19:36 PST 2016","Wed Mar 09 09:19:36 PST 2016","","","","16","0% (0/0)","0% (0/0)","0% (0/0)","Botany-Epigenetics","<font color=""blue"">Question</font>: What is Epigentics the study of?<br/><font color=""blue"">Sentence(s)</font>: Epigenetics is the study of mitotically and/or meiotically heritable changes in gene function that cannot be explained by changes in the underlying DNA sequence but cause the organism's genes to behave (or ""express themselves"") differently.","What is Epigenetics?"
"3M67TQBQQHOPZVVU91S067EMYY1A9N","30EHNVFQMZ4WJS5A5VJJ6S91K09B1P","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.08","Tue Mar 08 09:09:52 PST 2016","1","BatchId:2301305;","180","86400","Tue Mar 15 10:09:52 PDT 2016","","","3D8YOU6S9EKPJ55O72BGAIVWP1T6UA","ATADQXPHL10Y8","Submitted","Tue Mar 08 09:42:01 PST 2016","Tue Mar 08 09:43:20 PST 2016","Wed Mar 09 09:43:20 PST 2016","","","","79","100% (13/13)","100% (13/13)","0% (0/0)","Equestrianism-Health_issues","<font color=""blue"">Question</font>: How many equestrians were surveyed in Oregon, Washington, and Idaho?<br/><font color=""blue"">Sentence(s)</font>: A survey of 679 equestrians in Oregon, Washington, and Idaho estimated that at some time in their equestrian career one in five will be seriously injured, resulting in hospitalization, surgery, or long-term disability.","Is equestrianism a dangerous sport?"
"3W31J70BASWX96BJXCFG2BIQ9VXKCS","30EHNVFQMZ4WJS5A5VJJ6S91K09B1P","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.08","Tue Mar 08 09:09:49 PST 2016","1","BatchId:2301305;","180","86400","Tue Mar 15 10:09:49 PDT 2016","","","3DR23U6WE5EEW7JEDF44HA17NLAETC","A17EWYBEPWNY4M","Submitted","Tue Mar 08 09:41:43 PST 2016","Tue Mar 08 09:42:02 PST 2016","Wed Mar 09 09:42:02 PST 2016","","","","19","100% (1/1)","100% (1/1)","100% (1/1)","Sexy_and_I_Know_It-Abstract","<font color=""blue"">Question</font>: When wasthe song ""Sexy and I Know It"" released?<br/><font color=""blue"">Sentence(s)</font>: It was released as the third single from the album on 16 September 2011.","What is the release date for the song ""Sexy and I know it"""
"344M16OZKIFDEAG0QGDRKRZXO2FENK","30EHNVFQMZ4WJS5A5VJJ6S91K09B1P","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.08","Tue Mar 08 09:09:45 PST 2016","1","BatchId:2301305;","180","86400","Tue Mar 15 10:09:45 PDT 2016","","","3LYA37P8IQNHMLH79FOMFB8Q1B4BK1","APNDS7GQJ8PP7","Submitted","Tue Mar 08 09:34:54 PST 2016","Tue Mar 08 09:35:17 PST 2016","Wed Mar 09 09:35:17 PST 2016","","","","23","100% (33/33)","100% (33/33)","100% (33/33)","Botany-Evolution","<font color=""blue"">Question</font>: What does it mean to be a megaspory?<br/><font color=""blue"">Sentence(s)</font>: By the end of the Devonian period, several groups, including the lycopods, sphenophylls and progymnosperms, had independently evolved ""megaspory"" – their spores were of two distinct sizes, larger megaspores and smaller microspores.","What is a megaspory?"
"3L84EBDQ372FS4N7PPWEQUVYE46KK5","30EHNVFQMZ4WJS5A5VJJ6S91K09B1P","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.08","Tue Mar 08 09:09:52 PST 2016","1","BatchId:2301305;","180","86400","Tue Mar 15 10:09:52 PDT 2016","","","3ND9UOO81K2KUUX0P6WJHPYQ0CPLWS","APNDS7GQJ8PP7","Submitted","Tue Mar 08 09:19:38 PST 2016","Tue Mar 08 09:20:18 PST 2016","Wed Mar 09 09:20:18 PST 2016","","","","40","100% (33/33)","100% (33/33)","100% (33/33)","Curling-Delivery","<font color=""blue"">Question</font>: Describe the delivery in the sport curling.<br/><font color=""blue"">Sentence(s)</font>: The process of sliding a stone down the sheet is known as the ""delivery"".The ""skip"", or the captain of the team, will usually determine the required ""weight"", ""turn"", and ""line"" of the stone.","In curling, what is the delivery?"
"3YD0MU1NC21LLC71U4UGSBNG38DA7B","30EHNVFQMZ4WJS5A5VJJ6S91K09B1P","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.08","Tue Mar 08 09:09:49 PST 2016","1","BatchId:2301305;","180","86400","Tue Mar 15 10:09:49 PDT 2016","","","3WS1NTTKEYC5MCMJAO00FHK22BO0F0","A311S2J8UUQ7QR","Submitted","Tue Mar 08 09:15:38 PST 2016","Tue Mar 08 09:17:03 PST 2016","Wed Mar 09 09:17:03 PST 2016","","","","85","0% (0/0)","0% (0/0)","0% (0/0)","Sexy_and_I_Know_It-Music_video","<font color=""blue"">Question</font>: What was the music video flagged for on youtube?<br/><font color=""blue"">Sentence(s)</font>: The music video on YouTube was flagged for sexual content.","The YouTube video was taken down because of its sexual content."
"322ZSN9Z5GKTHLORY6NQK4TY0V84T6","30EHNVFQMZ4WJS5A5VJJ6S91K09B1P","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.08","Tue Mar 08 09:09:45 PST 2016","1","BatchId:2301305;","180","86400","Tue Mar 15 10:09:45 PDT 2016","","","3E337GFOL98EL8ALME8G8EGRBJ0NGY","APNDS7GQJ8PP7","Submitted","Tue Mar 08 09:20:19 PST 2016","Tue Mar 08 09:20:45 PST 2016","Wed Mar 09 09:20:45 PST 2016","","","","26","100% (33/33)","100% (33/33)","100% (33/33)","Nucleic_acid_sequence-Notation","<font color=""blue"">Question</font>: Name the particular nucleotide for A.<br/><font color=""blue"">Sentence(s)</font>: A = adenine","What is A's nucleotide?"
"363A7XIFV4MNW28XC2XWYP3JPQJVAN","30EHNVFQMZ4WJS5A5VJJ6S91K09B1P","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.08","Tue Mar 08 09:09:52 PST 2016","1","BatchId:2301305;","180","86400","Tue Mar 15 10:09:52 PDT 2016","","","3SBEHTYCWN3MTYKUJ4HUA6REUGZIYE","APLM60G5KFRV3","Submitted","Tue Mar 08 09:46:38 PST 2016","Tue Mar 08 09:48:33 PST 2016","Wed Mar 09 09:48:33 PST 2016","","","","115","0% (0/0)","0% (0/0)","0% (0/0)","Curling-Curling_culture","<font color=""blue"">Question</font>: Where is curling a provincial sport at?<br/><font color=""blue"">Sentence(s)</font>: The Tournament of Hearts and the Brier are contested by provincial and territorial champions, and the world championships by national champions.Curling is the provincial sport of Saskatchewan.","Where does the sport of curling take place at?"
"307FVKVSYRF6JNRKL3KPF81GBYG47T","30EHNVFQMZ4WJS5A5VJJ6S91K09B1P","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.08","Tue Mar 08 09:09:49 PST 2016","1","BatchId:2301305;","180","86400","Tue Mar 15 10:09:49 PDT 2016","","","39GHHAVOMFR2Q2QGCFEN6I27CULJ42","APNDS7GQJ8PP7","Submitted","Tue Mar 08 09:17:10 PST 2016","Tue Mar 08 09:17:51 PST 2016","Wed Mar 09 09:17:51 PST 2016","","","","41","100% (33/33)","100% (33/33)","100% (33/33)","Some_Nights-Background","<font color=""blue"">Question</font>: Who did Some Nights want as their producer?<br/><font color=""blue"">Sentence(s)</font>: Consciously, the band began working in the hip-hop factor and realized they wanted a hip-hop producer.</br>After scanning the liner notes of his other hip-hop records, Ruess noticed that Jeff Bhasker was one of the most common names.","What producer did Some Nights desire to work with?"
"3I7KR83SNADVB84GLS5P0LHI3AUK9B","30EHNVFQMZ4WJS5A5VJJ6S91K09B1P","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.08","Tue Mar 08 09:09:45 PST 2016","1","BatchId:2301305;","180","86400","Tue Mar 15 10:09:45 PDT 2016","","","3U84XHCDICDSQHVKU1H9UCQXVS14ZB","A1GCJH6X0BRA46","Submitted","Tue Mar 08 09:35:54 PST 2016","Tue Mar 08 09:37:57 PST 2016","Wed Mar 09 09:37:57 PST 2016","","","","123","100% (18/18)","100% (18/18)","100% (18/18)","Nucleic_acid_sequence-Genetic_testing","<font color=""blue"">Question</font>: How many variations of a gene does a person normally carry?<br/><font color=""blue"">Sentence(s)</font>: Normally, every person carries two variations of every gene, one inherited from their mother, the other inherited from their father.","What types of gene variations the normal person own?"
"33TGB4G0LPHKFNC1IHPVHFQWTQCXTD","30EHNVFQMZ4WJS5A5VJJ6S91K09B1P","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.08","Tue Mar 08 09:09:52 PST 2016","1","BatchId:2301305;","180","86400","Tue Mar 15 10:09:52 PDT 2016","","","32VNZTT0A74JOQ9TKKNW89OYMBJR46","A25RMYO7CORQTH","Submitted","Tue Mar 08 09:52:23 PST 2016","Tue Mar 08 09:53:04 PST 2016","Wed Mar 09 09:53:04 PST 2016","","","","41","0% (0/0)","0% (0/0)","0% (0/0)","Luge-Abstract","<font color=""blue"">Question</font>: What year was the first recorded use of the term luge recorded?<br/><font color=""blue"">Sentence(s)</font>: The first recorded use of the term ""luge"" is 1905, from the Savoy/Swiss dialect of French ""luge"" meaning ""small coasting sled"", and is possibly from a Gaulish word with the same root as English sled.","When was the term 'luge' first recorded?"
"3ZG552ORAM4YRZDTZN4HS7KLD2S2VO","30EHNVFQMZ4WJS5A5VJJ6S91K09B1P","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.08","Tue Mar 08 09:09:45 PST 2016","1","BatchId:2301305;","180","86400","Tue Mar 15 10:09:45 PDT 2016","","","39N5ACM9HENZ9JZQONFYKMZZ7L89PR","A19LZSAT4QURFJ","Submitted","Tue Mar 08 09:34:16 PST 2016","Tue Mar 08 09:34:37 PST 2016","Wed Mar 09 09:34:37 PST 2016","","","","21","0% (0/0)","0% (0/0)","0% (0/0)","Magnetic_resonance_imaging-MRI_versus_CT","<font color=""blue"">Question</font>: What does CT stand for?<br/><font color=""blue"">Sentence(s)</font>: MRI and computed tomography (CT) are complementary imaging technologies and each has advantages and limitations for particular applications.","What do the letters CT mean?"
"3NCN4N1H1GHF774GGPB1JJTCL52NBT","30EHNVFQMZ4WJS5A5VJJ6S91K09B1P","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.08","Tue Mar 08 09:09:49 PST 2016","1","BatchId:2301305;","180","86400","Tue Mar 15 10:09:49 PDT 2016","","","32EYX73OY09I5O38ZQEELDMSLO5URU","A17EWYBEPWNY4M","Submitted","Tue Mar 08 09:39:27 PST 2016","Tue Mar 08 09:40:40 PST 2016","Wed Mar 09 09:40:40 PST 2016","","","","73","100% (1/1)","100% (1/1)","100% (1/1)","Some_Nights-Composition","<font color=""blue"">Question</font>: Which single did Jeff Bhasker refer to when eh stated that it ""had a Queen/Freddie Mercury vibe to it""?<br/><font color=""blue"">Sentence(s)</font>: In an interview with ""Fuse"", producer Jeff Bhasker also stated that the album's lead single ""We Are Young"" ""had a Queen/Freddie Mercury vibe to it"".","What is the name of the single referred to by Jeff Bhasker when he stated  ""had a Queen/Freddie Mercury vibe to it""?"
"334ZEL5JX6FW6ELUSQX9OX3HF3TSOE","30EHNVFQMZ4WJS5A5VJJ6S91K09B1P","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.08","Tue Mar 08 09:09:52 PST 2016","1","BatchId:2301305;","180","86400","Tue Mar 15 10:09:52 PDT 2016","","","3B3WTRP3DB23HCYKMP4MO9R6WBG29X","A2416IYI3FQMAG","Submitted","Tue Mar 08 09:35:47 PST 2016","Tue Mar 08 09:36:23 PST 2016","Wed Mar 09 09:36:23 PST 2016","","","","36","100% (114/114)","100% (114/114)","0% (0/0)","Luge-Risks","<font color=""blue"">Question</font>: How many athletes have died in preparation of a Winter Olympics competition?<br/><font color=""blue"">Sentence(s)</font>: Kumaritashvili was the fourth athlete to die while in preparation for a Winter Olympics competition, following speed skier Nicolas Bochatay, 27, who died while preparing for the Albertville 1992 games, British luger Kazimierz Kay-Skrzypeski and skier Ross Milne, 19, who both died in the run-up to the Innsbruck 1964 games.","In preparation of a Winter Olympics competition, how many athletes have died?"
"3EN4YVUOUCSQ1KGW6NBRF93NVOLXJ8","30EHNVFQMZ4WJS5A5VJJ6S91K09B1P","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.08","Tue Mar 08 09:09:45 PST 2016","1","BatchId:2301305;","180","86400","Tue Mar 15 10:09:45 PDT 2016","","","3OXV7EAXLEQ5KBS5SIFFN95WCO536V","A2HGRSPR50ENHL","Submitted","Tue Mar 08 09:15:04 PST 2016","Tue Mar 08 09:16:07 PST 2016","Wed Mar 09 09:16:07 PST 2016","","","","63","100% (40/40)","100% (40/40)","100% (40/40)","Magnetic_resonance_imaging-Magnetic_resonance_angiography","<font color=""blue"">Question</font>: What is used to evaluate the arteries of the neck and brain, amonth others?<br/><font color=""blue"">Sentence(s)</font>: MRA is often used to evaluate the arteries of the neck and brain, the thoracic and abdominal aorta, the renal arteries, and the legs (called a ""run-off"").","What method helps to evaluate the arteries of the neck and brain?"
"3ULIZ0H1VA5A4KGIASMQJQGH88C513","30EHNVFQMZ4WJS5A5VJJ6S91K09B1P","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.08","Tue Mar 08 09:09:49 PST 2016","1","BatchId:2301305;","180","86400","Tue Mar 15 10:09:49 PDT 2016","","","358010RM5ET2FZEKDFUB6HAZ0CZXVI","A1IOJ2LGMGISYM","Submitted","Tue Mar 08 09:38:28 PST 2016","Tue Mar 08 09:38:56 PST 2016","Wed Mar 09 09:38:56 PST 2016","","","","28","100% (20/20)","100% (20/20)","100% (18/18)","Wide_Awake_(Katy_Perry_song)-Background","<font color=""blue"">Question</font>: Who directed the music video for Wide Awake?<br/><font color=""blue"">Sentence(s)</font>: The music video was directed by Tony T. Datis and will be used as a tie-in promotion for her 2012 3D autobiographical documentary film, """", as part of her deal with Pepsi.On June 12, 2012, an official trailer directed by Lance Drake, was released on Perry's VEVO channel.","What was the director for the music video ""Wide Awake""?"
"34ZTTGSNJXOA1HKUW9DE9ORFLTUHQQ","30EHNVFQMZ4WJS5A5VJJ6S91K09B1P","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.08","Tue Mar 08 09:09:52 PST 2016","1","BatchId:2301305;","180","86400","Tue Mar 15 10:09:52 PDT 2016","","","339ANSOTR52R9TVDFPG31YC3W1MKIH","A311S2J8UUQ7QR","Submitted","Tue Mar 08 09:13:44 PST 2016","Tue Mar 08 09:15:37 PST 2016","Wed Mar 09 09:15:37 PST 2016","","","","113","0% (0/0)","0% (0/0)","0% (0/0)","Nordic_combined-History","<font color=""blue"">Question</font>: Where was the first major competition in Nordic combined held?<br/><font color=""blue"">Sentence(s)</font>: The first major competition in Nordic combined was held in 1892 in Oslo at the first Holmenkollen Ski Festival, an event still held annually.","The first major competition in Nordic combined took place in 1892 at the first annual Holmenkollen Ski Festival in Oslo."
"3MVY4USGB6NMASARUVK4407V3UUSIJ","30EHNVFQMZ4WJS5A5VJJ6S91K09B1P","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.08","Tue Mar 08 09:09:49 PST 2016","1","BatchId:2301305;","180","86400","Tue Mar 15 10:09:49 PDT 2016","","","3GNCZX450INDE29VGTTYGHAJD3QPAM","A2XI9YL5UOO2YC","Submitted","Tue Mar 08 09:46:08 PST 2016","Tue Mar 08 09:47:04 PST 2016","Wed Mar 09 09:47:04 PST 2016","","","","56","100% (373/373)","100% (373/373)","100% (373/373)","Wide_Awake_(Katy_Perry_song)-Lyric_video","<font color=""blue"">Question</font>: Who from AOL music spoke about the video?<br/><font color=""blue"">Sentence(s)</font>: Contessa Gayles from AOL Music commented that the video ""is practically a music video in itself"".","Who was it that commented on the video, that was an employee of AOL Music?"
"3U18MJKL1UMYHCWMUP7WU3ZU3Q2NC0","30EHNVFQMZ4WJS5A5VJJ6S91K09B1P","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.08","Tue Mar 08 09:09:49 PST 2016","1","BatchId:2301305;","180","86400","Tue Mar 15 10:09:49 PDT 2016","","","3300DTYQT2H14RRMWBA9C5QK3EBQEA","A1IOJ2LGMGISYM","Submitted","Tue Mar 08 09:48:34 PST 2016","Tue Mar 08 09:49:30 PST 2016","Wed Mar 09 09:49:30 PST 2016","","","","56","100% (20/20)","100% (20/20)","100% (18/18)","One_More_Night_(Maroon_5_song)-Synopsis","<font color=""blue"">Question</font>: Why is the main character upset after he wins his fight?<br/><font color=""blue"">Sentence(s)</font>: He wins the fight, but when he returns home battered from the battle, he finds he's lost everything that really mattered.</br>Kelly and their child are gone and all that's left are the relics of his profession — trophies, a jump rope, a few pictures and a lone goldfish.","What is upsetting to the main character after winning the fight?"
"3VGZ74AYTGGS7KF07LU14JQX2EGCGH","30EHNVFQMZ4WJS5A5VJJ6S91K09B1P","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.08","Tue Mar 08 09:09:45 PST 2016","1","BatchId:2301305;","180","86400","Tue Mar 15 10:09:45 PDT 2016","","","3XLBSAQ9Z4CP94D3WZFGXOA7MUOZ7N","APNDS7GQJ8PP7","Submitted","Tue Mar 08 09:17:51 PST 2016","Tue Mar 08 09:18:52 PST 2016","Wed Mar 09 09:18:52 PST 2016","","","","61","100% (33/33)","100% (33/33)","100% (33/33)","Medicine-Institutions","<font color=""blue"">Question</font>: Why has the US healthcare system been criticized?<br/><font color=""blue"">Sentence(s)</font>: While the US healthcare system has come under fire for lack of openness, new legislation may encourage greater openness.","What has caused the healthcare system in the US to be criticized?"
"33P2GD6NRNSOQEMZJ4THD2F6MN2HKY","30EHNVFQMZ4WJS5A5VJJ6S91K09B1P","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.08","Tue Mar 08 09:09:49 PST 2016","1","BatchId:2301305;","180","86400","Tue Mar 15 10:09:49 PDT 2016","","","3NS0A6KXC4882XO4P2JA31N0LX7GZ7","A311S2J8UUQ7QR","Submitted","Tue Mar 08 09:19:02 PST 2016","Tue Mar 08 09:19:34 PST 2016","Wed Mar 09 09:19:34 PST 2016","","","","32","0% (0/0)","0% (0/0)","0% (0/0)","One_More_Night_(Maroon_5_song)-Reception","<font color=""blue"">Question</font>: Who does Levine love so much?<br/><font color=""blue"">Sentence(s)</font>: Good thing Levine loves ladies so much.""","Thankfully, Levine loves ladies."
"36AZSFEYZ40SFCDPIGXST0NP784VBI","30EHNVFQMZ4WJS5A5VJJ6S91K09B1P","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.08","Tue Mar 08 09:09:52 PST 2016","1","BatchId:2301305;","180","86400","Tue Mar 15 10:09:52 PDT 2016","","","31QTRG6Q2TDEAK7YWZ7EJ3SQGUQYP2","A27QLSB53XTM7U","Submitted","Tue Mar 08 09:16:02 PST 2016","Tue Mar 08 09:16:35 PST 2016","Wed Mar 09 09:16:35 PST 2016","","","","33","0% (0/0)","0% (0/0)","0% (0/0)","Nordic_combined-Team","<font color=""blue"">Question</font>: When did the event debut?<br/><font color=""blue"">Sentence(s)</font>: When the event debuted in the 1980s, the event was a 3 x 10 km team event, but that changed following Japan's successes at the FIS Nordic World Ski Championships 1993 in Falun and the 1994 Winter Olympics in Lillehammer where the country won by almost four minutes and almost five minutes respectively.","What year did this event first occur?"
"3ZTE0JGGCESGZXWYV4799SZZT07CO4","30EHNVFQMZ4WJS5A5VJJ6S91K09B1P","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.08","Tue Mar 08 09:09:49 PST 2016","1","BatchId:2301305;","180","86400","Tue Mar 15 10:09:49 PDT 2016","","","3NJM2BJS4W617H6T07PPMC07D6CPCP","A2XI9YL5UOO2YC","Submitted","Tue Mar 08 09:52:41 PST 2016","Tue Mar 08 09:52:59 PST 2016","Wed Mar 09 09:52:59 PST 2016","","","","18","100% (373/373)","100% (373/373)","100% (373/373)","Drive_By_(song)-Critical_reception","<font color=""blue"">Question</font>: Which two songwriters make up the duo Espionage?<br/><font color=""blue"">Sentence(s)</font>: For the first single from its forthcoming ""California 37,"" Train returns to the Espionage, the Norwegian songwriting and production duo of Espen Lind and Amund Bjorklund that helped the group put together its 2010 comeback smash ""Hey Soul Sister.""","Who makes up the duo Espionage?"
"388CL5C1RJNZAK4H445IS2SLBN7HL1","30EHNVFQMZ4WJS5A5VJJ6S91K09B1P","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.08","Tue Mar 08 09:09:49 PST 2016","1","BatchId:2301305;","180","86400","Tue Mar 15 10:09:49 PDT 2016","","","3EJPLAJKEMG654ZYDPAORAABRJ76ZY","A38FEVCTCX5IAP","Submitted","Tue Mar 08 09:34:09 PST 2016","Tue Mar 08 09:35:14 PST 2016","Wed Mar 09 09:35:14 PST 2016","","","","65","0% (0/0)","0% (0/0)","0% (0/0)","Drive_By_(song)-Credits_and_personnel","<font color=""blue"">Question</font>: Where was the song, Drive By, recorded?<br/><font color=""blue"">Sentence(s)</font>:  Recorded at Integrated Studios, New York City and at Ruby Red Studios, Venice, Los Angeles","Which studio recorded ""Drive By""?"
"3J6BHNX0U9SG0A8AM2OUIMC28ZBNKD","30EHNVFQMZ4WJS5A5VJJ6S91K09B1P","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.08","Tue Mar 08 09:09:52 PST 2016","1","BatchId:2301305;","180","86400","Tue Mar 15 10:09:52 PDT 2016","","","3FDJT1UU748FX50Y85X9CP8YRFK5KW","A3DGA7BHDLXJND","Submitted","Tue Mar 08 09:49:05 PST 2016","Tue Mar 08 09:49:19 PST 2016","Wed Mar 09 09:49:19 PST 2016","","","","14","100% (112/112)","100% (112/112)","100% (26/26)","Lebanon-Civil_war_and_occupation","<font color=""blue"">Question</font>: When was the peace plan accepted?<br/><font color=""blue"">Sentence(s)</font>: On 16 September 1989 the committee issued a peace plan which was accepted by all.","When did they accept the peace plan?"
"386T3MLZLNVTKDE2C7PTH57Y56708X","30EHNVFQMZ4WJS5A5VJJ6S91K09B1P","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.08","Tue Mar 08 09:09:45 PST 2016","1","BatchId:2301305;","180","86400","Tue Mar 15 10:09:45 PDT 2016","","","351SEKWQS0H5R6FU8NS8PEOUT1ADME","AOPG07J95DDJT","Submitted","Tue Mar 08 09:22:51 PST 2016","Tue Mar 08 09:23:40 PST 2016","Wed Mar 09 09:23:40 PST 2016","","","","49","100% (2/2)","100% (2/2)","100% (2/2)","Medicine-Criticism_of_modern_medicine","<font color=""blue"">Question</font>: Who wrote a book in 1954 finding statistical methods superior to diagnostic methods?<br/><font color=""blue"">Sentence(s)</font>: Clinical versus statistical, algorithmic diagnostic methods were famously examined in psychiatric practice in a 1954 book by Paul E. Meehl, which found statistical methods superior.","Which author wrote the 1954 book that found statistical methods superior to diagnostic methods?"
