HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.paragraph_id,Input.content,Answer.ParaphraseQuestionBox,Approve,Reject
32K26U12DNOLU9B9WCOYOQBPAJ6VDV,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 08:30:50 PST 2016,1,BatchId:2299282;,180,86400,Mon Mar 14 09:30:50 PDT 2016,,,382M9COHEHFTWKY3DKUEM6N96UZEUB,A2TBXASXZIRNNW,Submitted,Mon Mar 07 08:44:34 PST 2016,Mon Mar 07 08:44:55 PST 2016,Tue Mar 08 08:44:55 PST 2016,,,,21,100% (58/58),100% (58/58),100% (3/3),I_Won't_Give_Up-Chart_performance,"<font color=""blue"">Question</font>: What number on the BillboardHot 100 chart did the song, ""I Won't Give Up,"" debut?<br/><font color=""blue"">Sentence(s)</font>: While the song debuted at number 8 on the ""Billboard"" Hot 100 chart, it immediately hit the top spot on the Hot Digital Songs chart selling 229,000 downloads for its first week.","What placement on the BillboardHot 100 chart did the song, ""I Won't Give Up,"" debut?",,
3X878VYTIEIGH3O95KG86CY70EF7FQ,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 08:30:50 PST 2016,1,BatchId:2299282;,180,86400,Mon Mar 14 09:30:50 PDT 2016,,,3XXU1SWE8MVAQL5BZ8E81G9B5QYA0A,A2TBXASXZIRNNW,Submitted,Mon Mar 07 08:43:42 PST 2016,Mon Mar 07 08:44:02 PST 2016,Tue Mar 08 08:44:02 PST 2016,,,,20,100% (58/58),100% (58/58),100% (3/3),Part_of_Me_(Katy_Perry_song)-Reception,"<font color=""blue"">Question</font>: Why did Perry chose the military plot in the song?<br/><font color=""blue"">Sentence(s)</font>: Perry told MTV that she chose the military plot because it represented the song, saying, ""It's an affirmation of strength, so I wanted to go the strongest route I ever could.""",Why did Perry chose the military plot in the musical piece?,,
3B286OTISEHE5783VDJDV1SPUT2AJN,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 08:30:51 PST 2016,1,BatchId:2299282;,180,86400,Mon Mar 14 09:30:51 PDT 2016,,,3Y4W8Q93LZKOHT93MFTZCA77KP8VDP,A2TBXASXZIRNNW,Submitted,Mon Mar 07 08:52:01 PST 2016,Mon Mar 07 08:52:13 PST 2016,Tue Mar 08 08:52:13 PST 2016,,,,12,100% (58/58),100% (58/58),100% (3/3),We_Are_Never_Ever_Getting_Back_Together-Europe_and_Oceania,"<font color=""blue"">Question</font>: At what number did ""We Are Never Getting Back Together"" arrive on the charts in Spain?<br/><font color=""blue"">Sentence(s)</font>: It also appeared in Netherlands at number sixteen, in Spain at number nine.","At what number did ""We Are Never Getting Back Together"" appear on the charts in Spain?",,
3SD15I2WD2U2XRUB2FAEZP9E2DR36F,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 08:30:45 PST 2016,1,BatchId:2299282;,180,86400,Mon Mar 14 09:30:45 PDT 2016,,,3FIUS151DV28BGTZZAVLIU7UA2YGGT,A2TBXASXZIRNNW,Submitted,Mon Mar 07 08:37:31 PST 2016,Mon Mar 07 08:37:44 PST 2016,Tue Mar 08 08:37:44 PST 2016,,,,13,100% (58/58),100% (58/58),100% (3/3),Chemical_reaction-Applications,"<font color=""blue"">Question</font>: Regarding pyrotechnics and welding, what does a thermite reaction generate?<br/><font color=""blue"">Sentence(s)</font>: For example, the thermite reaction is used to generate light and heat in pyrotechnics and welding.","Regarding pyrotechnics and welding, what does a thermite reaction create?",,
3KQC8JMJGCSIUGESYY1IWGY4BR73HG,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 08:30:54 PST 2016,1,BatchId:2299282;,180,86400,Mon Mar 14 09:30:54 PDT 2016,,,3HUTX6F6VUN6OZ2QOEN4LZMVR5MO27,A2TBXASXZIRNNW,Submitted,Mon Mar 07 08:46:10 PST 2016,Mon Mar 07 08:47:12 PST 2016,Tue Mar 08 08:47:12 PST 2016,,,,62,100% (58/58),100% (58/58),100% (3/3),Curling-Shoes,"<font color=""blue"">Question</font>: What is the difference between a slider shoe and a non sliding shoe's design?<br/><font color=""blue"">Sentence(s)</font>: Curling shoes are similar to ordinary athletic shoes except that they have dissimilar soles; the ""slider shoe"" is designed for the off foot (or sliding foot) and the ""non-sliding shoe"" for the hack foot.The ""slider shoe"" is designed to slide and typically has a Teflon sole.",What is the disimilarities between a slider shoe and a non sliding shoe's design?,,
3L55D8AUFAXSTB001RG7BJX170WCYL,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 08:30:52 PST 2016,1,BatchId:2299282;,180,86400,Mon Mar 14 09:30:52 PDT 2016,,,3Z7ISHFUH0VT9IIM647MBO62X9FZ8L,A2TBXASXZIRNNW,Submitted,Mon Mar 07 08:40:13 PST 2016,Mon Mar 07 08:40:32 PST 2016,Tue Mar 08 08:40:32 PST 2016,,,,19,100% (58/58),100% (58/58),100% (3/3),How_I_Met_Your_Mother-Season_4,"<font color=""blue"">Question</font>: What did Stella say to Ted's proposal?<br/><font color=""blue"">Sentence(s)</font>: Stella says yes to Ted's proposal.",What did Stella talk about to Ted's proposal?,,
3EAWOID6MTXRVPAFK0039JR6GUY0V8,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 08:30:55 PST 2016,1,BatchId:2299282;,180,86400,Mon Mar 14 09:30:55 PDT 2016,,,33M4IA01QG1AMSX34VP15KLWF16XRZ,A2TBXASXZIRNNW,Submitted,Mon Mar 07 08:45:40 PST 2016,Mon Mar 07 08:45:57 PST 2016,Tue Mar 08 08:45:57 PST 2016,,,,17,100% (58/58),100% (58/58),100% (3/3),Argentina-Education,"<font color=""blue"">Question</font>: What is the Literacy rate of people over the age of 15 in Argentina<br/><font color=""blue"">Sentence(s)</font>: Today Argentina has a literacy rate of 97.4%, and 16.2% over age 15 have completed secondary school studies or higher.",What is the reading rate of people over the age of 15 in Argentina,,
3TKXBROM5TATBPR171BQCZG8717IJZ,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 08:30:52 PST 2016,1,BatchId:2299282;,180,86400,Mon Mar 14 09:30:52 PDT 2016,,,3A1COHJ8NJV7IXIS0I1FBH2X1JZ8H5,A2TBXASXZIRNNW,Submitted,Mon Mar 07 08:42:07 PST 2016,Mon Mar 07 08:42:26 PST 2016,Tue Mar 08 08:42:26 PST 2016,,,,19,100% (58/58),100% (58/58),100% (3/3),Criminal_Minds-Abstract,"<font color=""blue"">Question</font>: What is the BAU a part of?<br/><font color=""blue"">Sentence(s)</font>: The BAU is part of the FBI National Center for the Analysis of Violent Crime.",What is the BAU connected to?,,
3JMQI2OLFZ58M420UL27E9HCOG4ND6,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 08:30:46 PST 2016,1,BatchId:2299282;,180,86400,Mon Mar 14 09:30:46 PDT 2016,,,3634BBTX0OUGT73ZEEP6LLKYO0TFIO,A2TBXASXZIRNNW,Submitted,Mon Mar 07 08:48:43 PST 2016,Mon Mar 07 08:49:33 PST 2016,Tue Mar 08 08:49:33 PST 2016,,,,50,100% (58/58),100% (58/58),100% (3/3),International_Space_Station-Stress,"<font color=""blue"">Question</font>: Who was the cosmonaut that wrote about a difficult period onboard the Salyut 6?<br/><font color=""blue"">Sentence(s)</font>: Cosmonaut Valery Ryumin, wrote in his journal during a particularly difficult period onboard the Salyut 6 space station: “All the conditions necessary for murder are met if you shut two men in a cabin measuring 18 feet by 20 and leave them together for two months.”NASA's interest in psychological stress caused by space travel, initially studied when their manned missions began, was rekindled when astronauts joined cosmonauts on the Russian space station Mir.",Who was the cosmonaut that wrote about a problematic period onboard the Salyut 6?,,
3PIOQ99R7YMU36DMGGSWO9L0AGZNUG,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 08:30:56 PST 2016,1,BatchId:2299282;,180,86400,Mon Mar 14 09:30:56 PDT 2016,,,3N4BPTXIO8SWIKQD965HK10EQRWKU2,A2TBXASXZIRNNW,Submitted,Mon Mar 07 08:44:16 PST 2016,Mon Mar 07 08:44:34 PST 2016,Tue Mar 08 08:44:34 PST 2016,,,,18,100% (58/58),100% (58/58),100% (3/3),Iran-Provinces_and_cities,"<font color=""blue"">Question</font>: What is the population of Tabriz?<br/><font color=""blue"">Sentence(s)</font>: The growth of the suburban area around the city has turned Isfahan into Iran's second most populous metropolitan area (3,430,353).The fourth major city of Iran is Tabriz (population 1,378,935), the capital of the East Azerbaijan Province.",What is the number of people in Tabriz?,,
302U8RURJZ1UGL2ML621KVNJON8NV5,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 08:30:57 PST 2016,1,BatchId:2299282;,180,86400,Mon Mar 14 09:30:57 PDT 2016,,,3UOUJI6MTDE22KPK8PK6AV8GM0AUX0,A2TBXASXZIRNNW,Submitted,Mon Mar 07 08:44:03 PST 2016,Mon Mar 07 08:44:15 PST 2016,Tue Mar 08 08:44:15 PST 2016,,,,12,100% (58/58),100% (58/58),100% (3/3),Chile-21st_century,"<font color=""blue"">Question</font>: Who was the first female president of Chile?<br/><font color=""blue"">Sentence(s)</font>: In January 2006, Chileans elected their first female president, Michelle Bachelet Jeria, of the Socialist Party, defeating Sebastián Piñera, of the National Renewal party, extending the ""Concertación"" governance for another four years.",Who was the first woman president of Chile?,,
3RDTX9JRTY17GTXW2YGGWGCWXGK79Y,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 08:30:47 PST 2016,1,BatchId:2299282;,180,86400,Mon Mar 14 09:30:47 PDT 2016,,,3X66WABAJWI7H4HB4VO1Z0IL6XTG3L,A2TBXASXZIRNNW,Submitted,Mon Mar 07 08:36:58 PST 2016,Mon Mar 07 08:37:16 PST 2016,Tue Mar 08 08:37:16 PST 2016,,,,18,100% (58/58),100% (58/58),100% (3/3),Poutine-Variations,"<font color=""blue"">Question</font>: What is often used other then fresh curds?<br/><font color=""blue"">Sentence(s)</font>: Cheeses other than fresh curds are commonly used (most commonly mozzarella cheese), along with beef, brown or turkey gravy.",What is routinely used other then fresh curds?,,
3W9XHF7WGKVEVNDUJYA6RLIUX7NKTH,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 08:30:47 PST 2016,1,BatchId:2299282;,180,86400,Mon Mar 14 09:30:47 PDT 2016,,,3E13VNJ1NNVP3S9R7FALWJG4NQ81I7,A2TBXASXZIRNNW,Submitted,Mon Mar 07 08:37:45 PST 2016,Mon Mar 07 08:37:58 PST 2016,Tue Mar 08 08:37:58 PST 2016,,,,13,100% (58/58),100% (58/58),100% (3/3),Marzipan-Etymology,"<font color=""blue"">Question</font>: Were the coins stored in Ornate boxes?<br/><font color=""blue"">Sentence(s)</font>: These coins were stored in ornate boxes.",Were the coins stashed in Ornate boxes?,,
3HA5ODM5KASRWYURT2JNJPXPBMGSVM,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 08:30:47 PST 2016,1,BatchId:2299282;,180,86400,Mon Mar 14 09:30:47 PDT 2016,,,39PAAFCODM0VYI5085TEHEPTNBWTV6,A2TBXASXZIRNNW,Submitted,Mon Mar 07 08:47:32 PST 2016,Mon Mar 07 08:47:52 PST 2016,Tue Mar 08 08:47:52 PST 2016,,,,20,100% (58/58),100% (58/58),100% (3/3),Maple_syrup-Grades,"<font color=""blue"">Question</font>: When is freshly-harvested syrup lighter in color?<br/><font color=""blue"">Sentence(s)</font>: Syrup harvested earlier in the season tends to yield a lighter color.",When is newly-harvested syrup lighter in color?,,
3RKHNXPHGWWTV0SJJ30GWH4WGLUKU8,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 08:30:48 PST 2016,1,BatchId:2299282;,180,86400,Mon Mar 14 09:30:48 PDT 2016,,,3CFJTT4SXTQ3EEOTWVRUXT7HQCAI7N,A2TBXASXZIRNNW,Submitted,Mon Mar 07 08:49:34 PST 2016,Mon Mar 07 08:49:51 PST 2016,Tue Mar 08 08:49:51 PST 2016,,,,17,100% (58/58),100% (58/58),100% (3/3),Lasagne-Abstract,"<font color=""blue"">Question</font>: What types of food are commonly found used in lasagna outside of Italy?<br/><font color=""blue"">Sentence(s)</font>: In other regions and outside of Italy it is common to find lasagne made with ricotta or mozzarella cheese, tomato sauce, various meats (e.g., ground beef, pork or chicken), miscellaneous vegetables (e.g., spinach, zucchini, mushrooms) and typically flavored with wine, garlic, onion, and oregano.",What kinds of food are commonly found used in lasagna outside of Italy?,,
3NZ1E5QA6Z1BHIYACPFFP2TQUATB5Y,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 08:30:58 PST 2016,1,BatchId:2299282;,180,86400,Mon Mar 14 09:30:58 PDT 2016,,,33FOTY3KEMLYQPNRF5EZLGI9ALN1C4,A2TBXASXZIRNNW,Submitted,Mon Mar 07 08:33:39 PST 2016,Mon Mar 07 08:34:42 PST 2016,Tue Mar 08 08:34:42 PST 2016,,,,63,100% (58/58),100% (58/58),100% (3/3),Republic_of_Ireland-Healthcare,"<font color=""blue"">Question</font>: What kind of fee might a person be required to pay for certain health care received?<br/><font color=""blue"">Sentence(s)</font>: A person may be required to pay a subsidised fee for certain health care received; this depends on income, age, illness or disability.",What kind of fee might a person be forced to pay for certain health care received?,,
3G9UA71JVVUWM5A5OA7TLAQZTLXJ76,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 08:30:55 PST 2016,1,BatchId:2299282;,180,86400,Mon Mar 14 09:30:55 PDT 2016,,,3YT88D1N08YCJQDUUM9GXSAEDEA3KB,A2TBXASXZIRNNW,Submitted,Mon Mar 07 08:38:13 PST 2016,Mon Mar 07 08:38:32 PST 2016,Tue Mar 08 08:38:32 PST 2016,,,,19,100% (58/58),100% (58/58),100% (3/3),Magic_Kingdom-Planned_film,"<font color=""blue"">Question</font>: What date did novelist Michael Chabon sign on to write the film's script?<br/><font color=""blue"">Sentence(s)</font>: On June 20, 2011, novelist Michael Chabon signed on to write the film's script.",What date did writer Michael Chabon sign on to write the film's script?,,
3Z8UJEJOCZDPFAW90MDQJZ0GSEZ93W,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 08:30:57 PST 2016,1,BatchId:2299282;,180,86400,Mon Mar 14 09:30:57 PDT 2016,,,3PXX5PX6LXYBA88LXOBXLX5UWUSBAU,A2TBXASXZIRNNW,Submitted,Mon Mar 07 08:34:43 PST 2016,Mon Mar 07 08:35:10 PST 2016,Tue Mar 08 08:35:10 PST 2016,,,,27,100% (58/58),100% (58/58),100% (3/3),Disney's_Animal_Kingdom-Rafiki's_Planet_Watch,"<font color=""blue"">Question</font>: What area does Rafiki's Planet Watch connect to?<br/><font color=""blue"">Sentence(s)</font>: Rafiki's Planet Watch is a section for young children and with families and the only section of the park not connected to Discovery Island, and is instead connected to Africa.",What place does Rafiki's Planet Watch connect to?,,
36AZSFEYZ40SFCDPIGXST0NP7YUVBO,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 08:30:49 PST 2016,1,BatchId:2299282;,180,86400,Mon Mar 14 09:30:49 PDT 2016,,,3SB4CE2TJVVINBBM2K3FAUWMFXJAX5,A2TBXASXZIRNNW,Submitted,Mon Mar 07 08:45:58 PST 2016,Mon Mar 07 08:46:09 PST 2016,Tue Mar 08 08:46:09 PST 2016,,,,11,100% (58/58),100% (58/58),100% (3/3),Bulgogi-Preparation_and_serving,"<font color=""blue"">Question</font>: What is ""Bulgogi"" made of?<br/><font color=""blue"">Sentence(s)</font>: ""Bulgogi"" is made from thin slices of sirloin or other prime cuts of beef.","What is ""Bulgogi"" composed of?",,
38G0E1M85M57BBMVI7ENYQFDWJ1VU5,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 08:31:00 PST 2016,1,BatchId:2299282;,180,86400,Mon Mar 14 09:31:00 PDT 2016,,,3AMW0RGHOD2KYL3KPXY32NUJC57NPC,A2TBXASXZIRNNW,Submitted,Mon Mar 07 08:36:21 PST 2016,Mon Mar 07 08:36:37 PST 2016,Tue Mar 08 08:36:37 PST 2016,,,,16,100% (58/58),100% (58/58),100% (3/3),Wadjda-Abstract,"<font color=""blue"">Question</font>: What Saudian Arabian movie was submitted for the Best Foreign Language Film at the 86th Academy Awards?<br/><font color=""blue"">Sentence(s)</font>: Wadjda () is a 2012 Saudi Arabian–German film, written and directed by Haifaa al-Mansour.</br>The film was selected as the Saudi Arabian entry for the Best Foreign Language Film at the 86th Academy Awards, but it was not nominated.",What Saudian Arabian film was submitted for the Best Foreign Language Film at the 86th Academy Awards?,,
38O9DZ0A62NDC9YSYFW9GF4MWZR627,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 08:30:58 PST 2016,1,BatchId:2299282;,180,86400,Mon Mar 14 09:30:58 PDT 2016,,,3ON104KXQKWOWMQFJEX2V8WFELG4WU,A2TBXASXZIRNNW,Submitted,Mon Mar 07 08:40:33 PST 2016,Mon Mar 07 08:41:45 PST 2016,Tue Mar 08 08:41:45 PST 2016,,,,72,100% (58/58),100% (58/58),100% (3/3),Universal_Studios_Florida-Hollywood,"<font color=""blue"">Question</font>: Where is the Radio Broadcast Center located?<br/><font color=""blue"">Sentence(s)</font>: Hollywood is also home to the world famous state of the art Radio Broadcast Center.",Where is the Radio Broadcast Center building located at?,,
3NKW03WTLM7SY7FJR8ZEAR1207XQW5,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 08:30:58 PST 2016,1,BatchId:2299282;,180,86400,Mon Mar 14 09:30:58 PDT 2016,,,3QL2OFSM96I14WUGKSCXINVCDMUNC0,A2TBXASXZIRNNW,Submitted,Mon Mar 07 08:51:16 PST 2016,Mon Mar 07 08:51:44 PST 2016,Tue Mar 08 08:51:44 PST 2016,,,,28,100% (58/58),100% (58/58),100% (3/3),British_Museum-Collecting_from_the_wider_world_(1850–75),"<font color=""blue"">Question</font>: Under whose supervision was the library quintupled in size?<br/><font color=""blue"">Sentence(s)</font>: Because of continued pressure on space the decision was taken to move natural history to a new building in South Kensington, which would later become the British Museum of Natural History.Roughly contemporary with the construction of the new building was the career of a man sometimes called the ""second founder"" of the British Museum, the Italian librarian Anthony Panizzi.</br>Under his supervision, the British Museum Library (now the British Library) quintupled in size and became a well-organised institution worthy of being called a national library, the largest library in the world after the National Library of Paris.",Under whose supervision was the library four times growth in size?,,
3TKSOBLOHLGD6YFJDZ6SSOTI46FBBZ,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 08:31:02 PST 2016,1,BatchId:2299282;,180,86400,Mon Mar 14 09:31:02 PDT 2016,,,3WOKGM4L71GZSPZC9RJQ2BTGU710OY,A2TBXASXZIRNNW,Submitted,Mon Mar 07 08:42:45 PST 2016,Mon Mar 07 08:43:21 PST 2016,Tue Mar 08 08:43:21 PST 2016,,,,36,100% (58/58),100% (58/58),100% (3/3),The_Act_of_Killing-Production,"<font color=""blue"">Question</font>: When was the Indonesian killings?<br/><font color=""blue"">Sentence(s)</font>: In 2001, while conducting interviews for their 2003 film ""The Globalisation Tapes"", Oppenheimer and Cynn began delving into the Indonesian killings of 1965–66.",When was the Indonesian murders?,,
3ICOHX7ENCBATEOTPABT9F3KGZVE0G,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 08:30:59 PST 2016,1,BatchId:2299282;,180,86400,Mon Mar 14 09:30:59 PDT 2016,,,37ZHEEHM6WMOOB6ABSK7TN5S7UC377,A2TBXASXZIRNNW,Submitted,Mon Mar 07 08:44:56 PST 2016,Mon Mar 07 08:45:40 PST 2016,Tue Mar 08 08:45:40 PST 2016,,,,44,100% (58/58),100% (58/58),100% (3/3),Sydney_Opera_House-Abstract,"<font color=""blue"">Question</font>: Who are the four key resident companies of the Sydney Opera House?<br/><font color=""blue"">Sentence(s)</font>: The venues produce and present a wide range of in-house productions and accommodate numerous performing arts companies, including four key resident companies: Opera Australia, The Australian Ballet, the Sydney Theatre Company and the Sydney Symphony Orchestra.",Who are the four key resident businesses of the Sydney Opera House?,,
38VTL6WC4AD7UQRLMHTZXDRRFJAY5Z,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 08:30:59 PST 2016,1,BatchId:2299282;,180,86400,Mon Mar 14 09:30:59 PDT 2016,,,3K3R2QNK8B3C1O7M59ESUSMYFXK9UX,A2TBXASXZIRNNW,Submitted,Mon Mar 07 08:43:21 PST 2016,Mon Mar 07 08:43:42 PST 2016,Tue Mar 08 08:43:42 PST 2016,,,,21,100% (58/58),100% (58/58),100% (3/3),"Sunflowers_(Van_Gogh_series)-Sunflowers,_friendship_and_gratitude","<font color=""blue"">Question</font>: What type of flowers did Van Gogh paint?<br/><font color=""blue"">Sentence(s)</font>: The paintings show sunflowers in all stages of life, from full bloom to withering.",What kind of flowers did Van Gogh paint?,,
3HJ1EVZS2OJVJASVU3DCAK0AY053RD,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 08:31:03 PST 2016,1,BatchId:2299282;,180,86400,Mon Mar 14 09:31:03 PDT 2016,,,3M0BCWMB8VW8HLBOYT7P3M2LODWBW6,A2TBXASXZIRNNW,Submitted,Mon Mar 07 08:39:03 PST 2016,Mon Mar 07 08:40:13 PST 2016,Tue Mar 08 08:40:13 PST 2016,,,,70,100% (58/58),100% (58/58),100% (3/3),Mexican_muralism-Antecedents,"<font color=""blue"">Question</font>: Who did Atl support during the revolution?<br/><font color=""blue"">Sentence(s)</font>: During the Revolution, Atl supported the Carranza faction and promoted the work of Rivera, Orozco and Siqueiros, who would later be the founders of the muralism movement.",Who did Atl back during the revolution?,,
3AXFSPQOYQY91YPB6T55923GR9GJFA,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 08:31:00 PST 2016,1,BatchId:2299282;,180,86400,Mon Mar 14 09:31:00 PDT 2016,,,32Z9ZLUT1LKA3P587ZQB83SXGO4OHP,A2TBXASXZIRNNW,Submitted,Mon Mar 07 08:47:13 PST 2016,Mon Mar 07 08:47:31 PST 2016,Tue Mar 08 08:47:31 PST 2016,,,,18,100% (58/58),100% (58/58),100% (3/3),Johannes_Vermeer-Abstract,"<font color=""blue"">Question</font>: What is Vermeer particularly renowned for?<br/><font color=""blue"">Sentence(s)</font>: He is particularly renowned for his masterly treatment and use of light in his work.Vermeer painted mostly domestic interior scenes.",What is Vermeer famously renowned for?,,
3CO05SML7V5Z2ITYBGVT8M23VOKR05,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 08:31:01 PST 2016,1,BatchId:2299282;,180,86400,Mon Mar 14 09:31:01 PDT 2016,,,3LRKMWOKB5HIN3GXQNYL1XTZB9PZ2K,A2TBXASXZIRNNW,Submitted,Mon Mar 07 08:47:52 PST 2016,Mon Mar 07 08:48:25 PST 2016,Tue Mar 08 08:48:25 PST 2016,,,,33,100% (58/58),100% (58/58),100% (3/3),Soft_Construction_with_Boiled_Beans_(Premonition_of_Civil_War)-Meaning,"<font color=""blue"">Question</font>: What type of painting was Soft Construction with Boiled Beans?<br/><font color=""blue"">Sentence(s)</font>: Dalí also made this painting look very realistic and yet continued to bring in surreal concepts.",What form of painting was Soft Construction with Boiled Beans?,,
3ZVPAMTJWN3WDM4JPIKWTEPJ25AGRY,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 08:31:01 PST 2016,1,BatchId:2299282;,180,86400,Mon Mar 14 09:31:01 PDT 2016,,,304SM51WA34FA4UFEOXO6XZ0I02SBA,A2TBXASXZIRNNW,Submitted,Mon Mar 07 08:51:45 PST 2016,Mon Mar 07 08:52:00 PST 2016,Tue Mar 08 08:52:00 PST 2016,,,,15,100% (58/58),100% (58/58),100% (3/3),Diego_Rivera-Career_in_Mexico,"<font color=""blue"">Question</font>: What artists did the program include?<br/><font color=""blue"">Sentence(s)</font>: The program included such Mexican artists as José Clemente Orozco, David Alfaro Siqueiros, and Rufino Tamayo, and the French artist Jean Charlot.",What artists did the program contain?,,
