"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.paragraph_id","Input.content","Answer.ParaphraseQuestionBox","Approve","Reject"
"3PMR2DOWOO1RWJD1XA5SHONKJGK54P","3NN44GVSBHYJ0O7TSGQIW54S1NLFGC","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.10","Tue Feb 23 11:29:57 PST 2016","1","BatchId:2281500;","180","86400","Tue Mar 01 11:29:57 PST 2016","","","3R6P78PK7KBCGLF5JAUSHDMJZKFGTM","A5EU1AQJNC7F2","Approved","Tue Feb 23 11:51:57 PST 2016","Tue Feb 23 11:54:52 PST 2016","Wed Feb 24 11:54:52 PST 2016","2016-02-24 19:58:08 UTC","","","175","100% (131/131)","100% (131/131)","100% (19/19)","The_Office-Awards_and_honors","<font color=""blue"">Question</font>: Who won the 2006 Golden Globe for Best Performance by an Actor in a Television Series in 2006?<br/><font color=""blue"">Sentence(s)</font>: US version: 2006 Golden Globe for Best Performance by an Actor in a Television Series – Musical or Comedy (Steve Carell); 2006 Emmy Award for Outstanding Comedy Series; 2007 Screen Actors Guild Award for Outstanding Performance by an Ensemble in a Comedy Series; 2007 Emmy Award for Outstanding Writing for a Comedy Series (Greg Daniels)","In 2006, who won the 2006 Golden Globe for Best Performance by an Actor in a Television Series?"
"3G4VVJO6PZGG3VKN2H1MMBHX72APKK","3NN44GVSBHYJ0O7TSGQIW54S1NLFGC","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.10","Tue Feb 23 11:29:57 PST 2016","1","BatchId:2281500;","180","86400","Tue Mar 01 11:29:57 PST 2016","","","3WT783CTPBHZ3N5JH27ORSVIVLLBCF","A1RUBHE8I4K9ML","Approved","Tue Feb 23 11:38:51 PST 2016","Tue Feb 23 11:39:25 PST 2016","Wed Feb 24 11:39:25 PST 2016","2016-02-24 19:43:10 UTC","","","34","100% (12/12)","100% (12/12)","100% (12/12)","Parks_and_Recreation-Abstract","<font color=""blue"">Question</font>: What character does Amy Poehler play on Park and Recreation?<br/><font color=""blue"">Sentence(s)</font>: Parks and Recreation is an American comedy television series on the NBC television network, starring Amy Poehler as Leslie Knope, a perky, mid-level bureaucrat in the parks department of Pawnee, a fictional town in Indiana.","Who does Amy Poehler play on Park and Recreation?"
"3FJ2RVH25Z60US0QWMZL0PVOLY692N","3NN44GVSBHYJ0O7TSGQIW54S1NLFGC","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.10","Tue Feb 23 11:29:57 PST 2016","1","BatchId:2281500;","180","86400","Tue Mar 01 11:29:57 PST 2016","","","3V0Z7YWSIY01EJBNPQ9IGRG3MMMV2U","ABMPX2Y2IRBMG","Approved","Tue Feb 23 11:31:32 PST 2016","Tue Feb 23 11:32:30 PST 2016","Wed Feb 24 11:32:30 PST 2016","2016-02-24 19:33:11 UTC","","","58","100% (8/8)","100% (8/8)","100% (8/8)","Gossip_Girl-Product_placement","<font color=""blue"">Question</font>: In what year were VitaminWater executives approached for a placement deal?<br/><font color=""blue"">Sentence(s)</font>: In the summer of 2008, executives of VitaminWater approached The CW for a placement deal.","When were the executives of VitaminWater approached for a placement deal?"
"3KQC8JMJGCSIUGESYY1IWGY4APEH3W","3NN44GVSBHYJ0O7TSGQIW54S1NLFGC","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.10","Tue Feb 23 11:29:57 PST 2016","1","BatchId:2281500;","180","86400","Tue Mar 01 11:29:57 PST 2016","","","37ZHEEHM6WMOOB6ABSK7TN5S6IH37N","A2416IYI3FQMAG","Approved","Tue Feb 23 11:36:18 PST 2016","Tue Feb 23 11:36:36 PST 2016","Wed Feb 24 11:36:36 PST 2016","2016-02-24 19:38:12 UTC","","","18","100% (26/26)","100% (26/26)","100% (26/26)","Gilmore_Girls-Additional_main_cast","<font color=""blue"">Question</font>: Who does Sean Gunn play in Gilmore Girls?<br/><font color=""blue"">Sentence(s)</font>: ""*"" In the second episode of Season One ('The Lorelais' First Day at Chilton'), Sean Gunn played a character named ""Mick"", who worked for a telephone company as a DSL installer.","In Gilmore Girls which character does Sean Gunn play?"
"3A520CCNWN06URMBHC8MYLFXOJEEA9","3NN44GVSBHYJ0O7TSGQIW54S1NLFGC","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.10","Tue Feb 23 11:29:57 PST 2016","1","BatchId:2281500;","180","86400","Tue Mar 01 11:29:57 PST 2016","","","3KWTYT08703QHBIGT59ARPLDFYDL54","A4T1X0PO5N1G9","Approved","Tue Feb 23 11:37:00 PST 2016","Tue Feb 23 11:39:42 PST 2016","Wed Feb 24 11:39:42 PST 2016","2016-02-24 19:43:10 UTC","","","162","100% (26/26)","100% (26/26)","100% (26/26)","The_Good_Wife-Season_2","<font color=""blue"">Question</font>: Who is running against current States Attorney Glenn Childs?<br/><font color=""blue"">Sentence(s)</font>: Peter, now released from prison and cleared of charges, begins his campaign to run as States Attorney against current States Attorney Glenn Childs.","What politician is running against Glenn Childs?"
"3W31J70BASWX96BJXCFG2BIQ8JWCKU","3NN44GVSBHYJ0O7TSGQIW54S1NLFGC","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.10","Tue Feb 23 11:29:57 PST 2016","1","BatchId:2281500;","180","86400","Tue Mar 01 11:29:57 PST 2016","","","3DUZQ9U6SMOUJISLJ5OO79T7KGLVSX","ABMPX2Y2IRBMG","Approved","Tue Feb 23 11:33:16 PST 2016","Tue Feb 23 11:35:11 PST 2016","Wed Feb 24 11:35:11 PST 2016","2016-02-24 19:38:11 UTC","","","115","100% (8/8)","100% (8/8)","100% (8/8)","Family_Guy-Broadcast","<font color=""blue"">Question</font>: What was the earliest season premiere of Family Guy in Australia?<br/><font color=""blue"">Sentence(s)</font>: The seires premiered in Australia on April 9, 1999 on Seven Network, in 2000 on Fox8, and on 7mate on September 27, 2010.","When did Family Guy premier in Australia?"
"3QGHA0EA0J05U1DU8Q2OF263D54BWH","3NN44GVSBHYJ0O7TSGQIW54S1NLFGC","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.10","Tue Feb 23 11:29:57 PST 2016","1","BatchId:2281500;","180","86400","Tue Mar 01 11:29:57 PST 2016","","","392CY0QWG1R6VR6AUXTNUHN7YYP4I5","A5EU1AQJNC7F2","Approved","Tue Feb 23 11:38:45 PST 2016","Tue Feb 23 11:39:00 PST 2016","Wed Feb 24 11:39:00 PST 2016","2016-02-24 19:43:10 UTC","","","15","100% (131/131)","100% (131/131)","100% (19/19)","South_Park-Video_games","<font color=""blue"">Question</font>: What year was ""South Park Rally"" released?<br/><font color=""blue"">Sentence(s)</font>: In 2000, ""South Park Rally"", a racing game, was released on the Dreamcast, PlayStation, Nintendo 64, and PC.","South Park Rally was released in which year?"
"3MJ9GGZYO36EZBAVOSDLWK68RGP2AW","3NN44GVSBHYJ0O7TSGQIW54S1NLFGC","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.10","Tue Feb 23 11:29:57 PST 2016","1","BatchId:2281500;","180","86400","Tue Mar 01 11:29:57 PST 2016","","","36H9ULYP62UCOIN5WWA6XMZY03NFJG","A36W7RZROOARHJ","Approved","Tue Feb 23 11:39:58 PST 2016","Tue Feb 23 11:40:37 PST 2016","Wed Feb 24 11:40:37 PST 2016","2016-02-24 19:43:11 UTC","","","39","100% (12/12)","100% (12/12)","100% (12/12)","Stone_Mountain-Places_of_interest","<font color=""blue"">Question</font>: How many historic buildings are located at the Antebellum Plantation and Farmyard museum?<br/><font color=""blue"">Sentence(s)</font>: Classes are designed to meet the Georgia Performance Standards and the North American Association for Environmental Education guidelines.The Antebellum Plantation and Farmyard is an open air museum composed of 19 historic buildings, built between 1790 and 1875, which have been re-erected to the site to represent a pre-Civil War Georgia plantation.","Number of historic sites at  Antebellum Plantation and Farmyard museum?"
"3CVDZS288H0Z26VW9QIXPUVXU1IMFJ","3NN44GVSBHYJ0O7TSGQIW54S1NLFGC","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.10","Tue Feb 23 11:29:57 PST 2016","1","BatchId:2281500;","180","86400","Tue Mar 01 11:29:57 PST 2016","","","3W2LOLRXLBF42SYW5CACFQDUIGWKRD","A4T1X0PO5N1G9","Approved","Tue Feb 23 11:38:52 PST 2016","Tue Feb 23 11:41:40 PST 2016","Wed Feb 24 11:41:40 PST 2016","2016-02-24 19:43:12 UTC","","","168","100% (26/26)","100% (26/26)","100% (26/26)","Niagara_Falls-Literature","<font color=""blue"">Question</font>: Which Cuban poet wrote the poem ""Niagara"" based on Niagara Falls?<br/><font color=""blue"">Sentence(s)</font>: Among them is the Cuban poet Jose Maria Heredia who wrote the poem """"Niagara"""".","Who wrong a poem called ""Niagra""?"
"38EHZ67RIMS5G6RRKAOF7FV9VGIMGI","3NN44GVSBHYJ0O7TSGQIW54S1NLFGC","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.10","Tue Feb 23 11:29:57 PST 2016","1","BatchId:2281500;","180","86400","Tue Mar 01 11:29:57 PST 2016","","","3TE3O8573089LCU6G648FUR01GA2R9","A2416IYI3FQMAG","Approved","Tue Feb 23 11:30:39 PST 2016","Tue Feb 23 11:31:28 PST 2016","Wed Feb 24 11:31:28 PST 2016","2016-02-24 19:33:10 UTC","","","49","100% (26/26)","100% (26/26)","100% (26/26)","Leaning_Tower_of_Pisa-Timeline","<font color=""blue"">Question</font>: What year did Giorgio Vasari write ""Guglielmo"" ?<br/><font color=""blue"">Sentence(s)</font>:  Nearly four centuries later Giorgio Vasari wrote: ""Guglielmo, according to what is being said, in year 1174 with Bonanno as sculptor, laid the foundations of the bell tower of the cathedral in Pisa.","When did Giorgio Vasari write ""Guglielmo""?"
"3JHB4BPSFK9HMB2BYXPMW7TR14L9Q2","3NN44GVSBHYJ0O7TSGQIW54S1NLFGC","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.10","Tue Feb 23 11:29:57 PST 2016","1","BatchId:2281500;","180","86400","Tue Mar 01 11:29:57 PST 2016","","","3R2PKQ87NW8MZHVG01TJGB47KP9IMD","A36W7RZROOARHJ","Approved","Tue Feb 23 11:36:36 PST 2016","Tue Feb 23 11:37:27 PST 2016","Wed Feb 24 11:37:27 PST 2016","2016-02-24 19:38:13 UTC","","","51","100% (12/12)","100% (12/12)","100% (12/12)","Eiffel_Tower-Accommodation","<font color=""blue"">Question</font>: How many people can the theatre at the Eiffel Tower seat?<br/><font color=""blue"">Sentence(s)</font>: After the exposition closed the Flemish restaurant was converted to a 250 seat theatre.","Capacity of theater at Eiffel Tower?"
"3ZUE82NE0A1KHHTSFP8EKCU2AWUF8P","3NN44GVSBHYJ0O7TSGQIW54S1NLFGC","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.10","Tue Feb 23 11:29:58 PST 2016","1","BatchId:2281500;","180","86400","Tue Mar 01 11:29:58 PST 2016","","","3Z7EFSHGN9E6GQ8KMYZ6GPMAEO9CXP","A1RUBHE8I4K9ML","Approved","Tue Feb 23 11:35:57 PST 2016","Tue Feb 23 11:36:18 PST 2016","Wed Feb 24 11:36:18 PST 2016","2016-02-24 19:38:12 UTC","","","21","100% (12/12)","100% (12/12)","100% (12/12)","Machu_Picchu-Cultural_artifacts:_Dispute_between_Peru_and_Yale_University","<font color=""blue"">Question</font>: Who currently owns the La Casa Concha?<br/><font color=""blue"">Sentence(s)</font>: Owned by the National University of San Antonio Abad Del Cusco, La Casa Concha will also feature a study area for local and foreign students.","Who is the owner of La Casa Concha?"
"3Z8UJEJOCZDPFAW90MDQJZ0GRC693Y","3NN44GVSBHYJ0O7TSGQIW54S1NLFGC","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.10","Tue Feb 23 11:29:58 PST 2016","1","BatchId:2281500;","180","86400","Tue Mar 01 11:29:58 PST 2016","","","39O5D9O87TSU0S1629SI99X67T73CF","AK37IEOYWN5YH","Approved","Tue Feb 23 11:32:51 PST 2016","Tue Feb 23 11:33:22 PST 2016","Wed Feb 24 11:33:22 PST 2016","2016-02-24 19:38:10 UTC","","","31","100% (1/1)","100% (1/1)","100% (1/1)","Disneyland-Lands","<font color=""blue"">Question</font>: In what year did Holidayland close at Disneyland Park?<br/><font color=""blue"">Sentence(s)</font>: In 1957, Holidayland, opened to the public with a recreation area including a circus and baseball diamond, but was closed in late 1961.","When did Holidayland close at Disneyland Park?"
"3QXFBUZ4ZKGOTEW0TCF1YPC382LUGI","3NN44GVSBHYJ0O7TSGQIW54S1NLFGC","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.10","Tue Feb 23 11:29:58 PST 2016","1","BatchId:2281500;","180","86400","Tue Mar 01 11:29:58 PST 2016","","","34T446B1C0EYJ029JMAZ7BZZ4HPC0V","A4T1X0PO5N1G9","Approved","Tue Feb 23 11:45:00 PST 2016","Tue Feb 23 11:46:09 PST 2016","Wed Feb 24 11:46:09 PST 2016","2016-02-24 19:48:09 UTC","","","69","100% (26/26)","100% (26/26)","100% (26/26)","Great_Wall_of_China-Early_walls","<font color=""blue"">Question</font>: Which year did Qin Shi Huang unify China?<br/><font color=""blue"">Sentence(s)</font>: Built to withstand the attack of small arms such as swords and spears, these walls were made mostly by stamping earth and gravel between board frames.Qin Shi Huang conquered all opposing states and unified China in 221 BC, establishing the Qin Dynasty.","When was China unified by Qin Shi Huang?"
"3KI0JD2ZU1IKYAVY4RD4C6LU6DL76R","3NN44GVSBHYJ0O7TSGQIW54S1NLFGC","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.10","Tue Feb 23 11:29:58 PST 2016","1","BatchId:2281500;","180","86400","Tue Mar 01 11:29:58 PST 2016","","","37TRT2X24QRMB1BPRUOAEW8DL5UBJT","A3AIWGHQMXLCZR","Approved","Tue Feb 23 11:39:17 PST 2016","Tue Feb 23 11:39:33 PST 2016","Wed Feb 24 11:39:33 PST 2016","2016-02-24 19:43:10 UTC","","","16","100% (28/28)","100% (28/28)","100% (28/28)","Victoria_Falls-Zambia's_independence_and_Rhodesia's_UDI","<font color=""blue"">Question</font>: In what year did Northern Rhodesia become an independent state?<br/><font color=""blue"">Sentence(s)</font>: In 1964, Northern Rhodesia became the independent state of Zambia.","When did Northern Rhodesia gain independence?"
"3O0M2G5VC62AX6FD00I9T4SM5C294J","3NN44GVSBHYJ0O7TSGQIW54S1NLFGC","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.10","Tue Feb 23 11:29:58 PST 2016","1","BatchId:2281500;","180","86400","Tue Mar 01 11:29:58 PST 2016","","","3ZWFC4W1UU7TM66I41JFZDLPAKGRFJ","A2IUT0610X9CV0","Approved","Tue Feb 23 11:39:53 PST 2016","Tue Feb 23 11:40:18 PST 2016","Wed Feb 24 11:40:18 PST 2016","2016-02-24 19:43:11 UTC","","","25","100% (18/18)","100% (18/18)","100% (18/18)","Yellowstone_National_Park-Heritage_and_Research_Center","<font color=""blue"">Question</font>: Where is the Heritage and Research Center located at?<br/><font color=""blue"">Sentence(s)</font>: The Heritage and Research Center is located at Gardiner, Montana, near the north entrance to the park.","What is the location of the Heritage and Research Center?"
"3NOEP8XAU42MNVJU10GBC5PZ3BPXPH","3NN44GVSBHYJ0O7TSGQIW54S1NLFGC","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.10","Tue Feb 23 11:29:58 PST 2016","1","BatchId:2281500;","180","86400","Tue Mar 01 11:29:58 PST 2016","","","3I33IC7ZWF2HMV8PEVIMK42Q1CO2A3","A36W7RZROOARHJ","Approved","Tue Feb 23 11:40:38 PST 2016","Tue Feb 23 11:41:02 PST 2016","Wed Feb 24 11:41:02 PST 2016","2016-02-24 19:43:12 UTC","","","24","100% (12/12)","100% (12/12)","100% (12/12)","Yosemite_National_Park-Uplift_and_erosion","<font color=""blue"">Question</font>: What was a consequence of the streams running faster?<br/><font color=""blue"">Sentence(s)</font>: The streams consequently ran faster and thus cut their valleys more quickly.","Results of faster streams?"
"33KMQD9OFJE32A93N1IWIKLQ1O577Q","3NN44GVSBHYJ0O7TSGQIW54S1NLFGC","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.10","Tue Feb 23 11:29:58 PST 2016","1","BatchId:2281500;","180","86400","Tue Mar 01 11:29:58 PST 2016","","","3EWIJTFFVO7DGYMNFDGUXZZ2PT0E0O","A2416IYI3FQMAG","Approved","Tue Feb 23 11:32:41 PST 2016","Tue Feb 23 11:33:05 PST 2016","Wed Feb 24 11:33:05 PST 2016","2016-02-24 19:33:11 UTC","","","24","100% (26/26)","100% (26/26)","100% (26/26)","Grand_Canyon-Plants","<font color=""blue"">Question</font>: Slopes facing which direction receive the full amount of sunlight in the Sonoran Desert?<br/><font color=""blue"">Sentence(s)</font>: The south-facing slopes receive the full amount of sunlight and are covered in vegetation typical of the Sonoran Desert.","Which direction do the slopes that receive the full amount of sunlight in the Sonoran Desert face?"
"3T2EL38U0MK7N7K91DV0CAF987BXQ8","3NN44GVSBHYJ0O7TSGQIW54S1NLFGC","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.10","Tue Feb 23 11:29:58 PST 2016","1","BatchId:2281500;","180","86400","Tue Mar 01 11:29:58 PST 2016","","","3Z9WI9EOZZORDYKT97YI1MBOV7YKHG","A3AIWGHQMXLCZR","Approved","Tue Feb 23 11:37:43 PST 2016","Tue Feb 23 11:37:52 PST 2016","Wed Feb 24 11:37:52 PST 2016","2016-02-24 19:38:14 UTC","","","9","100% (28/28)","100% (28/28)","100% (28/28)","Mount_Rushmore-Geology","<font color=""blue"">Question</font>: Where is Mount Rushmore located?<br/><font color=""blue"">Sentence(s)</font>: The memorial is carved on the northwest margin of the Harney Peak granite batholith in the Black Hills of South Dakota, so the geologic formations of the heart of the Black Hills region are also evident at Mount Rushmore.","Where is Mount Rushmore?"
"391FPZIE4CM2TARBDIXJJPO4N2YUHH","3NN44GVSBHYJ0O7TSGQIW54S1NLFGC","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.10","Tue Feb 23 11:29:58 PST 2016","1","BatchId:2281500;","180","86400","Tue Mar 01 11:29:58 PST 2016","","","31JLPPHS2UUV9HY9SE1949RNW7Q3OC","A3BBPCRHAJ61PP","Approved","Tue Feb 23 11:33:36 PST 2016","Tue Feb 23 11:34:00 PST 2016","Wed Feb 24 11:34:00 PST 2016","2016-02-24 19:38:10 UTC","","","24","100% (56/56)","100% (56/56)","100% (7/7)","Space_Needle-In_culture","<font color=""blue"">Question</font>: Which professional Seattle sports team features the Space Need in their logo?<br/><font color=""blue"">Sentence(s)</font>: The Needle is also featured on the logo of the Major League Soccer team Seattle Sounders FC.The Space Needle is featured in "".""","Which sports team's logo features the Space Needle?"
"372AGES0I457Z8Z9ESK0H0PE4TDXR9","3NN44GVSBHYJ0O7TSGQIW54S1NLFGC","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.10","Tue Feb 23 11:29:58 PST 2016","1","BatchId:2281500;","180","86400","Tue Mar 01 11:29:58 PST 2016","","","340UGXU9DY1AYVKP8AJOMABV5D7VUE","A5EU1AQJNC7F2","Approved","Tue Feb 23 11:38:20 PST 2016","Tue Feb 23 11:38:32 PST 2016","Wed Feb 24 11:38:32 PST 2016","2016-02-24 19:43:09 UTC","","","12","100% (131/131)","100% (131/131)","100% (19/19)","Statue_of_Liberty-Abstract","<font color=""blue"">Question</font>: Who designed the Statue of Liberty?<br/><font color=""blue"">Sentence(s)</font>: The statue, designed by Frédéric Auguste Bartholdi and dedicated on October 28, 1886, was a gift to the United States from the people of France.","What designer is known for the Statue of Liberty?"
"3GS542CVJVNSTPJDE51JYWY058X95O","3NN44GVSBHYJ0O7TSGQIW54S1NLFGC","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.10","Tue Feb 23 11:29:58 PST 2016","1","BatchId:2281500;","180","86400","Tue Mar 01 11:29:58 PST 2016","","","3OS4RQUCR9F66ZPT84XPZYGLSYDBFQ","A5EU1AQJNC7F2","Approved","Tue Feb 23 11:39:01 PST 2016","Tue Feb 23 11:39:29 PST 2016","Wed Feb 24 11:39:29 PST 2016","2016-02-24 19:43:10 UTC","","","28","100% (131/131)","100% (131/131)","100% (19/19)","SeaWorld-SeaWorld_Ohio_sale,_re-birth,_and_eventual_transition","<font color=""blue"">Question</font>: How far back does the name ""Geuaga Lake"" date back to?<br/><font color=""blue"">Sentence(s)</font>: Cedar Fair took the park back to its original ""Geauga Lake"" name, which had a history dating back to 1888.","What time does the name ""Geuaga Lake"" go back to?"
"356TQKY9XFX72OEMX6A2WKHLC8B78D","3NN44GVSBHYJ0O7TSGQIW54S1NLFGC","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.10","Tue Feb 23 11:29:58 PST 2016","1","BatchId:2281500;","180","86400","Tue Mar 01 11:29:58 PST 2016","","","3SB4CE2TJVVINBBM2K3FAUWMELNXA7","A3AIWGHQMXLCZR","Approved","Tue Feb 23 11:33:54 PST 2016","Tue Feb 23 11:34:10 PST 2016","Wed Feb 24 11:34:10 PST 2016","2016-02-24 19:38:10 UTC","","","16","100% (28/28)","100% (28/28)","100% (28/28)","Hersheypark-Minetown","<font color=""blue"">Question</font>: What is the only place in the park where alcohol is served?<br/><font color=""blue"">Sentence(s)</font>: The Minetown Restaurant is a cafeteria style place, and is the only area in the park where alcohol is served.","Where is alcohol served in the park?"
"3RIHDBQ1NEYJG2M24G6XSF7AAGVMHH","3NN44GVSBHYJ0O7TSGQIW54S1NLFGC","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.10","Tue Feb 23 11:29:58 PST 2016","1","BatchId:2281500;","180","86400","Tue Mar 01 11:29:58 PST 2016","","","3SNVL38CI4S0WQ9DNFKHQVE8IFTKC7","A2IUT0610X9CV0","Approved","Tue Feb 23 11:36:46 PST 2016","Tue Feb 23 11:37:09 PST 2016","Wed Feb 24 11:37:09 PST 2016","2016-02-24 19:38:13 UTC","","","23","100% (18/18)","100% (18/18)","100% (18/18)","Six_Flags-Growth_and_acquisitions","<font color=""blue"">Question</font>: What year did Six Flags open in the state of Georgia?<br/><font color=""blue"">Sentence(s)</font>: Six Flags opened Six Flags Over Georgia in 1967 and Six Flags Over Mid-America in 1971, which would, along with Six Flags Over Texas, be the only three parks that would be constructed by the company.The company continued to grow by acquiring independent parks.","How long ago did georgia open six flags theme park?"
"39I4RL8QGJH3CCXWYC616LQAOPAH4H","3NN44GVSBHYJ0O7TSGQIW54S1NLFGC","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.10","Tue Feb 23 11:29:58 PST 2016","1","BatchId:2281500;","180","86400","Tue Mar 01 11:29:58 PST 2016","","","3VZLGYJEYLAJOJJUECJERNNVN6UZXA","A3BBPCRHAJ61PP","Approved","Tue Feb 23 11:34:00 PST 2016","Tue Feb 23 11:34:15 PST 2016","Wed Feb 24 11:34:15 PST 2016","2016-02-24 19:38:10 UTC","","","15","100% (56/56)","100% (56/56)","100% (7/7)","Stonehenge-Function_and_construction","<font color=""blue"">Question</font>: What types of methods do various authors beieve were used to move Stonehenge?<br/><font color=""blue"">Sentence(s)</font>: Over the years, various authors have suggested that supernatural or anachronistic methods were used, usually asserting that the stones were impossible to move otherwise.</br>However, conventional techniques, using Neolithic technology as basic as shear legs, have been demonstrably effective at moving and placing stones of a similar size.","What are the theories behind Stonehenge?"
"3L1EFR8WWT5KVMC2KHESK8PDU2CF9E","3NN44GVSBHYJ0O7TSGQIW54S1NLFGC","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.10","Tue Feb 23 11:29:58 PST 2016","1","BatchId:2281500;","180","86400","Tue Mar 01 11:29:58 PST 2016","","","3R3YRB5GRF3Q67HRXFSSQNXIK36AUS","AAWMZ1HKXEFNY","Approved","Tue Feb 23 11:30:28 PST 2016","Tue Feb 23 11:31:56 PST 2016","Wed Feb 24 11:31:56 PST 2016","2016-02-24 19:33:11 UTC","","","88","100% (7/7)","100% (7/7)","100% (4/4)","Colosseum-Supporting_buildings","<font color=""blue"">Question</font>: What is the name of the training school for gladiators in the east.<br/><font color=""blue"">Sentence(s)</font>: The Colosseum and its activities supported a substantial industry in the area.","What was the training school for the gladiators called?"
"37Y5RYYI0P5J0NZMTHK57AUAQVWXSX","3NN44GVSBHYJ0O7TSGQIW54S1NLFGC","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.10","Tue Feb 23 11:29:58 PST 2016","1","BatchId:2281500;","180","86400","Tue Mar 01 11:29:58 PST 2016","","","3ZSANO2JCF75NL6VJQJKPNQLWMYSF7","A2SD7GN80U31GW","Approved","Tue Feb 23 11:36:17 PST 2016","Tue Feb 23 11:37:00 PST 2016","Wed Feb 24 11:37:00 PST 2016","2016-02-24 19:38:13 UTC","","","43","100% (7/7)","100% (7/7)","100% (7/7)","Mona_Lisa-Frame","<font color=""blue"">Question</font>: Why were the beech crosspieces switched to maple in 1970?<br/><font color=""blue"">Sentence(s)</font>: In 1970, the beech crosspieces were switched to maple after it was found that the beechwood had been infested with insects.","Why were crosspieces made from maple rather than beech starting in 1970?"
"3S1L4CQSFX5Y05M7CNSSG30X0KUFAT","3NN44GVSBHYJ0O7TSGQIW54S1NLFGC","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.10","Tue Feb 23 11:29:58 PST 2016","1","BatchId:2281500;","180","86400","Tue Mar 01 11:29:58 PST 2016","","","3KRVW3HTZNLBTVYC5DNXKDAUTNAMS8","ABMPX2Y2IRBMG","Approved","Tue Feb 23 11:35:11 PST 2016","Tue Feb 23 11:37:36 PST 2016","Wed Feb 24 11:37:36 PST 2016","2016-02-24 19:38:13 UTC","","","145","100% (8/8)","100% (8/8)","100% (8/8)","Vincent_van_Gogh-Portraits","<font color=""blue"">Question</font>: To whom did Van Gogh write, ""I should like to paint portraits which appear after a century to people living then as apparitons.""<br/><font color=""blue"">Sentence(s)</font>: ""To his sister he wrote, ""I should like to paint portraits which appear after a century to people living then as apparitions.","Van Gogh wrote  ""I should like to paint portraits which appear after a century to people living then as apparitons."" Who did he write it for?"
