HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.paragraph_id,Input.content,Answer.ParaphraseQuestionBox,Approve,Reject
33W1NHWFYHL9KICGJZDGE0671ALTZL,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Wed Mar 02 14:57:56 PST 2016,1,BatchId:2293157;,180,86400,Wed Mar 09 14:57:56 PST 2016,,,34Q075JO1XDEWXSB3PLFQFG81G810X,A2460MAJX0NA82,Submitted,Wed Mar 02 15:25:48 PST 2016,Wed Mar 02 15:26:13 PST 2016,Thu Mar 03 15:26:13 PST 2016,,,,25,0% (0/0),0% (0/0),0% (0/0),Mexico-Cinema_and_media,"<font color=""blue"">Question</font>: Who are two of the main producers of Spanish language media content in the world?<br/><font color=""blue"">Sentence(s)</font>: Televisa is also the largest producer of Spanish-language content in the world and also the world's largest Spanish-language media network.</br>Grupo Multimedios is another media conglomerate with Spanish-language broadcasting in Mexico, Spain, and the United States.",What are the two major producers of Spanish language media content in the world?,,
3LXX8KJXPW9E1ZPVJKXI72YRN0G9O2,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Wed Mar 02 14:57:57 PST 2016,1,BatchId:2293157;,180,86400,Wed Mar 09 14:57:57 PST 2016,,,3FTF2T8WLRIPTSWR09TTCG7V0XAW92,A2460MAJX0NA82,Submitted,Wed Mar 02 15:27:58 PST 2016,Wed Mar 02 15:28:09 PST 2016,Thu Mar 03 15:28:09 PST 2016,,,,11,0% (0/0),0% (0/0),0% (0/0),Terminator_Salvation-Abstract,"<font color=""blue"">Question</font>: When was the movie released?<br/><font color=""blue"">Sentence(s)</font>: ""Terminator Salvation"" was released on May 21, 2009 in the United States and Canada, followed by early June releases in the United Kingdom, Australia, New Zealand, and South Africa.",In what year did the movie come out?,,
3NRZ1LDP7W6BSQJ92I4W9Q5AC81PZF,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Wed Mar 02 14:57:58 PST 2016,1,BatchId:2293157;,180,86400,Wed Mar 09 14:57:58 PST 2016,,,3O7L7BFSHEPONT33J35033ZYCJSIER,A2460MAJX0NA82,Submitted,Wed Mar 02 15:28:27 PST 2016,Wed Mar 02 15:29:09 PST 2016,Thu Mar 03 15:29:09 PST 2016,,,,42,0% (0/0),0% (0/0),0% (0/0),Cloning-Cloning_unicellular_organisms,"<font color=""blue"">Question</font>: What type of organisms are simple to clone?<br/><font color=""blue"">Sentence(s)</font>: In the case of unicellular organisms such as bacteria and yeast, this process is remarkably simple and essentially only requires the inoculation of the appropriate medium.</br>However, in the case of cell cultures from multi-cellular organisms, cell cloning is an arduous task as these cells will not readily grow in standard media.A useful tissue culture technique used to clone distinct lineages of cell lines involves the use of cloning rings (cylinders).",What kind of organisms are the most simple to clone?,,
35U0MRQMUJ7CY62YML2EZKNOERYOVU,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Wed Mar 02 14:57:59 PST 2016,1,BatchId:2293157;,180,86400,Wed Mar 09 14:57:59 PST 2016,,,38YMOXR4MUZ2B9UT22QHS6GTAW2W6R,A2460MAJX0NA82,Submitted,Wed Mar 02 15:27:40 PST 2016,Wed Mar 02 15:27:57 PST 2016,Thu Mar 03 15:27:57 PST 2016,,,,17,0% (0/0),0% (0/0),0% (0/0),Virus-Vaccines,"<font color=""blue"">Question</font>: How many viral infections can vaccines prevent?<br/><font color=""blue"">Sentence(s)</font>: Vaccines are available to prevent over thirteen viral infections of humans, and more are used to prevent viral infections of animals.",What is the number of viral infections that vaccines can prevent?,,
3PKJ68EHDNWTFUGH1JT5CNFT7JEHJH,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Wed Mar 02 14:57:54 PST 2016,1,BatchId:2293157;,180,86400,Wed Mar 09 14:57:54 PST 2016,,,3COPXFW7XBCJQFIHSK6NAVDFIUHKPN,A2OZO0I3XX690K,Submitted,Wed Mar 02 15:01:07 PST 2016,Wed Mar 02 15:02:18 PST 2016,Thu Mar 03 15:02:18 PST 2016,,,,71,0% (0/0),0% (0/0),0% (0/0),Disneyland-Critter_Country,"<font color=""blue"">Question</font>: What is the main attraction of Critter Country?<br/><font color=""blue"">Sentence(s)</font>: Today, the main draw of the area is Splash Mountain, a log-flume journey inspired by the Uncle Remus stories of Joel Chandler Harris and the animated segments of Disney's Academy Award-winning 1946 film, ""Song of the South"".",What is the most interesting thing to visit in Critter County?,,
3VDVA3ILIDF8KH52RO5HNN76Y211GY,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Wed Mar 02 14:57:54 PST 2016,1,BatchId:2293157;,180,86400,Wed Mar 09 14:57:54 PST 2016,,,3Y9N9SS8LYB45K7K25NTTFFOTPSD3R,A2OZO0I3XX690K,Submitted,Wed Mar 02 15:03:27 PST 2016,Wed Mar 02 15:03:49 PST 2016,Thu Mar 03 15:03:49 PST 2016,,,,22,0% (0/0),0% (0/0),0% (0/0),The_Scream-Abstract,"<font color=""blue"">Question</font>: Who created the four versions of the composition The Scream?<br/><font color=""blue"">Sentence(s)</font>: The Scream () is the popular name given to each of four versions of a composition, created as both paintings and pastels, by the Expressionist artist Edvard Munch between 1893 and 1910.",What is the name of the artist who composed four versions of The Scream?,,
3D4BBDG7ZHWRD83CC6NHLP1OYUNC3R,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Wed Mar 02 14:57:55 PST 2016,1,BatchId:2293157;,180,86400,Wed Mar 09 14:57:55 PST 2016,,,31IBVUNM9SZLFDNZDLOP0AASWM6FV6,A2P76QVLSGJR45,Submitted,Wed Mar 02 16:03:14 PST 2016,Wed Mar 02 16:04:02 PST 2016,Thu Mar 03 16:04:02 PST 2016,,,,48,100% (10/10),100% (10/10),100% (10/10),Michelangelo-Architecture,"<font color=""blue"">Question</font>: Which piece of work listed did Michelangelo create a wooden model for, but it was never finished?<br/><font color=""blue"">Sentence(s)</font>: Michelangelo's architectural commissions included a number that were not realised, notably the facade for Brunelleschi's Church of San Lorenzo in Florence, for which Michelangelo had a wooden model constructed, but which remains to this day unfinished rough brick.","What structure did Michelangelo create a wooden moden for, but never complete?",,
3D3B8GE892RWMZ1WYKAXW23HX5C9PJ,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Wed Mar 02 14:57:57 PST 2016,1,BatchId:2293157;,180,86400,Wed Mar 09 14:57:57 PST 2016,,,3HPZF4IVNMTVGVYURUL8Z3TJHQGCY1,A2P76QVLSGJR45,Submitted,Wed Mar 02 15:58:34 PST 2016,Wed Mar 02 15:58:58 PST 2016,Thu Mar 03 15:58:58 PST 2016,,,,24,100% (10/10),100% (10/10),100% (10/10),Fight_Club-Casting,"<font color=""blue"">Question</font>: How much was Pitt offered for the movie?<br/><font color=""blue"">Sentence(s)</font>: The studio signed Pitt and offered him a $17.5 million salary.For the role of the unnamed narrator, the studio desired a ""sexier marquee name"" like Matt Damon to increase the film's commercial prospects; it also considered Sean Penn.",How much was Brad Pitt paid to be in the movie?,,
3OJX0UFJ0Z79E49SF69R68QG5M49UF,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Wed Mar 02 14:58:00 PST 2016,1,BatchId:2293157;,180,86400,Wed Mar 09 14:58:00 PST 2016,,,3QAVNHZ3EM4NNHUXO10RZ01Z88RLAG,A2P76QVLSGJR45,Submitted,Wed Mar 02 16:00:37 PST 2016,Wed Mar 02 16:00:48 PST 2016,Thu Mar 03 16:00:48 PST 2016,,,,11,100% (10/10),100% (10/10),100% (10/10),Cake-Abstract,"<font color=""blue"">Question</font>: Cake is what type of food?<br/><font color=""blue"">Sentence(s)</font>: Cake is a form of bread or bread-like food.",What type of food is cake?,,
3Y3N5A7N4G952XCREGALEF2D19MMYP,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Wed Mar 02 14:57:52 PST 2016,1,BatchId:2293157;,180,86400,Wed Mar 09 14:57:52 PST 2016,,,3UJ1CZ6IZHPDLOD6DE6B3BZ88OWS5T,A2RMJNF6IPI42F,Submitted,Wed Mar 02 15:34:45 PST 2016,Wed Mar 02 15:34:59 PST 2016,Thu Mar 03 15:34:59 PST 2016,,,,14,100% (147/147),100% (147/147),100% (60/60),Counting_Stars-Track_listing,"<font color=""blue"">Question</font>: How long is ""Counting Stars""?<br/><font color=""blue"">Sentence(s)</font>:  ""Counting Stars"" – 4:17","What is the duration of ""Counting Stars""?",,
34OWYT6U3WH45DESLPKDN525BRH9I7,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Wed Mar 02 14:57:52 PST 2016,1,BatchId:2293157;,180,86400,Wed Mar 09 14:57:52 PST 2016,,,3IAEQB9FMEK1WI98CPYVYCQLRIPWDJ,A2RMJNF6IPI42F,Submitted,Wed Mar 02 15:29:04 PST 2016,Wed Mar 02 15:30:50 PST 2016,Thu Mar 03 15:30:50 PST 2016,,,,106,100% (147/147),100% (147/147),100% (60/60),Chasing_Cars-Critical,"<font color=""blue"">Question</font>: When was it announced as the most played song of the decade?<br/><font color=""blue"">Sentence(s)</font>: He called it a ""catchy, colossal ballad that succeeds without any fireworks"".UK music licensing body PPL announced in December 2009 that ""Chasing Cars"" was the most played song of the decade.",During what decade was the song most played?,,
30EV7DWJTVV3DURZR034PJ5RB976YZ,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Wed Mar 02 14:57:53 PST 2016,1,BatchId:2293157;,180,86400,Wed Mar 09 14:57:53 PST 2016,,,3RYC5T2D73T5DJVCI4FKB7ZTDMEPRO,A2RMJNF6IPI42F,Submitted,Wed Mar 02 15:35:25 PST 2016,Wed Mar 02 15:35:54 PST 2016,Thu Mar 03 15:35:54 PST 2016,,,,29,100% (147/147),100% (147/147),100% (60/60),Have_Yourself_a_Merry_Little_Christmas-Lyrics,"<font color=""blue"">Question</font>: Who performed ""Have Yourself a Merry Little Christmas"" on the first ""A Very Special Christmas"" compilation album?<br/><font color=""blue"">Sentence(s)</font>: On ""The Judy Garland Show Christmas Special"", Garland sings the song to her children Joey and Lorna Luft with Sinatra's alternate lyrics.The lyrics Garland sang in ""Meet Me in St. Louis"" have been recorded with only slight variations by a number of artists, including Sinatra himself (in 1950 and 1963 single recordings), Doris Day (in ""The Doris Day Christmas Album""), Ella Fitzgerald (in ""Ella Wishes You a Swinging Christmas""), James Taylor (in ""October Road""), The Pretenders in the first ""A Very Special Christmas"" compilation released in 1987 (which benefits Special Olympics), and Luther Vandross (in ""This Is Christmas"").In 2001 the 86-year-old composer Hugh Martin, occasionally active as a pianist with religious ministries since the 1980s, wrote an entirely new set of lyrics to the song with John Fricke, ""Have Yourself a Blessed Little Christmas,"" a religious version of the secular Christmas standard.","Which performer sang ""Have Yourself a Merry Little Christmas""  on the album?",,
3EQPA8A374WF6FGB75ZCCUJY39VJZ9,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Wed Mar 02 14:57:53 PST 2016,1,BatchId:2293157;,180,86400,Wed Mar 09 14:57:53 PST 2016,,,3QL2OFSM96I14WUGKSCXINVCD6ANCK,A2RMJNF6IPI42F,Submitted,Wed Mar 02 15:35:54 PST 2016,Wed Mar 02 15:36:15 PST 2016,Thu Mar 03 15:36:15 PST 2016,,,,21,100% (147/147),100% (147/147),100% (60/60),Breaking_Bad-Scientific_accuracy,"<font color=""blue"">Question</font>: Why did Walt have to change his method of manufacturing around the seventh episode of season 1?<br/><font color=""blue"">Sentence(s)</font>: By the seventh episode of season 1 ""A No Rough-Stuff-Type Deal"" Walt chooses to use a different synthetic route based on the difficulty of acquiring enough pseudoephedrine to produce on the larger scale required.",Why did Walt change his production method in season 1?,,
3XEDXEGFX3ODFEG3LWMW7AGP0RCK0H,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Wed Mar 02 14:57:53 PST 2016,1,BatchId:2293157;,180,86400,Wed Mar 09 14:57:53 PST 2016,,,3JC6VJ2SABJ9LSRCWEKKIB52MIQA5G,A2RMJNF6IPI42F,Submitted,Wed Mar 02 15:45:41 PST 2016,Wed Mar 02 15:45:56 PST 2016,Thu Mar 03 15:45:56 PST 2016,,,,15,100% (147/147),100% (147/147),100% (60/60),Nurse_Jackie-Abstract,"<font color=""blue"">Question</font>: Who does Jackie have to juggle daily?<br/><font color=""blue"">Sentence(s)</font>: For Jackie, ""every day is a high wire act of juggling patients, doctors, fellow nurses, and her own indiscretions.""",What does Jackie juggle daily?,,
32W3UF2EZOLCV4MGCKS0VUTUCUJ4C4,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Wed Mar 02 14:57:53 PST 2016,1,BatchId:2293157;,180,86400,Wed Mar 09 14:57:53 PST 2016,,,3FTOP5WARFOLRE8FTERLUFCUVX90J1,A2RMJNF6IPI42F,Submitted,Wed Mar 02 15:37:54 PST 2016,Wed Mar 02 15:38:28 PST 2016,Thu Mar 03 15:38:28 PST 2016,,,,34,100% (147/147),100% (147/147),100% (60/60),Eiffel_Tower-Wind_considerations,"<font color=""blue"">Question</font>: How did Effel account for the effects of wind?<br/><font color=""blue"">Sentence(s)</font>: In an interview with the newspaper ""Le Temps (Paris)"" of 14 February 1887, Eiffel said:Eiffel used empirical and graphical methods accounting for the effects of wind rather than a specific mathematical formula.",What did Eiffel do to deal with the effects of wind?,,
3B286OTISEHE5783VDJDV1SPUNNJA5,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Wed Mar 02 14:57:53 PST 2016,1,BatchId:2293157;,180,86400,Wed Mar 09 14:57:53 PST 2016,,,3G2UL9A02DENLUTSUUI50QHCH5V762,A2RMJNF6IPI42F,Submitted,Wed Mar 02 15:44:33 PST 2016,Wed Mar 02 15:44:56 PST 2016,Thu Mar 03 15:44:56 PST 2016,,,,23,100% (147/147),100% (147/147),100% (60/60),"Machu_Picchu-Human_Sacrifice,_Aliens_and_Mysticism","<font color=""blue"">Question</font>: Is evidence that indicates the use of retainer sacrifices?<br/><font color=""blue"">Sentence(s)</font>: However, there is evidence that indicates the use of retainer sacrifices.",Is there evidence of retainer sacrifices?,,
3T2EL38U0MK7N7K91DV0CAF993OQX7,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Wed Mar 02 14:57:54 PST 2016,1,BatchId:2293157;,180,86400,Wed Mar 09 14:57:54 PST 2016,,,3LJ7UR74RHDY9SH1RD6FZPJOLTUN48,A2RMJNF6IPI42F,Submitted,Wed Mar 02 15:46:17 PST 2016,Wed Mar 02 15:46:37 PST 2016,Thu Mar 03 15:46:37 PST 2016,,,,20,100% (147/147),100% (147/147),100% (60/60),Mount_Rushmore-Abstract,"<font color=""blue"">Question</font>: Who was the U.S. senator that sponsored the construction of Mount Rushmore?<br/><font color=""blue"">Sentence(s)</font>: After securing federal funding through the enthusiastic sponsorship of ""Mount Rushmore's great political patron,"" U.S.</br>Senator Peter Norbeck, construction on the memorial began in 1927, and the presidents' faces were completed between 1934 and 1939.",Which senator sponsored Mount Rushmore's construction?,,
31KPKEKW4ADCMBC9FJ9387XZDW2B0L,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Wed Mar 02 14:57:54 PST 2016,1,BatchId:2293157;,180,86400,Wed Mar 09 14:57:54 PST 2016,,,3R08VXYT7CVLF98YLCV9YKGP57NW7R,A2RMJNF6IPI42F,Submitted,Wed Mar 02 15:41:46 PST 2016,Wed Mar 02 15:42:22 PST 2016,Thu Mar 03 15:42:22 PST 2016,,,,36,100% (147/147),100% (147/147),100% (60/60),Hersheypark-Pioneer_Frontier,"<font color=""blue"">Question</font>: When was the Tidal Force and Canyon River Rapids changed into the new Boardwalk?<br/><font color=""blue"">Sentence(s)</font>: The section previously included the area up to and including Tidal Force until 2007 when Tidal Force and Canyon River Rapids were rezoned into the new Boardwalk.",When were the Tidal Force and Canyon River Rapids rezoned into the Boardwalk?,,
3UY4PIS8QRLEU9MOESICD7G3ZENN1S,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Wed Mar 02 14:57:54 PST 2016,1,BatchId:2293157;,180,86400,Wed Mar 09 14:57:54 PST 2016,,,3B1NLC6UGZWEOTMY2TL8C3LMBD3GPJ,A2RMJNF6IPI42F,Submitted,Wed Mar 02 15:41:29 PST 2016,Wed Mar 02 15:41:45 PST 2016,Thu Mar 03 15:41:45 PST 2016,,,,16,100% (147/147),100% (147/147),100% (60/60),Stonehenge-Before_the_monument_(8000_BC_forward),"<font color=""blue"">Question</font>: How many of the posts were in an east-west alignment?<br/><font color=""blue"">Sentence(s)</font>: Three of the posts (and possibly four) were in an east-west alignment which may have had ritual significance; no parallels are known from Britain at the time but similar sites have been found in Scandinavia.",Which post were aligned east-west?,,
3ATYLI1PRT237B245WOVWWCUJ4ROJ9,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Wed Mar 02 14:57:54 PST 2016,1,BatchId:2293157;,180,86400,Wed Mar 09 14:57:54 PST 2016,,,34FNN24DCM9AHAPFCKY0LXN9P9T5YL,A2RMJNF6IPI42F,Submitted,Wed Mar 02 15:37:28 PST 2016,Wed Mar 02 15:37:53 PST 2016,Thu Mar 03 15:37:53 PST 2016,,,,25,100% (147/147),100% (147/147),100% (60/60),Great_Sphinx_of_Giza-Names_of_the_Sphinx,"<font color=""blue"">Question</font>: How many times is the Great Sphinx referenced in ancient Egypt?<br/><font color=""blue"">Sentence(s)</font>: It is not known by what name the creators called their statue, as the Great Sphinx does not appear in any known inscription of the Old Kingdom, and there are no inscriptions anywhere describing its construction or its original purpose.",How often is the Great Sphinx referred to by ancient Egyptians?,,
360ZO6N6J1JQ1W4J64I5FY9MS019MN,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Wed Mar 02 14:57:55 PST 2016,1,BatchId:2293157;,180,86400,Wed Mar 09 14:57:55 PST 2016,,,3B1NLC6UGZWEOTMY2TL8C3LMBD3PGS,A2RMJNF6IPI42F,Submitted,Wed Mar 02 15:33:53 PST 2016,Wed Mar 02 15:34:13 PST 2016,Thu Mar 03 15:34:13 PST 2016,,,,20,100% (147/147),100% (147/147),100% (60/60),Leonardo_da_Vinci-Paintings_of_the_1490s,"<font color=""blue"">Question</font>: Who was Leonardo da Vinci having a difficult time depicting in ""The Last Supper""?<br/><font color=""blue"">Sentence(s)</font>: Vasari describes how Leonardo, troubled over his ability to adequately depict the faces of Christ and the traitor Judas, told the Duke that he might be obliged to use the prior as his model.When finished, the painting was acclaimed as a masterpiece of design and characterisation, but it deteriorated rapidly, so that within a hundred years it was described by one viewer as ""completely ruined"".","Which depiction was most challenging for da Vinci in ""The Last Supper""?",,
3IH9TRB0FBZMG8BXHC5K8ZKMDFT1IQ,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Wed Mar 02 14:57:55 PST 2016,1,BatchId:2293157;,180,86400,Wed Mar 09 14:57:55 PST 2016,,,392CY0QWG1R6VR6AUXTNUHN7ZU04I9,A2RMJNF6IPI42F,Submitted,Wed Mar 02 15:43:31 PST 2016,Wed Mar 02 15:43:44 PST 2016,Thu Mar 03 15:43:44 PST 2016,,,,13,100% (147/147),100% (147/147),100% (60/60),Andy_Warhol-Foundation,"<font color=""blue"">Question</font>: Who manages all of Warhol's digital images?<br/><font color=""blue"">Sentence(s)</font>: All digital images of Warhol are exclusively managed by Corbis, while all transparency images of Warhol are managed by Art Resource.The Andy Warhol Foundation released its ""20th Anniversary Annual Report"" as a three-volume set in 2007: Vol.",Who is the Warhol digital images manager?,,
3IKMEYR0LWVKBOJH0JQAQY94XPWK21,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Wed Mar 02 14:57:55 PST 2016,1,BatchId:2293157;,180,86400,Wed Mar 09 14:57:55 PST 2016,,,3WQ3B2KGE8GFGKVL15I4AWCRSK5B1T,A2RMJNF6IPI42F,Submitted,Wed Mar 02 15:39:08 PST 2016,Wed Mar 02 15:39:21 PST 2016,Thu Mar 03 15:39:21 PST 2016,,,,13,100% (147/147),100% (147/147),100% (60/60),Henri_Matisse-Early_life_and_education,"<font color=""blue"">Question</font>: Where did Henri Matisse grow up?<br/><font color=""blue"">Sentence(s)</font>: He grew up in Bohain-en-Vermandois, Picardie, France.",Where did Matisse spend his childhood?,,
37G6BXQPLQLYH7TS6858OLU2TYEEQP,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Wed Mar 02 14:57:55 PST 2016,1,BatchId:2293157;,180,86400,Wed Mar 09 14:57:55 PST 2016,,,3SLE99ER0NDCBGGT9GRW2QW35ZIZB6,A2RMJNF6IPI42F,Submitted,Wed Mar 02 15:45:56 PST 2016,Wed Mar 02 15:46:17 PST 2016,Thu Mar 03 15:46:17 PST 2016,,,,21,100% (147/147),100% (147/147),100% (60/60),"Association_football-Players,_equipment,_and_officials","<font color=""blue"">Question</font>: How many assistant referees assist the Association football referee?<br/><font color=""blue"">Sentence(s)</font>: The referee is assisted by two assistant referees.",How many assist the referee?,,
3CRWSLD91K4T8J8P8T1NCO4BNYMOMD,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Wed Mar 02 14:57:55 PST 2016,1,BatchId:2293157;,180,86400,Wed Mar 09 14:57:55 PST 2016,,,3K9FOBBF2HJU70OMX55WL6LZ7FNLNX,A2RMJNF6IPI42F,Submitted,Wed Mar 02 15:31:17 PST 2016,Wed Mar 02 15:31:37 PST 2016,Thu Mar 03 15:31:37 PST 2016,,,,20,100% (147/147),100% (147/147),100% (60/60),Volleyball-Pass,"<font color=""blue"">Question</font>: What are the 2 specific techniques in volleyball?<br/><font color=""blue"">Sentence(s)</font>: Proper handling includes not only preventing the ball from touching the court, but also making it reach the position where the setter is standing quickly and precisely.The skill of passing involves fundamentally two specific techniques: underarm pass, or bump, where the ball touches the inside part of the joined forearms or platform, at waist line; and overhand pass, where it is handled with the fingertips, like a set, above the head.",Which techniques are specific to volleyball?,,
3CKVGCS3PG5B3XTBQ5VYYW7ZHLPS06,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Wed Mar 02 14:57:56 PST 2016,1,BatchId:2293157;,180,86400,Wed Mar 09 14:57:56 PST 2016,,,3COPXFW7XBCJQFIHSK6NAVDFIUKKPQ,A2RMJNF6IPI42F,Submitted,Wed Mar 02 15:37:01 PST 2016,Wed Mar 02 15:37:27 PST 2016,Thu Mar 03 15:37:27 PST 2016,,,,26,100% (147/147),100% (147/147),100% (60/60),Taekwondo-Korean_commands,"<font color=""blue"">Question</font>: When might a Taekwondo student be asked what certain Korean words are?<br/><font color=""blue"">Sentence(s)</font>: Often, students count in Korean during their class, and during tests they are usually asked what certain Korean words mean.",When do taekwondo students need to know certain Korean words?,,
307L9TDWJYSA4C031WWV10V0XY1N3K,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Wed Mar 02 14:57:56 PST 2016,1,BatchId:2293157;,180,86400,Wed Mar 09 14:57:56 PST 2016,,,3R2UR8A0IAG7PF5NC38XBPGR4Y2OX1,A2RMJNF6IPI42F,Submitted,Wed Mar 02 15:34:14 PST 2016,Wed Mar 02 15:34:44 PST 2016,Thu Mar 03 15:34:44 PST 2016,,,,30,100% (147/147),100% (147/147),100% (60/60),France-Demographics,"<font color=""blue"">Question</font>: Why did about 1.6 million ""pieds noirs"" return to France in the 1960s?<br/><font color=""blue"">Sentence(s)</font>: The next largest waves came in the 1960s, when around 1.6 million ""pieds noirs"" returned to France following the independence of its North African possessions.France remains a major destination for immigrants, accepting about 200,000 legal immigrants annually.",Why did pieds noirs go back to France in the 60s?,,
3N2YPY1GI6YQMFP9S7ZIU8TAAQTEVJ,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Wed Mar 02 14:57:56 PST 2016,1,BatchId:2293157;,180,86400,Wed Mar 09 14:57:56 PST 2016,,,3ZQIG0FLQEGNQZ9U3AYP4YWSRPUVWI,A2RMJNF6IPI42F,Submitted,Wed Mar 02 15:40:17 PST 2016,Wed Mar 02 15:40:33 PST 2016,Thu Mar 03 15:40:33 PST 2016,,,,16,100% (147/147),100% (147/147),100% (60/60),Nigeria-Military,"<font color=""blue"">Question</font>: Have the military played a role in the country since independence?<br/><font color=""blue"">Sentence(s)</font>: The military in Nigeria have played a major role in the country's history since independence.",What have the military done since independence?,,
