HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.paragraph_id,Input.content,Answer.ParaphraseQuestionBox,Approve,Reject
3V8JSVE8YYQ7Q9KEXIM217X4SM3EYU,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Tue Mar 08 07:55:17 PST 2016,1,BatchId:2301115;,180,86400,Tue Mar 15 08:55:17 PDT 2016,,,3UOUJI6MTDE22KPK8PK6AV8GM5GUXG,AJ6W4JZRVBQWT,Submitted,Tue Mar 08 08:01:35 PST 2016,Tue Mar 08 08:02:24 PST 2016,Wed Mar 09 08:02:24 PST 2016,,,,49,0% (0/0),0% (0/0),0% (0/0),NCIS_(TV_series)-Name,"<font color=""blue"">Question</font>: What was NCIS named prior to being named NCIS?<br/><font color=""blue"">Sentence(s)</font>: By the time of the launch of the first episode, ""NCIS"" was airing under the name ""Navy NCIS"", the name it held for the entire first season.",Under what name did NCIS air during its first season?,,
3J9UN9O9J3SI4UAL3BMK6VGCLHJJ0I,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Tue Mar 08 07:55:05 PST 2016,1,BatchId:2301115;,180,86400,Tue Mar 15 08:55:05 PDT 2016,,,3HRMW88U16QBSME0WB4DA74BZCT0M0,AJ6W4JZRVBQWT,Submitted,Tue Mar 08 08:02:25 PST 2016,Tue Mar 08 08:03:34 PST 2016,Wed Mar 09 08:03:34 PST 2016,,,,69,0% (0/0),0% (0/0),0% (0/0),Biomolecule-Saccharides,"<font color=""blue"">Question</font>: What do most saccharides provide fuel for?<br/><font color=""blue"">Sentence(s)</font>: Most saccharides eventually provide fuel for cellular respiration.Disaccharides are formed when two monosaccharides, or two single simple sugars, form a bond with removal of water.",For what action do saccharides provide fuel?,,
39TX062QX1OFG6E732J4Z2MYZRJ3XM,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Tue Mar 08 07:55:05 PST 2016,1,BatchId:2301115;,180,86400,Tue Mar 15 08:55:05 PDT 2016,,,3UOUJI6MTDE22KPK8PK6AV8GM5IXUL,AJ6W4JZRVBQWT,Submitted,Tue Mar 08 08:18:54 PST 2016,Tue Mar 08 08:19:38 PST 2016,Wed Mar 09 08:19:38 PST 2016,,,,44,0% (0/0),0% (0/0),0% (0/0),Pathology-Abstract,"<font color=""blue"">Question</font>: Which two Ancient Greek words form the root of the word pathology?<br/><font color=""blue"">Sentence(s)</font>: The word ""pathology"" is from Ancient Greek , ""pathos"" which may be translated into English as either ""experience"" or ""suffering"", and , ""-logia"", ""an account of"" or ""the study of"".",Pathology is a combination of which two Ancient Greek words?,,
3VQTAXTYN3LS2XOPDQNNXEL6T1FBUT,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Tue Mar 08 07:55:10 PST 2016,1,BatchId:2301115;,180,86400,Tue Mar 15 08:55:10 PDT 2016,,,3PM8NZGV8YGAARI3RG010UBRJKBXQF,AJ6W4JZRVBQWT,Submitted,Tue Mar 08 08:11:29 PST 2016,Tue Mar 08 08:12:30 PST 2016,Wed Mar 09 08:12:30 PST 2016,,,,61,0% (0/0),0% (0/0),0% (0/0),Norway-Bronze_Age,"<font color=""blue"">Question</font>: When did the new settlers arrive in eastern Norway?<br/><font color=""blue"">Sentence(s)</font>: Between 3000 and 2500 BC new settlers (Corded Ware culture) arrived in eastern Norway.",During which time period did the Corded Ware culture come to Norway?,,
3MXX6RQ9EV5VPTVKHPE6FUS1BS6P45,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Tue Mar 08 07:55:06 PST 2016,1,BatchId:2301115;,180,86400,Tue Mar 15 08:55:06 PDT 2016,,,3WRFBPLXRAODRWYXRZ1WPKRI7EON3J,AJ6W4JZRVBQWT,Submitted,Tue Mar 08 08:19:38 PST 2016,Tue Mar 08 08:20:35 PST 2016,Wed Mar 09 08:20:35 PST 2016,,,,57,0% (0/0),0% (0/0),0% (0/0),Cereal-Nutritional_facts,"<font color=""blue"">Question</font>: How is crude protein found?<br/><font color=""blue"">Sentence(s)</font>: The amount of crude protein found in grain is measured as the grain crude protein concentration.",How is the amount of crude protein measured?,,
31S7M7DAGGQPFTVC4YM76LV9MHLTL6,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Tue Mar 08 07:55:10 PST 2016,1,BatchId:2301115;,180,86400,Tue Mar 15 08:55:10 PDT 2016,,,3BEFOD78W6TSRAW1FCRFMAUOGOB4MM,AJ6W4JZRVBQWT,Submitted,Tue Mar 08 08:24:41 PST 2016,Tue Mar 08 08:25:39 PST 2016,Wed Mar 09 08:25:39 PST 2016,,,,58,0% (0/0),0% (0/0),0% (0/0),United_Arab_Emirates-Health,"<font color=""blue"">Question</font>: The ministry plans to add how many hospitals to the current 14?<br/><font color=""blue"">Sentence(s)</font>: The ministry plans to add three hospitals to the current 14, and 29 primary healthcare centres to the current 86.",What is the number of hospitals the ministry plans to build in addition to the 14 that already exist?,,
3CO05SML7V5Z2ITYBGVT8M23VYDR0I,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Tue Mar 08 07:55:06 PST 2016,1,BatchId:2301115;,180,86400,Tue Mar 15 08:55:06 PDT 2016,,,378XPAWRUCDLXGMR3Y3E7K97RPKIAS,AJ6W4JZRVBQWT,Submitted,Tue Mar 08 08:04:31 PST 2016,Tue Mar 08 08:05:32 PST 2016,Wed Mar 09 08:05:32 PST 2016,,,,61,0% (0/0),0% (0/0),0% (0/0),Poutine-Variations,"<font color=""blue"">Question</font>: What is replaced in patate-sauce-choux?<br/><font color=""blue"">Sentence(s)</font>: Shawinigan and some other regions have ""patate-sauce-choux"" where shredded raw cabbage replaces cheese.",Which ingredient is replaced in the Shawinigan region?,,
3FCO4VKOZ4DOBPODA9W2OUD7ONU7EM,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Tue Mar 08 07:55:20 PST 2016,1,BatchId:2301115;,180,86400,Tue Mar 15 08:55:20 PDT 2016,,,3GA6AFUKOOOLH0CMO16JK0UML2EH33,AJ6W4JZRVBQWT,Submitted,Tue Mar 08 08:06:04 PST 2016,Tue Mar 08 08:06:41 PST 2016,Wed Mar 09 08:06:41 PST 2016,,,,37,0% (0/0),0% (0/0),0% (0/0),Times_Square-1900s–1970s,"<font color=""blue"">Question</font>: When was ""Time Square"" named?<br/><font color=""blue"">Sentence(s)</font>: Ochs persuaded Mayor George B. McClellan, Jr. to construct a subway station there, and the area was renamed ""Times Square"" on April 8, 1904.",On what date was Times Square renamed?,,
3S4TINXCC0NXPS4SH4BEY8THBFRBOG,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Tue Mar 08 07:55:08 PST 2016,1,BatchId:2301115;,180,86400,Tue Mar 15 08:55:08 PDT 2016,,,3STRJBFXOWRHI7BO91F7F5EC7IWTK1,AJ6W4JZRVBQWT,Submitted,Tue Mar 08 08:22:59 PST 2016,Tue Mar 08 08:24:41 PST 2016,Wed Mar 09 08:24:41 PST 2016,,,,102,0% (0/0),0% (0/0),0% (0/0),Croissant-Abstract,"<font color=""blue"">Question</font>: How do Croissants form during preparation?<br/><font color=""blue"">Sentence(s)</font>: Croissants and other viennoiserie are made of a layered yeast-leavened dough.</br>The dough is layered with butter, rolled and folded several times in succession, then rolled into a sheet, in a technique called laminating.",What are some of the steps in preparation that give Croissants their distinct form?,,
3BJKPTD2QCC0IRQP9IJ3SX48S9BRTV,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Tue Mar 08 07:55:08 PST 2016,1,BatchId:2301115;,180,86400,Tue Mar 15 08:55:08 PDT 2016,,,3DH6GAKTYYP8OO94J85GA1U4QTOYZE,AJ6W4JZRVBQWT,Submitted,Tue Mar 08 07:59:58 PST 2016,Tue Mar 08 08:00:34 PST 2016,Wed Mar 09 08:00:34 PST 2016,,,,36,0% (0/0),0% (0/0),0% (0/0),Rendang-Composition_and_cooking_method,"<font color=""blue"">Question</font>: What happens to the meat during the slow cooking process?<br/><font color=""blue"">Sentence(s)</font>: The slow cooking process allows the meat to absorb all the spices and to become tender.",How does the slow cooking process affect meat?,,
386659BNTLHB9DUHDMGE2VKQR0L01X,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Tue Mar 08 07:55:21 PST 2016,1,BatchId:2301115;,180,86400,Tue Mar 15 08:55:21 PDT 2016,,,3CFVK00FWLLM0FIUYOJFJVZDCAO6L4,AJ6W4JZRVBQWT,Submitted,Tue Mar 08 07:57:56 PST 2016,Tue Mar 08 07:58:58 PST 2016,Wed Mar 09 07:58:58 PST 2016,,,,62,0% (0/0),0% (0/0),0% (0/0),Pike_Place_Market-Victor_Steinbrueck_Park,"<font color=""blue"">Question</font>: When did Victor Steinbrueck pass away?<br/><font color=""blue"">Sentence(s)</font>: After Steinbrueck's 1985 death, it was renamed after the architect who was instrumental in the market's preservation.",In which year did Victor Steinbrueck pass away?,,
3NOEP8XAU42MNVJU10GBC5PZ4NBXPS,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Tue Mar 08 07:55:21 PST 2016,1,BatchId:2301115;,180,86400,Tue Mar 15 08:55:21 PDT 2016,,,33SA9F9TRXU6OON88K9F4U86RFHWE9,AJ6W4JZRVBQWT,Submitted,Tue Mar 08 08:15:56 PST 2016,Tue Mar 08 08:16:48 PST 2016,Wed Mar 09 08:16:48 PST 2016,,,,52,0% (0/0),0% (0/0),0% (0/0),Disney's_Animal_Kingdom-Avatar:_World_of_Pandora,"<font color=""blue"">Question</font>: how much did the coaster cost to build?<br/><font color=""blue"">Sentence(s)</font>: While no specifics were announced, the new area was described as being several acres in size and costing an estimated $400 million to build, a scale similar to Cars Land at Disney California Adventure Park in California.",What was the estimated building cost of the new area?,,
3D1TUISJWI02P52VJ0F4J1PJORZUIL,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Tue Mar 08 07:55:08 PST 2016,1,BatchId:2301115;,180,86400,Tue Mar 15 08:55:08 PDT 2016,,,3J2UYBXQQLC93JT89VXWLB7P9CH06T,AJ6W4JZRVBQWT,Submitted,Tue Mar 08 08:25:40 PST 2016,Tue Mar 08 08:27:36 PST 2016,Wed Mar 09 08:27:36 PST 2016,,,,116,0% (0/0),0% (0/0),0% (0/0),Bibimbap-History,"<font color=""blue"">Question</font>: What is the name of the ancestral rite that scholar have suggested bibimbap has originated from?<br/><font color=""blue"">Sentence(s)</font>: Some scholars assert that bibimbap originates from the traditional practice of mixing all the food offerings made at an ancestral rite (""jesa"") in a bowl before partaking in it.In Korean households, ""bibimbap"" is frequently prepared from steamed rice, vegetables, and meat.Since the late 20th century, ""bibimbap"" has become widespread in different countries, due to its convenience of preparation.",What do some scholars believe is the origin of bibimbap?,,
3BFNCI9LYKQL1R8GLPF6539AXY473V,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Tue Mar 08 07:55:13 PST 2016,1,BatchId:2301115;,180,86400,Tue Mar 15 08:55:13 PDT 2016,,,336YQZE83VEANT01THAPR202GK5M58,AJ6W4JZRVBQWT,Submitted,Tue Mar 08 08:14:57 PST 2016,Tue Mar 08 08:15:56 PST 2016,Wed Mar 09 08:15:56 PST 2016,,,,59,0% (0/0),0% (0/0),0% (0/0),Sound_City_(film)-Critical_response,"<font color=""blue"">Question</font>: The Sound City received positive reviews for what reasons?<br/><font color=""blue"">Sentence(s)</font>: The site's consensus states: ""Smart, affectionate, and unabashedly sincere, ""Sound City"" pairs a great soundtrack with a well-argued ode to one of rock 'n' roll's most fondly remembered bygone eras.""</br>On Metacritic, which assigns a normalised rating out of 100 based on reviews from critics, the film has a score of 76 based on reviews from 15 critics, indicating ""generally favorable reviews"".Kenneth Turan from ""Los Angeles Times"" gave the film a positive review, saying ""High-spirited, emotional and funny, ""Sound City"" is, of all things, a mash note to a machine.</br>Peter Travers of ""Rolling Stone"" admits ""In his directing debut, Dave Grohl shows the instincts of a real filmmaker.</br>Bill Goodykoontz of ""The Arizona Republic"" remarks """"Sound City"" is a music geek's dream, a rollicking look at a dumpy California studio where a lot of musicians found magic.</br>""Nevertheless in his review for About.com, Tim Grierson wrote that it ""is just a fun collection of unlikely musical pairings that zips by in little less than an hour"", and Phil Gallo from ""Billboard"" stated ""Grohl's inexperience as a filmmaker only shows when the film makes a sharp turn out of history and into the more recent past: There's a sense that instead of celebrating great rock 'n' roll moments, a product is about to be pitched at the viewer.",What are some qualities that led to Sound City receiving a positive critical reaction?,,
3S829FDFT21DYYG4WRPGCB8AQ48XDE,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Tue Mar 08 07:55:13 PST 2016,1,BatchId:2301115;,180,86400,Tue Mar 15 08:55:13 PDT 2016,,,33PPO7FECVFJVNP3N8UGXLHDCSIDIQ,AJ6W4JZRVBQWT,Submitted,Tue Mar 08 08:12:30 PST 2016,Tue Mar 08 08:14:20 PST 2016,Wed Mar 09 08:14:20 PST 2016,,,,110,0% (0/0),0% (0/0),0% (0/0),Fruitvale_Station-Music,"<font color=""blue"">Question</font>: When would the soundtrack album of ""Fruitvale Station"" be released?<br/><font color=""blue"">Sentence(s)</font>: A soundtrack album, ""Fruitvale Station – Original Motion Picture Soundtrack"", was be released digitally on September 24, 2013 and on CD October 15, 2013 through Lakeshore Records.",What was the original release date of the Fruitvale Station OST?,,
373L46LKP76KHKHP74W2PFVLZFQKJQ,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Tue Mar 08 07:55:21 PST 2016,1,BatchId:2301115;,180,86400,Tue Mar 15 08:55:21 PDT 2016,,,3OLQQLKKNSPKI4N91LQ0F4EYPJ8JE1,AJ6W4JZRVBQWT,Submitted,Tue Mar 08 08:05:33 PST 2016,Tue Mar 08 08:06:03 PST 2016,Wed Mar 09 08:06:03 PST 2016,,,,30,0% (0/0),0% (0/0),0% (0/0),Universal_Studios_Hollywood-Upper_lot,"<font color=""blue"">Question</font>: How long is the ""Studio Tour?""<br/><font color=""blue"">Sentence(s)</font>: The ""Studio Tour"" is a 45 minute ride which uses tram vehicles to take the visitors to the theme park's back-lot.",How much time does the Studio Tour take?,,
3E6L1VR4XWMXD3A4MABG0YYB5DPF6D,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Tue Mar 08 07:55:21 PST 2016,1,BatchId:2301115;,180,86400,Tue Mar 15 08:55:21 PDT 2016,,,34BBWHLWHABI4TPU43Z6P96YJ8NIW3,AJ6W4JZRVBQWT,Submitted,Tue Mar 08 08:07:35 PST 2016,Tue Mar 08 08:08:19 PST 2016,Wed Mar 09 08:08:19 PST 2016,,,,44,0% (0/0),0% (0/0),0% (0/0),National_Air_and_Space_Museum-Abstract,"<font color=""blue"">Question</font>: When did the Steven F. Udvar-Hazy Center open?<br/><font color=""blue"">Sentence(s)</font>: It operates an annex, the Steven F. Udvar-Hazy Center, at Dulles International Airport, which opened in 2003 and itself encompasses .",In which year did the Steven F. Udvar-Hazy Center open?,,
3D4BBDG7ZHWRD83CC6NHLP1OY9VC3T,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Tue Mar 08 07:55:15 PST 2016,1,BatchId:2301115;,180,86400,Tue Mar 15 08:55:15 PDT 2016,,,39OWYR0EPKR2J7I4IWB979EMEOXYFT,AJ6W4JZRVBQWT,Submitted,Tue Mar 08 08:21:38 PST 2016,Tue Mar 08 08:22:45 PST 2016,Wed Mar 09 08:22:45 PST 2016,,,,67,0% (0/0),0% (0/0),0% (0/0),The_Kid_with_a_Bike-Production,"<font color=""blue"">Question</font>: What was the character Samantha's occupation?<br/><font color=""blue"">Sentence(s)</font>: In the earliest drafts, the character Samantha was a doctor and not a hairdresser.",What was the occupation of Samantha originally?,,
3FJ2RVH25Z60US0QWMZL0PVOMAS29R,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Tue Mar 08 07:55:22 PST 2016,1,BatchId:2301115;,180,86400,Tue Mar 15 08:55:22 PDT 2016,,,3ZSANO2JCF75NL6VJQJKPNQLX31SF9,AJ6W4JZRVBQWT,Submitted,Tue Mar 08 08:17:52 PST 2016,Tue Mar 08 08:18:53 PST 2016,Wed Mar 09 08:18:53 PST 2016,,,,61,0% (0/0),0% (0/0),0% (0/0),Portrait_of_Dr._Gachet-Original_version,"<font color=""blue"">Question</font>: Why did The Reich Ministry of Public Enlightment and Propaganda confiscate the work?<br/><font color=""blue"">Sentence(s)</font>: The Reich Ministry of Public Enlightenment and Propaganda confiscated the work in 1937 as part of its campaign to rid Germany of so-called degenerate art, leading to Hermann Göring hurriedly selling it to a dealer in Amsterdam.",What was the reason given for the confiscation of the artwork?,,
3DWNFENNE3VZ3ISMMC9MIY6P2T04JK,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Tue Mar 08 07:55:16 PST 2016,1,BatchId:2301115;,180,86400,Tue Mar 15 08:55:16 PDT 2016,,,3VNXK88KKCICE3WMAZOXQEOHT9Z9V2,AJ6W4JZRVBQWT,Submitted,Tue Mar 08 08:09:39 PST 2016,Tue Mar 08 08:11:28 PST 2016,Wed Mar 09 08:11:28 PST 2016,,,,109,0% (0/0),0% (0/0),0% (0/0),Assassination_of_John_F._Kennedy-Funeral,"<font color=""blue"">Question</font>: Where and when did the John F. Kennedy's state funeral take place?<br/><font color=""blue"">Sentence(s)</font>: The state funeral took place in Washington, DC during the three days that followed the assassination.The body of President Kennedy was brought back to Washington, D.C. and placed in the East Room of the White House for 24 hours.",In what city did the state funeral of John F. Kennedy take place and when?,,
33QQ60S6ASIRIALFFAQYDXPN2XHU0P,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Tue Mar 08 07:55:18 PST 2016,1,BatchId:2301115;,180,86400,Tue Mar 15 08:55:18 PDT 2016,,,3R2PKQ87NW8MZHVG01TJGB47L69MIG,AJ6W4JZRVBQWT,Submitted,Tue Mar 08 07:58:58 PST 2016,Tue Mar 08 07:59:58 PST 2016,Wed Mar 09 07:59:58 PST 2016,,,,60,0% (0/0),0% (0/0),0% (0/0),Dissolution_of_the_Monasteries-Arts_and_culture,"<font color=""blue"">Question</font>: What are some things that were lost due to the destruction of monastic libraries?<br/><font color=""blue"">Sentence(s)</font>: Along with the destruction of the monasteries, some of them many hundreds of years old, the related destruction of the monastic libraries was perhaps the greatest cultural loss caused by the English Reformation.</br>Worcester Priory (now Worcester Cathedral) had 600 books at the time of the dissolution.</br>At the abbey of the Augustinian Friars at York, a library of 646 volumes was destroyed, leaving only three known survivors.</br>Some books were destroyed for their precious bindings, others were sold off by the cartload.</br>The antiquarian John Leland was commissioned by the King to rescue items of particular interest (especially manuscript sources of Old English history), and other collections were made by private individuals; notably Matthew Parker.</br>Nevertheless much was lost, especially manuscript books of English church music, none of which had then been printed.","When monastic libraries were destoryed, what was lost?",,
3MQY1YVHS3KJILFNU6DHRVQEAAV2B1,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Tue Mar 08 07:55:23 PST 2016,1,BatchId:2301115;,180,86400,Tue Mar 15 08:55:23 PDT 2016,,,37WLF8U1WPQBG90CDO7E4VMYNAKK6G,AJ6W4JZRVBQWT,Submitted,Tue Mar 08 08:08:19 PST 2016,Tue Mar 08 08:09:08 PST 2016,Wed Mar 09 08:09:08 PST 2016,,,,49,0% (0/0),0% (0/0),0% (0/0),Man_at_the_Crossroads-Work,"<font color=""blue"">Question</font>: In Man at the Crossroads, who is depicted holding hands with a multi-racial group of workers?<br/><font color=""blue"">Sentence(s)</font>: Opposite, on the right, Lenin is seen holding hands with a multi-racial group of workers.",Who is the famous figure shown among a multi-racial group of workers?,,
3SR6AEG6W5TJAJBGNJU8MAUHK2VHYD,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Tue Mar 08 07:55:23 PST 2016,1,BatchId:2301115;,180,86400,Tue Mar 15 08:55:23 PDT 2016,,,3I0BTBYZAXLBM33EFESO42RI8M9Y0Q,AJ6W4JZRVBQWT,Submitted,Tue Mar 08 08:27:36 PST 2016,Tue Mar 08 08:29:54 PST 2016,Wed Mar 09 08:29:54 PST 2016,,,,138,0% (0/0),0% (0/0),0% (0/0),The_Night_Watch-Cultural_legacy,"<font color=""blue"">Question</font>: Who does the cover illustrator pay tribute to on The Night Watch?<br/><font color=""blue"">Sentence(s)</font>: The cover illustrator, Paul Kidby, pays tribute to Rembrandt by placing him in the picture, in the position where Rembrandt is said to have painted himself.",To which artist is tribute paid on by the cover illustrator?,,
39WSF6KUV2LVWVGCRVD4ZGZ2EC4EOJ,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Tue Mar 08 07:55:13 PST 2016,1,BatchId:2301115;,180,86400,Tue Mar 15 08:55:13 PDT 2016,,,31QTRG6Q2TDEAK7YWZ7EJ3SQGUIPYL,ADYKBXJ8VT6U8,Submitted,Tue Mar 08 08:04:07 PST 2016,Tue Mar 08 08:04:45 PST 2016,Wed Mar 09 08:04:45 PST 2016,,,,38,0% (0/0),0% (0/0),0% (0/0),Glad_You_Came-Chart_performance,"<font color=""blue"">Question</font>: How many copies of the song sold in the United States as of May 2013?<br/><font color=""blue"">Sentence(s)</font>: As of May 2013, the song has sold 3,600,000 copies in the United States.",The song had sold how many copies in the U.S. as of May of 2013?,,
38EHZ67RIMS5G6RRKAOF7FV9WS4MGT,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Tue Mar 08 07:55:06 PST 2016,1,BatchId:2301115;,180,86400,Tue Mar 15 08:55:06 PDT 2016,,,32UTUBMZ7GWV2WBJ8J2THKJ7H92BVE,ADYKBXJ8VT6U8,Submitted,Tue Mar 08 08:04:46 PST 2016,Tue Mar 08 08:05:11 PST 2016,Wed Mar 09 08:05:11 PST 2016,,,,25,0% (0/0),0% (0/0),0% (0/0),Field_hockey-Penalty_corner,"<font color=""blue"">Question</font>: How many defenders, including the keeper, does a short corner begin with?<br/><font color=""blue"">Sentence(s)</font>: Short corners begin with five defenders (usually including the keeper) positioned behind the back line and at least 5 m from the 'insert' position of the ball.","A short corner starts with how many defenders, including the keeper?",,
3OLZC0DJ8JF22KRVOQP9FNR22Y7IVX,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Tue Mar 08 07:55:04 PST 2016,1,BatchId:2301115;,180,86400,Tue Mar 15 08:55:04 PDT 2016,,,3TPWUS5F891RRQ3UCT3KE683633WCF,ADYKBXJ8VT6U8,Submitted,Tue Mar 08 08:06:41 PST 2016,Tue Mar 08 08:07:13 PST 2016,Wed Mar 09 08:07:13 PST 2016,,,,32,0% (0/0),0% (0/0),0% (0/0),Albert_Einstein-Schrödinger_gas_model,"<font color=""blue"">Question</font>: Was the article authored by Albert Einstein?<br/><font color=""blue"">Sentence(s)</font>: Schrödinger urged Einstein to add his name as co-author, although Einstein declined the invitation.",Did Albert Einstein write the article?,,
3JU8CV4BRLCZTM5209TFTSY6SJ5OPD,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Tue Mar 08 07:55:16 PST 2016,1,BatchId:2301115;,180,86400,Tue Mar 15 08:55:16 PDT 2016,,,3C8HJ7UOP7U8U7KQ05H5G67XHJBZMQ,ADYKBXJ8VT6U8,Submitted,Tue Mar 08 08:12:33 PST 2016,Tue Mar 08 08:13:01 PST 2016,Wed Mar 09 08:13:01 PST 2016,,,,28,0% (0/0),0% (0/0),0% (0/0),We_Are_Never_Ever_Getting_Back_Together-Europe_and_Oceania,"<font color=""blue"">Question</font>: How many copies did the single sell as of January 2013?<br/><font color=""blue"">Sentence(s)</font>: As of January 2013, the single has sold 465,000 copies in the UK.","As of January of 2013, how many copies of the single had been sold?",,
3V0TR1NRVA2O2PPIS6W9PZ36C664A4,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Tue Mar 08 07:55:09 PST 2016,1,BatchId:2301115;,180,86400,Tue Mar 15 08:55:09 PDT 2016,,,3SPJ0334213IO9401M2UM76E7VCJYF,ADYKBXJ8VT6U8,Submitted,Tue Mar 08 07:59:58 PST 2016,Tue Mar 08 08:00:31 PST 2016,Wed Mar 09 08:00:31 PST 2016,,,,33,0% (0/0),0% (0/0),0% (0/0),Luge-Artificial_tracks,"<font color=""blue"">Question</font>: Which leg muscle do artificial lugers use to steer the luge?<br/><font color=""blue"">Sentence(s)</font>: They steer the sled mainly with their calves by applying pressure on the runners--right calf to turn left, left calf to turn right.","When steering the luge, which muscles are used by artificial lugers?",,
