HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.paragraph_id,Input.candidates,Input.content,Answer.QuestionSentencesBox,Answer.QuestionTextBox,Approve,Reject
356TQKY9XFX72OEMX6A2WKHLD2A872,3HFGFN16MW2VZFT3H55JD6YHFGETEH,Wikipedia question annotation,"Based on a short text, construct a question that can be answered from this text.",text reading writing wikipedia question,$0.10,Tue Mar 01 13:34:20 PST 2016,1,BatchId:2291255;,900,86400,Wed Mar 02 13:34:20 PST 2016,,,3ZDAD0O1T1DN27AV8KUW5ZME22JXTN,A2L2ZXRHK3SNOP,Approved,Tue Mar 01 13:46:41 PST 2016,Tue Mar 01 13:47:39 PST 2016,Wed Mar 02 13:47:39 PST 2016,Tue Mar 01 14:57:12 PST 2016,,,58,100% (38/38),100% (38/38),100% (38/38),Egypt-Festivals,1,"Category: Country<br/>Title: Egypt<br/>Section: Festivals<br/><br/>1. <strike>Egypt celebrates many festivals and religious carnivals, also known as ""mulid"".</strike><br/>2. They are usually associated with a particular Coptic or Sufi saint, but are often celebrated by Egyptians irrespective of creed or religion.<br/>3. Ramadan has a special flavor in Egypt, celebrated with sounds, lights (local lanterns known as ""fawanees"") and much flare that many Muslim tourists from the region flock to Egypt to witness during Ramadan.The ancient spring festival of Sham en Nisim (Coptic: ""shom en nisim"") has been celebrated by Egyptians for thousands of years, typically between the Egyptian months of Paremoude (April) and Pashons (May), following Easter Sunday.<br/>",3,When is Sham en Nisim celebrated?,,
31ANT7FQN82L8V1WCHPBBDWOPF55HZ,3HFGFN16MW2VZFT3H55JD6YHFGETEH,Wikipedia question annotation,"Based on a short text, construct a question that can be answered from this text.",text reading writing wikipedia question,$0.10,Tue Mar 01 13:34:20 PST 2016,1,BatchId:2291255;,900,86400,Wed Mar 02 13:34:20 PST 2016,,,3Z7VU45IPYHBYIY17JY7WEJUIJU1ZJ,A7BW5SCFKBUCE,Approved,Tue Mar 01 14:06:36 PST 2016,Tue Mar 01 14:21:00 PST 2016,Wed Mar 02 14:21:00 PST 2016,Tue Mar 01 14:57:10 PST 2016,,,864,100% (99/99),100% (99/99),100% (99/99),Turkey-Religion,"1, 4, 11, 13, 14","Category: Country<br/>Title: Turkey<br/>Section: Religion<br/><br/>1. <strike>Turkey is a secular state with no official state religion; the Turkish Constitution provides for freedom of religion and conscience.</strike><br/>2. The role of religion has been a controversial debate over the years since the formation of Islamist parties.<br/>3. For many decades, the wearing of the hijab was banned in schools and government buildings, because it was viewed as a symbol of political Islam.<br/>4. <strike>However, the ban was lifted for the universities in 2011 and for the government buildings in 2013.Islam is the dominant religion of Turkey; it exceeds 99% if secular people of Muslim background are included, with the most popular sect being the Hanafite school of Sunni Islam.</strike><br/>5. The highest Islamic religious authority is the Presidency of Religious Affairs (), it interprets the Hanafi school of law, and is responsible for regulating the operation of the country's 80,000 registered mosques and employing local and provincial imams.<br/>6. Academics suggest the Alevi population may be from 15 to 20 million.<br/>7. According to Aksiyon magazine, the number of Shiite Twelvers (excluding Alevis) is 3 million (4.2%).<br/>8. There are also some Sufi practitioners.<br/>9. Roughly 2% are non-denominational Muslims.The percentage of non-Muslims in Turkey had fallen from 19.1% in 1914 to 2.5% in 1927.<br/>10. Currently, there are about 120,000 people of different Christian denominations, representing less than 0.2% of Turkey's population, including an estimated 80,000 Oriental Orthodox, 35,000 Roman Catholics, 5,000 Greek Orthodox and smaller numbers of Protestants.<br/>11. <strike>Today there are 236 churches open for worship in Turkey.</strike><br/>12. The Eastern Orthodox Church has been headquartered in Istanbul since the 4th century.There are about 26,000 people who are Jewish, the vast majority of whom are Sephardi.<br/>13. <strike>The Bahá'í Faith in Turkey has roots in Bahá'u'lláh's, the founder of the Bahá'í Faith, being exiled to Constantinople, current-day Istanbul, by the Ottoman authorities.</strike><br/>14. <strike>Bahá'ís cannot register with the government officially, but there are probably 10 to 20 thousand Bahá'ís, and around a hundred Bahá'í Local Spiritual Assemblies in Turkey.</strike><br/>",10,How many people are of diffferent Christian denominations?,,
37G6BXQPLQLYH7TS6858OLU2TVZEQ4,3HFGFN16MW2VZFT3H55JD6YHFGETEH,Wikipedia question annotation,"Based on a short text, construct a question that can be answered from this text.",text reading writing wikipedia question,$0.10,Tue Mar 01 13:34:20 PST 2016,1,BatchId:2291255;,900,86400,Wed Mar 02 13:34:20 PST 2016,,,3L2IS5HSFAIXQQBG6JXXCTHIJ2HNUL,A2SD7GN80U31GW,Approved,Tue Mar 01 13:41:47 PST 2016,Tue Mar 01 13:42:39 PST 2016,Wed Mar 02 13:42:39 PST 2016,Tue Mar 01 14:57:13 PST 2016,,,52,100% (32/32),100% (32/32),100% (25/25),Germany-Languages,8,"Category: Country<br/>Title: Germany<br/>Section: Languages<br/><br/>1. German is the official and predominant spoken language in Germany.<br/>2. It is one of 23 official languages in the European Union, and one of the three working languages of the European Commission.Recognised native minority languages in Germany are Danish, Low German, Sorbian, Romany, and Frisian; they are officially protected by the European Charter for Regional or Minority Languages.<br/>3. The most used immigrant languages are Turkish, Kurdish, Polish, the Balkan languages, and Russian.<br/>4. 67% of German citizens claim to be able to communicate in at least one foreign language and 27% in at least two languages other than their own.</ref>Standard German is a West Germanic language and is closely related to and classified alongside English, Low German, Dutch, and the Frisian languages.<br/>5. To a lesser extent, it is also related to the East (extinct) and North Germanic languages.<br/>6. Most German vocabulary is derived from the Germanic branch of the Indo-European language family.<br/>7. Significant minorities of words are derived from Latin and Greek, with a smaller amount from French and most recently English (known as Denglisch).<br/>8. <strike>German is written using the Latin alphabet.</strike><br/>9. German dialects, traditional local varieties traced back to the Germanic tribes, are distinguished from varieties of standard German by their lexicon, phonology, and syntax.<br/>",4,What percent of German citizens claim to be bilingual?,,
3Y40HMYLL1IZF0RQIMF5MBCYCMGXU1,3HFGFN16MW2VZFT3H55JD6YHFGETEH,Wikipedia question annotation,"Based on a short text, construct a question that can be answered from this text.",text reading writing wikipedia question,$0.10,Tue Mar 01 13:34:20 PST 2016,1,BatchId:2291255;,900,86400,Wed Mar 02 13:34:20 PST 2016,,,3SB5N7Y3O34B0CIEL86IX2KE21S0GO,A7BW5SCFKBUCE,Approved,Tue Mar 01 13:53:59 PST 2016,Tue Mar 01 14:07:12 PST 2016,Wed Mar 02 14:07:12 PST 2016,Tue Mar 01 14:57:36 PST 2016,,,793,100% (99/99),100% (99/99),100% (99/99),Thailand-Abstract,1,"Category: Country<br/>Title: Thailand<br/>Section: Abstract<br/><br/>1. <strike>Thailand ( or ; , ), officially the Kingdom of Thailand (, ; ), formerly known as Siam (; ), is a country located at the centre of the Indochina peninsula in Southeast Asia.</strike><br/>2. It is bordered to the north by Burma and Laos, to the east by Laos and Cambodia, to the south by the Gulf of Thailand and Malaysia, and to the west by the Andaman Sea and the southern extremity of Burma.<br/>3. Its maritime boundaries include Vietnam in the Gulf of Thailand to the southeast, and Indonesia and India in the Andaman Sea to the southwest.The country is a constitutional monarchy, headed by King Rama IX, the ninth king of the House of Chakri, who, having reigned since 1946, is the world's longest-serving current head of state and the longest-reigning monarch in Thai history.<br/>4. The king of Thailand is titled Head of State, Head of the Armed Forces, Adherent of Buddhism, and Upholder of religions.Thailand is the world's 51st-largest country in terms of total area, with an area of approximately , and is the 20th-most-populous country, with around 64 million people.<br/>5. The capital and largest city is Bangkok, which is Thailand's political, commercial, industrial and cultural hub.<br/>6. About 75–85% of the population is ethnically Tai, which includes the four major regional groups, consisting of Central Thai (Khon Pak Klang): 30%; Northeastern Thai (Khon Isan): 22%, Northern Thai (Khon Lanna): 9%; and Southern Thai (Khon Tai): 7%.<br/>7. Thai Chinese, those of significant Chinese heritage, are 14% of the population and up to 40% possess part-Chinese ancestry.<br/>8. Thai Malays represent 3% of the population and the rest belong to minority groups, including Mons, Khmers and various ""hill tribes"".<br/>9. The country's official language is Thai and the primary religion is Buddhism, which is practised by around 95% of the population.Thailand experienced rapid economic growth between 1985 and 1996, and is presently a newly industrialized country and a major exporter.<br/>10. Tourism also contributes significantly to the Thai economy.<br/>11. The country was ranked second in the 2014 United Nations Human Development Index (HDI), which measures quality of life according to areas such as life expectancy and income.There are approximately 2.2 million legal and illegal migrants in Thailand, and the country attracts a significant number of expatriates from developed countries.<br/>",6,How much of the percentage of the population is Tai?,,
37S0QRNUFBGB22J57B28AKDGOMG88P,3HFGFN16MW2VZFT3H55JD6YHFGETEH,Wikipedia question annotation,"Based on a short text, construct a question that can be answered from this text.",text reading writing wikipedia question,$0.10,Tue Mar 01 13:34:20 PST 2016,1,BatchId:2291255;,900,86400,Wed Mar 02 13:34:20 PST 2016,,,3X66WABAJWI7H4HB4VO1Z0IL5DB3GL,A36USZNWDMW7QF,Approved,Tue Mar 01 13:46:13 PST 2016,Tue Mar 01 13:48:40 PST 2016,Wed Mar 02 13:48:40 PST 2016,Tue Mar 01 14:57:14 PST 2016,,,147,100% (24/24),100% (24/24),100% (24/24),Italy-Literature_and_theatre,1,"Category: Country<br/>Title: Italy<br/>Section: Literature and theatre<br/><br/>1. <strike>The basis of the modern Italian language was established by the Florentine poet Dante Alighieri, whose greatest work, the Divine Comedy, is considered among the foremost literary statements produced in Europe during the Middle Ages.</strike><br/>2. There is no shortage of celebrated literary figures in Italy: Giovanni Boccaccio, Giacomo Leopardi, Alessandro Manzoni, Torquato Tasso, Ludovico Ariosto, and Petrarch, whose best-known vehicle of expression, the sonnet, was created in Italy.Prominent philosophers include Giordano Bruno, Marsilio Ficino, Niccolò Machiavelli, and Giambattista Vico.<br/>3. Modern literary figures and Nobel laureates are nationalist poet Giosuè Carducci in 1906, realist writer Grazia Deledda in 1926, modern theatre author Luigi Pirandello in 1936, poets Salvatore Quasimodo in 1959 and Eugenio Montale in 1975, satirist and theatre author Dario Fo in 1997.Carlo Collodi's 1883 novel, ""The Adventures of Pinocchio"", is the most celebrated children's classic by an Italian author.Italian theatre can be traced back to the Roman tradition which was heavily influenced by the Greek; as with many other literary genres, Roman dramatists tended to adapt and translate from the Greek.<br/>4. For example, Seneca's ""Phaedra"" was based on that of Euripides, and many of the comedies of Plautus were direct translations of works by Menander.<br/>5. During the 16th century and on into the 18th century, Commedia dell'arte was a form of improvisational theatre, and it is still performed today.<br/>6. Travelling troupes of players would set up an outdoor stage and provide amusement in the form of juggling, acrobatics, and, more typically, humorous plays based on a repertoire of established characters with a rough storyline, called ""canovaccio"".<br/>",5,When did the performance of Commedia dell'arte start?,,
3TZ0XG8CBUKBG72FC38MAG8R8SY89E,3HFGFN16MW2VZFT3H55JD6YHFGETEH,Wikipedia question annotation,"Based on a short text, construct a question that can be answered from this text.",text reading writing wikipedia question,$0.10,Tue Mar 01 13:34:20 PST 2016,1,BatchId:2291255;,900,86400,Wed Mar 02 13:34:20 PST 2016,,,3IAS3U3I0FGM55DHK9IIFFMWJMK2BT,A3AEFCFAVPNFOH,Approved,Tue Mar 01 13:52:03 PST 2016,Tue Mar 01 13:53:14 PST 2016,Wed Mar 02 13:53:14 PST 2016,Tue Mar 01 14:57:33 PST 2016,,,71,100% (23/23),100% (23/23),100% (23/23),Canada-Provinces_and_territories,1,"Category: Country<br/>Title: Canada<br/>Section: Provinces and territories<br/><br/>1. <strike>Canada is a federation composed of ten provinces and three territories.</strike><br/>2. In turn, these may be grouped into four main regions: Western Canada, Central Canada, Atlantic Canada, and Northern Canada (""Eastern Canada"" refers to Central Canada and Atlantic Canada together).<br/>3. Provinces have more autonomy than territories, having responsibility for social programs such as health care, education, and welfare.<br/>4. Together, the provinces collect more revenue than the federal government, an almost unique structure among federations in the world.<br/>5. Using its spending powers, the federal government can initiate national policies in provincial areas, such as the Canada Health Act; the provinces can opt out of these, but rarely do so in practice.<br/>6. Equalization payments are made by the federal government to ensure that reasonably uniform standards of services and taxation are kept between the richer and poorer provinces.<br/>",5,How does the federal government initiate nation policies such as the Canada Health Act?,,
3K1H3NEY7LZ2CCLE7HPCOP8FNWQDGG,3HFGFN16MW2VZFT3H55JD6YHFGETEH,Wikipedia question annotation,"Based on a short text, construct a question that can be answered from this text.",text reading writing wikipedia question,$0.10,Tue Mar 01 13:34:20 PST 2016,1,BatchId:2291255;,900,86400,Wed Mar 02 13:34:20 PST 2016,,,3OF2M9AATGOD4JKNFT4P1TFTRPTZKJ,A36USZNWDMW7QF,Approved,Tue Mar 01 14:06:27 PST 2016,Tue Mar 01 14:07:23 PST 2016,Wed Mar 02 14:07:23 PST 2016,Tue Mar 01 14:57:26 PST 2016,,,56,100% (24/24),100% (24/24),100% (24/24),Spain-Etymology,2,"Category: Country<br/>Title: Spain<br/>Section: Etymology<br/><br/>1. The origins of the Roman name ""Hispania"", from which the modern name ""España"" was derived, are uncertain and are possibly unknown due to the inadequate evidence.<br/>2. <strike>""Hispania"" may derive from the poetic use of the term ""Hesperia"", reflecting the Greek perception of Italy as a ""western land"" or ""land of the setting sun"" (""Hesperia"", ""Ἑσπερία"" in Greek) and Spain, being still further west, as ""Hesperia ultima"".It may also be a derivation of the Punic ""I-Shpania"" (אי שפניא), meaning ""island of rabbits"", ""land of rabbits"" or ""edge"", a reference to Spain's location at the end of the Mediterranean; Roman coins struck in the region from the reign of Hadrian show a female figure with a coney at her feet, and Strabo called it the ""land of the rabbits"".</strike><br/>3. There is also the claim that ""Hispania"" derives from the Basque word ""Ezpanna"" meaning ""edge"" or ""border"", another reference to the fact that the Iberian peninsula constitutes the southwest of the European continent.The Renaissance scholar Antonio de Nebrija proposed that the word ""Hispania"" evolved from the Iberian word ""Hispalis"", meaning ""city of the western world"".<br/>4. Jesús Luis Cunchillos argues that the root of the term ""span"" is the Phoenecian word ""spy"", meaning ""to forge metals"".<br/>5. Therefore ""i-spn-ya"" would mean ""the land where metals are forged"".Two 15th century Spanish Jewish scholars, Don Isaac Abrabanel and Shelomó ibn Verga, have given a different explanation as to how Spain derived its name.<br/>6. Don Isaac Abrabanel was one of the principal persons of Spain’s Jewish community and one of the king’s trusted courtiers who witnessed the expulsion of Jews from Spain in 1492.<br/>7. Both men wrote in two different published works that the first Jews to reach Spain were brought by ship by Phiros who was confederate with the king of Babylon when he laid siege to Jerusalem.<br/>8. This man was a Grecian by birth, but who had been given a kingdom in Spain.<br/>9. He became related by marriage to Espan, the nephew of king Heracles, who also ruled over a kingdom in Spain.<br/>10. Heracles later renounced his throne in preference for his native Greece, leaving his kingdom to his nephew, Espan, from whom the country of España (Spain) took its name.<br/>11. Based upon their testimonies, this eponym would have already been in use in Spain by c. 350 BCE.<br/>",4,"Who argues that the root of the term ""span"" is the Phoenecian word ""spy"", meaning ""to forge metals""?",,
3WRBLBQ2GR88DSKKV51H9IOWT7HG0Q,3HFGFN16MW2VZFT3H55JD6YHFGETEH,Wikipedia question annotation,"Based on a short text, construct a question that can be answered from this text.",text reading writing wikipedia question,$0.10,Tue Mar 01 13:34:20 PST 2016,1,BatchId:2291255;,900,86400,Wed Mar 02 13:34:20 PST 2016,,,3TS1AR6UQQEJ4NM3VNL9UWUP900F76,A7BW5SCFKBUCE,Approved,Tue Mar 01 14:08:26 PST 2016,Tue Mar 01 14:22:58 PST 2016,Wed Mar 02 14:22:58 PST 2016,Tue Mar 01 14:57:35 PST 2016,,,872,100% (99/99),100% (99/99),100% (99/99),The_Lord_of_the_Rings-Themes,1,"Category: Movies<br/>Title: The Lord of the Rings<br/>Section: Themes<br/><br/>1. <strike>Although ""The Lord of the Rings"" was published in the 1950s, Tolkien insisted that the One Ring was not an allegory for the Atomic Bomb, nor were his works a strict allegory of any kind, but were open to interpretation as the reader saw fit.A few critics have found what they consider to be racial elements in the story, generally based upon their views of how Tolkien's imagery depicts good and evil, characters' race (e.g.</strike><br/>2. Elf, Dwarf, Hobbit, Southron, Númenórean, Orc); and that the character's race is seen as determining their behaviour.<br/>3. Counter-arguments note that race-focused critiques often omit relevant textual evidence to the contrary, cite imagery from adaptations rather than the work itself; ignore the absence of evidence of racist attitudes or events in the author's personal life and claim that the perception of racism is itself a marginal view.Critics have also seen social class rather than race as being the determinant factor for the portrayal of good and evil.<br/>4. Commentators such as science fiction author David Brin have interpreted the work to hold unquestioning devotion to a traditional elitist social structure.<br/>5. In his essay ""Epic Pooh"", science fiction and fantasy author Michael Moorcock critiques the world-view displayed by the book as deeply conservative, in both the 'paternalism' of the narrative voice and the power-structures in the narrative.<br/>6. Tom Shippey cites the origin of this portrayal of evil as a reflection of the prejudices of European middle-classes during the inter-war years towards the industrial working class.Other observers have cited Christian and Catholic themes in ""The Lord of the Rings"".The book has been read as fitting the model of Joseph Campbell's ""monomyth"".<br/>",2,is Elf a race of a character?,,
335HHSX8CD5GC8GPRN7U9PKG2W3DHF,3HFGFN16MW2VZFT3H55JD6YHFGETEH,Wikipedia question annotation,"Based on a short text, construct a question that can be answered from this text.",text reading writing wikipedia question,$0.10,Tue Mar 01 13:34:20 PST 2016,1,BatchId:2291255;,900,86400,Wed Mar 02 13:34:20 PST 2016,,,3WLEIWSYHOHWWIG3K1SE1QPUEZOH2N,A2I6ZS386UJVJE,Approved,Tue Mar 01 13:49:47 PST 2016,Tue Mar 01 13:50:58 PST 2016,Wed Mar 02 13:50:58 PST 2016,Tue Mar 01 14:57:11 PST 2016,,,71,100% (5/5),100% (5/5),100% (5/5),The_Terminator-Cast,1,"Category: Movies<br/>Title: The Terminator<br/>Section: Cast<br/><br/>1. •&nbsp;&nbsp;&nbsp;&nbsp;<strike>Arnold Schwarzenegger as The Terminator, a cyborg disguised as a human being sent back in time to assassinate Sarah Connor.</strike><br/>2. Schwarzenegger speaks only 18 lines in the film, and less than 100 words.<br/>3. James Cameron said that ""Somehow, even his accent worked...It had a strange synthesized quality, like they hadn't gotten the voice thing quite worked out.<br/>4. ""<br/>5. •&nbsp;&nbsp;&nbsp;&nbsp;Linda Hamilton as Sarah Connor, the Terminator's target who is soon to be the mother of the future Resistance leader John Connor.<br/>6. •&nbsp;&nbsp;&nbsp;&nbsp;Michael Biehn as Kyle Reese, a human Resistance fighter sent back in time to protect Sarah.<br/>7. •&nbsp;&nbsp;&nbsp;&nbsp;Paul Winfield as Ed Traxler, a police Lieutenant who questions Sarah.<br/>8. •&nbsp;&nbsp;&nbsp;&nbsp;Lance Henriksen as Hal Vukovich, a police detective who questions Sarah.<br/>9. •&nbsp;&nbsp;&nbsp;&nbsp;Earl Boen as Dr. Silberman, a criminal psychologist.<br/><br/>10. Cast.Additional actors included Bess Motta as Ginger Ventura; Rick Rossovich as Matt Buchanan; Dick Miller as the gun shop clerk; Shawn Schepps as Nancy; Bruce M. Kerner as the desk sergeant; Schwarzenegger's friend and workout partner, professional bodybuilder Franco Columbu as a Terminator in 2029; and Bill Paxton, Brad Rearden, and Brian Thompson as punks who are confronted by the Terminator; Marianne Muellerleile as one of the other women with the name ""Sarah Connor"" who was shot by the Terminator.</br>",5,"Who played Sarah Connor, the Terminator's main target, in the movie ""Terminator""?",,
39O6Z4JLX2XZSFGQNCPAIXEHQTPXVQ,3HFGFN16MW2VZFT3H55JD6YHFGETEH,Wikipedia question annotation,"Based on a short text, construct a question that can be answered from this text.",text reading writing wikipedia question,$0.10,Tue Mar 01 13:34:20 PST 2016,1,BatchId:2291255;,900,86400,Wed Mar 02 13:34:20 PST 2016,,,351SEKWQS0H5R6FU8NS8PEOUSCCMDA,A7BW5SCFKBUCE,Approved,Tue Mar 01 13:47:09 PST 2016,Tue Mar 01 14:01:55 PST 2016,Wed Mar 02 14:01:55 PST 2016,Tue Mar 01 14:57:15 PST 2016,,,886,100% (99/99),100% (99/99),100% (99/99),Terminator_Salvation-Abstract,8,"Category: Movies<br/>Title: Terminator Salvation<br/>Section: Abstract<br/><br/>1. Terminator Salvation is a 2009 American science fiction action film directed by McG and starring Christian Bale and Sam Worthington.<br/>2. It is the fourth installment in the ""Terminator"" series.<br/>3. In a departure from the previous installments, which were set between 1984 and 2004 and used time travel as a key plot element, ""Salvation"" is set in 2018 and focuses on the war between Skynet and humanity, with the human Resistance fighting against Skynet's killing machines.<br/>4. Bale portrays John Connor, a Resistance fighter and the franchise's central character, while Worthington portrays cyborg Marcus Wright.<br/>5. ""Terminator Salvation"" also features Anton Yelchin as a young Kyle Reese, a character first introduced in ""The Terminator"", and depicts the origin of the T-800 Model 101 Terminator.After a troubled pre-production, with The Halcyon Company acquiring the rights for the franchise from Andrew G. Vajna and Mario Kassar and several writers working on the screenplay, filming began in May 2008 in New Mexico and ran for 77 days.<br/>6. ""Terminator Salvation"" was released on May 21, 2009 in the United States and Canada, followed by early June releases in the United Kingdom, Australia, New Zealand, and South Africa.<br/>7. Warner Bros. handled the North America release and Columbia Pictures the international one.<br/>8. <strike>The film grossed over $371 million worldwide, but received negative reviews which criticized the story and the absence of Arnold Schwarzenegger, who was replaced by a digital computer graphics version.</strike><br/>",6,When was the movie released?,,
39I4RL8QGJH3CCXWYC616LQAPJ9H45,3HFGFN16MW2VZFT3H55JD6YHFGETEH,Wikipedia question annotation,"Based on a short text, construct a question that can be answered from this text.",text reading writing wikipedia question,$0.10,Tue Mar 01 13:34:20 PST 2016,1,BatchId:2291255;,900,86400,Wed Mar 02 13:34:20 PST 2016,,,3G5F9DBFOPX5T9E58BCP3VM5BXIHVW,A3AEFCFAVPNFOH,Approved,Tue Mar 01 13:48:18 PST 2016,Tue Mar 01 13:48:59 PST 2016,Wed Mar 02 13:48:59 PST 2016,Tue Mar 01 14:57:15 PST 2016,,,41,100% (23/23),100% (23/23),100% (23/23),Shrek-Abstract,"1, 2, 14","Category: Movies<br/>Title: Shrek<br/>Section: Abstract<br/><br/>1. <strike>Shrek is a 2001 American computer-animated fantasy-comedy film produced by PDI/DreamWorks, released by DreamWorks Pictures, directed by Andrew Adamson and Vicky Jenson, featuring the voices of Mike Myers, Eddie Murphy, Cameron Diaz, and John Lithgow.</strike><br/>2. <strike>It is loosely based on William Steig's 1990 fairy tale picture book ""Shrek!</strike><br/>3. "", and somewhat serves as a parody film, targeting other films adapted from numerous children's fantasies (mainly animated Disney films).<br/>4. The film made notable use of popular music; the soundtrack includes music by Smash Mouth, Eels, Joan Jett, The Proclaimers, Jason Wade, Baha Men, and John Cale (covering Leonard Cohen).The rights to the books were originally bought by Steven Spielberg in 1991, before the founding of DreamWorks, when he thought about making a traditionally animated film based on the book.<br/>5. However, John H. Williams convinced him to bring the film to DreamWorks in 1994, the time the studio was founded, and the film was put quickly into active development by Jeffrey Katzenberg after the rights were bought by the studio in 1995.<br/>6. ""Shrek"" originally cast Chris Farley to do the voice for the title character, recording about 80%–90% of his dialog.<br/>7. After Farley died in 1997 before he could finish, Mike Myers was brought in to work for the character, who after his first recording decided to record his voice in a Scottish accent.<br/>8. The film was also originally planned to be motion-captured, but after poor results, the studio decided to get PDI to help ""Shrek"" get its final computer-animated look.Earning $484.4 million at the worldwide box office, the film was a critical and commercial success.<br/>9. ""Shrek"" also received promotion from food chains such as Baskin-Robbins (promoting the film's DVD release) and Burger King.<br/>10. It was acclaimed as an animated film worthy of adult interest, with many adult-oriented jokes and themes but a simple enough plot and humour to appeal to children.<br/>11. ""Shrek"" won the first ever Academy Award for Best Animated Feature and was nominated for the Academy Award for Best Adapted Screenplay.<br/>12. The film was also nominated for six British Academy of Film and Television Arts awards, including the BAFTA Award for Best Actor in a Supporting Role for Eddie Murphy for his voice-over performance as Donkey, and won the BAFTA Award for Best Adapted Screenplay.<br/>13. The film's main (and title) character was awarded his own star on the Hollywood Walk of Fame in May 2010.<br/>14. <strike>""Shrek"" established DreamWorks Animation as a prime competitor to Pixar in the field of feature film animation, particularly in computer animation.</strike><br/>15. The film's success prompted DreamWorks to create three sequels, ""Shrek 2"", ""Shrek the Third"", and ""Shrek Forever After"", two holiday specials, ""Shrek the Halls"" and ""Scared Shrekless"", and a spin-off film, ""Puss in Boots"".<br/>16. A fifth film, planned as the last of the series, was cancelled in 2009 with the announcement that the fourth film would conclude the series.<br/>17. The film's success also inspired other merchandise, such as video games, a stage musical and even a comic book by Dark Horse Comics.<br/>",6,Who was originally cast for the voice of Shrek?,,
30Z7M1Q8UYKPLQCK49MM6BJBEAG8AT,3HFGFN16MW2VZFT3H55JD6YHFGETEH,Wikipedia question annotation,"Based on a short text, construct a question that can be answered from this text.",text reading writing wikipedia question,$0.10,Tue Mar 01 13:34:20 PST 2016,1,BatchId:2291255;,900,86400,Wed Mar 02 13:34:20 PST 2016,,,3FTOP5WARFOLRE8FTERLUFCUUT90JS,A3AEFCFAVPNFOH,Approved,Tue Mar 01 13:54:08 PST 2016,Tue Mar 01 13:55:02 PST 2016,Wed Mar 02 13:55:02 PST 2016,Tue Mar 01 14:57:10 PST 2016,,,54,100% (23/23),100% (23/23),100% (23/23),"Toy_Story-Sequels,_shows,_and_spin-offs","5, 9","Category: Movies<br/>Title: Toy Story<br/>Section: Sequels, shows, and spin-offs<br/><br/>1. <br/>2. ""Toy Story"" has spawned two sequels: ""Toy Story 2"" (1999) and ""Toy Story 3"" (2010).<br/>3. Initially, the first sequel to ""Toy Story"" was going to be a direct-to-video release, with development beginning in 1996.<br/>4. However, after the cast from ""Toy Story"" returned and the story was considered to be better than that of a direct-to-video release, it was announced in 1998 that the sequel would see a theatrical release.<br/>5. <strike>The sequel saw the return of the majority of the voice cast from ""Toy Story"", and the film focuses on rescuing Woody after he is stolen at a yard sale.</strike><br/>6. The film was equally well received by critics, earning a rare 100% approval rating at Rotten Tomatoes, based on 125 reviews.<br/>7. At Metacritic, the film earned a favorable rating of 88/100 based on 34 reviews.<br/>8. The film's widest release was 3,257 theaters and it grossed $485,015,179 worldwide, becoming the second-most successful animated film after ""The Lion King"" at the time of its release.<br/>9. <strike>""Toy Story 3"" centers on the toys being accidentally donated to a day-care center when their owner Andy is preparing to go to college.</strike><br/>10. Again, the majority of the cast from the prior two films returned.<br/>11. It was the first film in the franchise to be released in 3-D for its first run, though the first two films, which were originally released in 2-D, were re-released in 3-D in 2009 as a double feature.<br/>12. Like its predecessors, ""Toy Story 3"" received enormous critical acclaim, earning a 99% approval rating from Rotten Tomatoes.<br/>13. It also grossed more than $1 billion worldwide, making it the highest-grossing animated film to date.In November 1996, the Disney on Ice: Toy Story ice show opened which featured the cast's voices as well as Randy Newman's music.<br/>14. In April 2008, the ""Disney Wonder"" cruise ship launched """" shows on its cruises.<br/>15. ""Toy Story"" also led to a spin-off direct-to-video animated film, """", as well as the animated television series ""Buzz Lightyear of Star Command"".<br/>16. The film and series followed Buzz Lightyear and his friends at Star Command as they uphold justice across the galaxy.<br/>17. Although the film was criticized for not using the same animation as in ""Toy Story"" and ""Toy Story 2"", it sold three million VHS and DVDs in its first week of release.<br/>18. The series ran for 65 episodes.Following the release of ""Toy Story 3"", a series of ""Toy Story"" short films have been shown in theaters in front of other Disney features: ""Hawaiian Vacation"" (shown before ""Cars 2""), centering around Barbie and Ken on vacation in Bonnie's room, ""Small Fry"" (shown before ""The Muppets""), centering on Buzz being left in a fast-food restaurant, and ""Partysaurus Rex"" (shown before ""Finding Nemo 3D""), centering on Rex partying with Bonnie's bath toys.In January 2013, a fan-made live-action version of the film was posted on YouTube.In October 2013, ABC aired ""Toy Story of TERROR!<br/>19. "", promoting it as Pixar's first television special.<br/>",2,How many Toy Story movies are there?,,
