paragraph_id,content
Magic_Kingdom-Storybook_Circus,"<font color=""blue"">Question</font>: When was Michkey's Toontown Fair closed to make way for Storybook Circus?<br/><font color=""blue"">Sentence(s)</font>: Storybook Circus began soft openings on March 12, 2012, with more parts opening on March 31.Mickey's Toontown Fair closed permanently on February 11, 2011, to make way for Storybook Circus."
Magic_Kingdom-Enchanted_Forest,"<font color=""blue"">Question</font>: When did the Enchanted Forest open?<br/><font color=""blue"">Sentence(s)</font>: This portion of the New Fantasyland officially opened on December 6, 2012."
Forbidden_City-Religion,"<font color=""blue"">Question</font>: How many Taoist shrines were located in the Forbidden City?<br/><font color=""blue"">Sentence(s)</font>: There were two Taoist shrines, one in the imperial garden and another in the central area of the Inner Court.Another prevalent form of religion in the Qing dynasty palace was Buddhism."
Forbidden_City-Symbolism,"<font color=""blue"">Question</font>: How was the Forbidden City designed?<br/><font color=""blue"">Sentence(s)</font>: The design of the Forbidden City, from its overall layout to the smallest detail, was meticulously planned to reflect philosophical and religious principles, and above all to symbolise the majesty of Imperial power."
Tokyo_Disneyland-Abstract,"<font color=""blue"">Question</font>: How many guests did Tokyo Disneyland host in 2009?<br/><font color=""blue"">Sentence(s)</font>: In 2009, Tokyo Disneyland hosted approximately 13.65 million guests, ranking it as the third-most visited theme park in the world, behind its American sister parks, Magic Kingdom in Orlando and Disneyland Park in Anaheim."
Tokyo_Disneyland-History,"<font color=""blue"">Question</font>: What year did construction of Disneyland Tokyo begin?<br/><font color=""blue"">Sentence(s)</font>: In April 1979, the first basic contract for the construction of Disneyland in Tokyo was signed.</br>Japanese engineers and architects flocked to California to tour Disneyland and prepare to construct the new operating dreamland in Tokyo."
Notre_Dame_de_Paris-Abstract,"<font color=""blue"">Question</font>: Who oversaw the restoration of Notre Dame de Paris in 1845?<br/><font color=""blue"">Sentence(s)</font>: An extensive restoration supervised by Eugène Viollet-le-Duc began in 1845."
Notre_Dame_de_Paris-Organ,"<font color=""blue"">Question</font>: How long did it take to restore the organ?<br/><font color=""blue"">Sentence(s)</font>: In December 1992, a two-year restoration of the organ was completed that fully computerized the organ under three LANs (Local Area Networks)."
Golden_Gate_Park-Music_Concourse_Area,"<font color=""blue"">Question</font>: How many fountains are located in the Golden Gate Park<br/><font color=""blue"">Sentence(s)</font>: It includes a number of statues of various historic figures, four fountains, and a regular grid array of heavily pollarded trees."
Golden_Gate_Park-Bison_paddock,"<font color=""blue"">Question</font>: How long have Bison been kept at Golden Gate Park?<br/><font color=""blue"">Sentence(s)</font>: Bison (""Bison bison"") have been kept in Golden Gate Park since 1891, when a small herd was purchased by the park commission."
Epcot-Future_World,"<font color=""blue"">Question</font>: What is Future World?<br/><font color=""blue"">Sentence(s)</font>: Future World consists of a variety of pavilions that explore innovative aspects and applications including technology and science."
Epcot-Annual_events,"<font color=""blue"">Question</font>: What's the name of Epcot's annual holiday celebration?<br/><font color=""blue"">Sentence(s)</font>: Holidays Around the World is Epcot's annual holiday celebration."
Pike_Place_Market-Housing_and_social_services,"<font color=""blue"">Question</font>: What is the average income of a Pike Market resident?<br/><font color=""blue"">Sentence(s)</font>: Their average income is only $11,095 a year."
Pike_Place_Market-Dining_and_drinking_in_the_Market,"<font color=""blue"">Question</font>: How far back does Three Girls Bakery date back to?<br/><font color=""blue"">Sentence(s)</font>: Three Girls Bakery dates back to 1912 and may have been the first Seattle business started by women."
Disney's_Animal_Kingdom-Restaurants_and_shops,"<font color=""blue"">Question</font>: How many restaurants offer table service in Disney World's Animal Kingdom?<br/><font color=""blue"">Sentence(s)</font>: The park contains three table service restaurants:</br>Rainforest Cafe, a themed restaurant chain operated by Landry's, located just outside the main entrance (also accessible from inside the park);</br>Yak & Yeti, an Asian-themed restaurant located in the park's Asia section (operated by Landry's Restaurants) that opened on November 14, 2007; and</br>Tusker House, located in Africa and one of the park's original quick-service restaurants, was converted into a buffet restaurant and re-opened on November 17, 2007."
Disney's_Animal_Kingdom-Controversy,"<font color=""blue"">Question</font>: What did USDA inspectors find?<br/><font color=""blue"">Sentence(s)</font>: A USDA inspector came to the park and found no problems with launching low-noise fireworks half a mile away."
Disney's_Hollywood_Studios-Hollywood_Boulevard,"<font color=""blue"">Question</font>: What is at the far end of the boulevard?<br/><font color=""blue"">Sentence(s)</font>: At the far end of Hollywood Boulevard stands the Sorcerer's Hat, the park's landmark icon."
Disney's_Hollywood_Studios-Production_history,"<font color=""blue"">Question</font>: When did the  park open?<br/><font color=""blue"">Sentence(s)</font>: When the park opened in 1989, the studio/production facilities housed two major components, the first of which was Walt Disney Feature Animation Florida, where Disney produced a number of projects, including ""Mulan"", ""Lilo & Stitch"", ""Brother Bear"", and sequences from other 1990s-early 2000s Disney animated features."
Universal_Orlando-Universal_Studios_Florida,"<font color=""blue"">Question</font>: When did the original Universal Studios Florida open?<br/><font color=""blue"">Sentence(s)</font>: The original theme park in the resort, Universal Studios Florida opened on June 7, 1990, as a theme park that lets visitors ""Ride the Movies."""
Universal_Orlando-Resorts,"<font color=""blue"">Question</font>: What hotels does the resort feature?<br/><font color=""blue"">Sentence(s)</font>: The resort features three official on-site hotels: Loews Royal Pacific Hotel, the Hard Rock Hotel, and Loews Portofino Bay Hotel & Spa."
Navy_Pier-First_use:_commercial_pier_and_entertainment,"<font color=""blue"">Question</font>: Chicago Municipal Pier was officially named Navy Pier in honor of what?<br/><font color=""blue"">Sentence(s)</font>: In 1927 the Pier was officially named Navy Pier in honor of the Naval personnel that served there during WWI.In this period, the Pier was described as a summer playground, with recreational facilities that included picnicking areas, dining pavilions, a dance hall, auditorium, and children's playground."
Navy_Pier-Plans,"<font color=""blue"">Question</font>: What year did the authority annouse plans to carry out the first elements of the concept?<br/><font color=""blue"">Sentence(s)</font>: In 2013 the Authority announced plans to carry out the first elements of a streamlined version of that concept, with reworked streetscape and a wider pedestrian space, moving tour-boat moorings to improve the view from a new central stairway centered on the Ferris wheel."
Palace_of_Versailles-The_four_building_campaigns_(1664–1710),"<font color=""blue"">Question</font>: When was the first building campaign?<br/><font color=""blue"">Sentence(s)</font>: The four building campaigns (1664–1710).The first building campaign (1664–1668) commenced with the ""Plaisirs de l'Île enchantée"" (Pleasures of the Enchanted Island) of 1664, a fête that was held between 7 and 13 May 1664."
Palace_of_Versailles-First_Empire_to_July_Monarchy_(1800–1850),"<font color=""blue"">Question</font>: What happened to the art in the museum?<br/><font color=""blue"">Sentence(s)</font>: Paintings and other art work that had previously been assigned to the ""Muséum national"" and the ""Musée spécial de l'École française"" were systematically dispersed to other locations and eventually the museum was closed."
Universal_Studios_Hollywood-Lower_lot,"<font color=""blue"">Question</font>: What ride is a water adventure ride?<br/><font color=""blue"">Sentence(s)</font>: Jurassic Park: The ride is a water adventure ride."
Universal_Studios_Hollywood-Public_transportation,"<font color=""blue"">Question</font>: What times does the shuttle run?<br/><font color=""blue"">Sentence(s)</font>: The shuttle time varies between days but it typically runs between: 7:00 a.m.-7:00 p.m. and later on Fridays and Saturdays."
Bourbon_Street-Impact_of_Hurricane_Katrina,"<font color=""blue"">Question</font>: How many visitors did the city have the year before Katrina?<br/><font color=""blue"">Sentence(s)</font>: In 2004, a year before Katrina, the city had 10.1 million visitors."
Bourbon_Street-Attractions,"<font color=""blue"">Question</font>: What has St Ann Street been referred to?<br/><font color=""blue"">Sentence(s)</font>: St. Ann Street has been referred to as ""the Velvet Line"", in reference to it being the edge or boundary line of the gay community in the French Quarter."
Lincoln_Memorial-Sculptural_features,"<font color=""blue"">Question</font>: What is one of the legends tied to the sculpture?<br/><font color=""blue"">Sentence(s)</font>: Some have claimed that the face of General Robert E. Lee was carved onto the back of Lincoln's head, and looks back across the Potomac toward his former home, Arlington House, now within the bounds of Arlington National Cemetery."
Lincoln_Memorial-Sacred_space,"<font color=""blue"">Question</font>: When was the place Dr Martin Luther King Jr stood at the Lincoln memorial engraved?<br/><font color=""blue"">Sentence(s)</font>: The ""I Have a Dream"" speech is such a part of the Lincoln Memorial story, that the spot on which King stood, on the landing eighteen steps below Lincoln's statue, was engraved in 2003 in recognition of the 40th anniversary of the event."
Metropolitan_Museum_of_Art-Photographs,"<font color=""blue"">Question</font>: When was the department of photography founded?<br/><font color=""blue"">Sentence(s)</font>: The department of photography was founded in 1992."
Metropolitan_Museum_of_Art-Architecture,"<font color=""blue"">Question</font>: What was designed by Calvert Vaux?<br/><font color=""blue"">Sentence(s)</font>: A red-brick and stone ""mausoleum"" was designed by American architect Calvert Vaux and his collaborator Jacob Wrey Mould."
Universal_Studios_Florida-Woody_Woodpecker's_Kidzone,"<font color=""blue"">Question</font>: When did the attraction open?<br/><font color=""blue"">Sentence(s)</font>: The attraction opened in 1992."
Universal_Studios_Florida-Grad_Bash_and_Gradventure,"<font color=""blue"">Question</font>: What is Grad Bash?<br/><font color=""blue"">Sentence(s)</font>: Grad Bash is an event for graduating high school senior classes who can gather for an exclusive, all-night party at the Universal Orlando Resort featuring all of the best park attractions, live performances by some of the most popular musicians, dance parties with DJs, and pre-parties live at The Universal Music Plaza Stage in the Production Central area."
British_Museum-Department_of_Asia,"<font color=""blue"">Question</font>: Where was the Kulu vase found?<br/><font color=""blue"">Sentence(s)</font>: The Kulu Vase found near the Gandhola Monastery in Himachel Pradesh"
British_Museum-British_Museum_Press,"<font color=""blue"">Question</font>: When was the Research Publications series started?<br/><font color=""blue"">Sentence(s)</font>: This series was started in 1978 and was originally called Occasional Papers."
National_Air_and_Space_Museum-Architecture,"<font color=""blue"">Question</font>: Who designed the museum?<br/><font color=""blue"">Sentence(s)</font>: St. Louis-based architect Gyo Obata of HOK designed the museum as four simple marble-encased cubes containing the smaller and more theatrical exhibits, connected by three spacious steel-and-glass atria which house the larger exhibits such as missiles, airplanes and spacecraft."
National_Air_and_Space_Museum-Controversies,"<font color=""blue"">Question</font>: What day was Harwit forced to resign?<br/><font color=""blue"">Sentence(s)</font>: Harwit was forced to resign on May 2."
Victoria_Peak-Abstract,"<font color=""blue"">Question</font>: What is Victoria Peak known locally as?<br/><font color=""blue"">Sentence(s)</font>: It is also known as Mount Austin, and locally as The Peak."
Disney_California_Adventure-Buena_Vista_Street,"<font color=""blue"">Question</font>: What is Buena Vista Street?<br/><font color=""blue"">Sentence(s)</font>: Buena Vista Street is the first ""themed district"" inside the main entrance of California Adventure Park, taking its name from the Burbank street on which the Walt Disney Studios are located."
Disney_California_Adventure-Live_entertainment,"<font color=""blue"">Question</font>: What characters were removed from the parade?<br/><font color=""blue"">Sentence(s)</font>: The parade originally had an additional section featuring characters from ""Ratatouille"" but was removed."
Sydney_Opera_House-Stage_I:_Podium,"<font color=""blue"">Question</font>: When was work on the podium completed?<br/><font color=""blue"">Sentence(s)</font>: Work on the podium was finally completed in February 1963."
Sydney_Opera_House-Significant_changes_to_Utzon's_design,"<font color=""blue"">Question</font>: What is the one example of good original acoustics design?<br/><font color=""blue"">Sentence(s)</font>: Utzon employed the acoustic consultant Lothar Cremer, and his designs for the major halls were later modelled and found to be very good."
Great_Smoky_Mountains_National_Park-History,"<font color=""blue"">Question</font>: Why were farms and timbering operations abolished?<br/><font color=""blue"">Sentence(s)</font>: Farms and timbering operations were abolished to establish the protected areas of the park."
Great_Smoky_Mountains_National_Park-Geology,"<font color=""blue"">Question</font>: Which are the oldest rocks in the Great Smoky Mountains?<br/><font color=""blue"">Sentence(s)</font>: One of the most visited attractions in the mountains is Cades Cove which is a window or an area where older rocks made out of sandstone surround the valley floor of younger rocks made out of limestone.The oldest rocks in the Smokies are the Precambrian gneiss and schists which were formed over a billion years ago from the accumulation of marine sediments and igneous rock."
Lady_with_an_Ermine-Conservation,"<font color=""blue"">Question</font>: What was its previous color?<br/><font color=""blue"">Sentence(s)</font>: Its previous colour was a bluish grey."
"Sunflowers_(Van_Gogh_series)-The_""Repetitions"",_January_1889","<font color=""blue"">Question</font>: What was added to the Amsterdam version?<br/><font color=""blue"">Sentence(s)</font>: In the Amsterdam version a strip of wood was added at the top—probably by Van Gogh himself."
Sunflowers_(Van_Gogh_series)-Provenances,"<font color=""blue"">Question</font>: When was the Vincent van Gogh Foundation established?<br/><font color=""blue"">Sentence(s)</font>: Both are in the possession of the Vincent van Gogh Foundation, established 1962 by Vincent Willem van Gogh, the artist's nephew, and on permanent loan to the Van Gogh Museum, Amsterdam.Five other versions are recorded in the Van Gogh estate papers:"
Portrait_of_Dr._Gachet-Background,"<font color=""blue"">Question</font>: What was Van Gogh's brother's name?<br/><font color=""blue"">Sentence(s)</font>: In 1890, Van Gogh's brother Theo was searching for a home for the artist upon his release from an asylum at Saint-Rémy."
Portrait_of_Dr._Gachet-Etching,"<font color=""blue"">Question</font>: Who introduced Van Gogh to etching?<br/><font color=""blue"">Sentence(s)</font>: Van Gogh, introduced to etching by Gachet, made the etching ""Portrait of Doctor Gachet"" in 1890."
Sien_(Van_Gogh_series)-Reaction_to_his_relationship_with_Sien,"<font color=""blue"">Question</font>: What was Hulsker's opinion?<br/><font color=""blue"">Sentence(s)</font>: Hulsker called this a simple tragedy for van Gogh."
Sien_(Van_Gogh_series)-Public_soup_kitchen,"<font color=""blue"">Question</font>: What is chiaroscuro?<br/><font color=""blue"">Sentence(s)</font>: In this way he was able to introduce more ""chiaroscuro"" (light and dark) in his drawing, which he executed with the natural ('mountain') chalk that Theo had sent him and whose properties he lauds in his letters."
Claude_Monet-Vétheuile,"<font color=""blue"">Question</font>: How many children did Monet have?<br/><font color=""blue"">Sentence(s)</font>: After the death of Camille Monet in September 1879, and while Monet continued to live in the house in Vétheuil, Alice Hoschedé helped Monet to raise his two sons, Jean and Michel.</br>She took them to Paris to live alongside her own six children, Blanche, (who married Jean Monet), Germaine, Hoschedé, Marthe, Jean-Pierre, and Jacques."
Claude_Monet-Death,"<font color=""blue"">Question</font>: What did Monet die of?<br/><font color=""blue"">Sentence(s)</font>: Monet had insisted that the occasion be simple; thus only about fifty people attended the ceremony.His home, garden, and waterlily pond were bequeathed by his son Michel, his only heir, to the French Academy of Fine Arts (part of the Institut de France) in 1966."
Les_Demoiselles_d'Avignon-Influence_of_El_Greco,"<font color=""blue"">Question</font>: When did Picasso begin Les Demoiselles?<br/><font color=""blue"">Sentence(s)</font>: In 1907, when Picasso began to work on ""Les Demoiselles"", one of the old master painters he greatly admired was El Greco (1541–1614)."
Les_Demoiselles_d'Avignon-Cézanne_and_Cubism,"<font color=""blue"">Question</font>: What is generally referred to as the first Cubist picture?<br/><font color=""blue"">Sentence(s)</font>: The ""Demoiselles"" is generally referred to as the first Cubist picture."
Johannes_Vermeer-Rediscovery_and_legacy,"<font color=""blue"">Question</font>: Which famous 20th century artist was an admirer of Vermeer?<br/><font color=""blue"">Sentence(s)</font>: In the 20th century, Vermeer's admirers included Salvador Dalí, who painted his own version of ""The Lacemaker"" and pitted large copies of the original against a rhinoceros in some now-famous surrealist experiments."
Johannes_Vermeer-References_in_other_media,"<font color=""blue"">Question</font>: When was Tim's Vermeer released?<br/><font color=""blue"">Sentence(s)</font>: David Olney's song ""Mister Vermeer"" on his 2010 album ""Dutchman's Curve"" imagines Vermeer's unrequited love for the subject of Girl with a Pearl Earring.Historian Timothy Brook's """" (2007) examines six of Vermeer's paintings for evidence of world trade and globalization during the Dutch Golden Age.The 2013 documentary film ""Tim's Vermeer"" follows inventor Tim Jenison's examination on his theory that Vermeer used optical devices to assist in generating his realistic images"
Soft_Construction_with_Boiled_Beans_(Premonition_of_Civil_War)-Description,"<font color=""blue"">Question</font>: When do studies date the painting back to?<br/><font color=""blue"">Sentence(s)</font>: Dalí painted it in 1936, but there were studies found of it that dated back to 1934."
David_(Michelangelo)-Abstract,"<font color=""blue"">Question</font>: What did the sculpture come to symbolize?<br/><font color=""blue"">Sentence(s)</font>: Because of the nature of the hero that it represented, it soon came to symbolize the defense of civil liberties embodied in the Florentine Republic, an independent city-state threatened on all sides by more powerful rival states and by the hegemony of the Medici family."
David_(Michelangelo)-Interpretation,"<font color=""blue"">Question</font>: What features of David are unusually large?<br/><font color=""blue"">Sentence(s)</font>: The proportions of the ""David"" are atypical of Michelangelo's work; the figure has an unusually large head and hands (particularly apparent in the right hand)."
The_Last_Judgment_(Michelangelo)-Description,"<font color=""blue"">Question</font>: Who is located to the right of Christ in Michaelangelo's The Last Judgment?<br/><font color=""blue"">Sentence(s)</font>: To Christ's right is his mother, Virgin Mary, who turns her head in a gesture of resignation.Surrounding Christ in a slow rotary movement are figures, identified as the saints and the elect of God."
The_Last_Judgment_(Michelangelo)-Restoration,"<font color=""blue"">Question</font>: When the ""fig leaf"" was removed, what was discovered about the figure below and to the right of St. Bartholomew in Michelango's ""The Last Judgement""?<br/><font color=""blue"">Sentence(s)</font>: Another discovery is of the figure condemned to Hell directly below and to the right of St. Bartholomew with flayed skin.</br>It was, for centuries, considered to be male until removal of the ""fig leaf"" showed that it was female."
Sistine_Chapel_ceiling-Treatment,"<font color=""blue"">Question</font>: Which lunettes were painted first?<br/><font color=""blue"">Sentence(s)</font>: Of the fourteen lunettes, the two that were probably painted first, the families of Eleazar and Mathan and of Jacob and Joseph are the most detailed."
Sistine_Chapel_ceiling-Stylistic_analysis_and_artistic_legacy,"<font color=""blue"">Question</font>: How many people went through the Vatican in one day in January 2007?<br/><font color=""blue"">Sentence(s)</font>: Among the artists in whose work can be seen the direct influence of Michelangelo are Pontormo, Andrea del Sarto, Correggio, Tintoretto, Annibale Carracci, Paolo Veronese and El Greco.In January 2007, it was claimed that as many as 10,000 visitors passed through the Vatican Museums in a day and that the ceiling of the Sistine Chapel is the biggest attraction."
Man_at_the_Crossroads-Destruction,"<font color=""blue"">Question</font>: When was an article published in the New York World-Telegram that attacked the Man at the Crossroads mural for being anti-capitalist?<br/><font color=""blue"">Sentence(s)</font>: On 24 April 1933 the ""New York World-Telegram"" newspaper published an article attacking the mural as anti-capitalist propaganda."
Man_at_the_Crossroads-Cultural_significance,"<font color=""blue"">Question</font>: Which magazine published E.B.?<br/><font color=""blue"">Sentence(s)</font>: ""The New Yorker"" magazine published E. B."
The_Creation_of_Adam-Composition,"<font color=""blue"">Question</font>: How is god depicted in the painting?<br/><font color=""blue"">Sentence(s)</font>: God is depicted as an elderly white-bearded man wrapped in a swirling cloak while Adam, on the lower left, is completely nude."
The_Creation_of_Adam-Miscellany,"<font color=""blue"">Question</font>: What was the subject of the cameo that appears to have been the inspiration for Michelangelo's ""Creation of Adam""?<br/><font color=""blue"">Sentence(s)</font>: Michelangelo's main source of inspiration for his Adam in his ""Creation of Adam"" seems to have been a cameo showing a nude Augustus Caesar riding sidesaddle on a Capricorn."
Girl_with_a_Pearl_Earring-Background,"<font color=""blue"">Question</font>: Was the painting comimissioned?<br/><font color=""blue"">Sentence(s)</font>: It is unclear whether this work was commissioned, and, if so, by whom."
Rembrandt-Works,"<font color=""blue"">Question</font>: What did Rembrandt seek to achieve through his art?<br/><font color=""blue"">Sentence(s)</font>: In a letter to Huygens, Rembrandt offered the only surviving explanation of what he sought to achieve through his art: ""the greatest and most natural movement"", translated from ""de meeste en de natuurlijkste beweegelijkheid""."
Rembrandt-Etchings,"<font color=""blue"">Question</font>: When did Rembrandt produce etchings?<br/><font color=""blue"">Sentence(s)</font>: Rembrandt produced etchings for most of his career, from 1626 to 1660, when he was forced to sell his printing-press and virtually abandoned etching."
The_Anatomy_Lesson_of_Dr._Nicolaes_Tulp-Abstract,"<font color=""blue"">Question</font>: How did Rembrandt typically sign his name on his paintings?<br/><font color=""blue"">Sentence(s)</font>: This may be the first instance of Rembrandt signing a painting with his forename (in its original form) as opposed to the monogramme ""RHL"" (Rembrant Harmenszoon of Leiden), and is thus a sign of his growing artistic confidence.The event can be dated to 16 January 1632: the Amsterdam Guild of Surgeons, of which Tulp was official City Anatomist, permitted only one public dissection a year, and the body would have to be that of an executed criminal.Anatomy lessons were a social event in the 17th century, taking place in lecture rooms that were actual theatres, with students, colleagues and the general public being permitted to attend on payment of an entrance fee."
The_Night_Watch-Key_elements,"<font color=""blue"">Question</font>: What does the taller Captain symbolize?<br/><font color=""blue"">Sentence(s)</font>: For instance, accordingly to Rembrandt's multilayered design, the taller Captain (in black) symbolizes the Dutch Protestant leadership, loyally supported by the Dutch Catholics (represented by the shorter Lieutenant, in yellow)."
The_Night_Watch-Acts_of_vandalism,"<font color=""blue"">Question</font>: In what year was the painting vandalized with acid?<br/><font color=""blue"">Sentence(s)</font>: The man was never charged and committed suicide in a mental institution in April 1976.On April 6, 1990, a man sprayed acid onto the painting with a concealed pump bottle."
Bathsheba-Abstract,"<font color=""blue"">Question</font>: Bathsheba was the mother of what king?<br/><font color=""blue"">Sentence(s)</font>: She was the mother of Solomon, who succeeded David as king, making her the Queen Mother."
Bathsheba-Bathsheba_at_her_Bath,"<font color=""blue"">Question</font>: When did the subject start being popular?<br/><font color=""blue"">Sentence(s)</font>: As an opportunity to feature a large female nude as the focus of a history painting, the subject was popular from the Renaissance onwards."
Ice_hockey-Head_injuries,"<font color=""blue"">Question</font>: What is a check to the head in Ice Hockey?<br/><font color=""blue"">Sentence(s)</font>: A check to the head can be defined as delivering a hit while the receiving player’s head is down and their waist is bent and the aggressor is targeting the receiving player's head."
Ice_hockey-Modern_women's_ice_hockey,"<font color=""blue"">Question</font>: How many female hockey players were there in the United States in the year 2011?<br/><font color=""blue"">Sentence(s)</font>: In 2011, Canada had 85,827 women players, United States had 65,609, Finland 4,760, Sweden 3,075 and Switzerland 1,172."
Beach_volleyball-Skills,"<font color=""blue"">Question</font>: What alternative to digging does a beach volleyball player have?<br/><font color=""blue"">Sentence(s)</font>: Players often decide against blocking (if the pass and set are not in a good position to produce a spike attack) and instead opt to Peel off the net and dig.</br>This peeling action is a skill almost exclusive to beach volleyball."
Beach_volleyball-Block_signals,"<font color=""blue"">Question</font>: How are beach volleyball block signals hidden from the opposing team?<br/><font color=""blue"">Sentence(s)</font>: Block signals are made behind the back to hide them from the opposing team."
Cycling-Abstract,"<font color=""blue"">Question</font>: What are the benefits of bicycles compared to motor vehicles?<br/><font color=""blue"">Sentence(s)</font>: Bicycles provide numerous benefits by comparison with motor vehicles, including the sustained physical exercise necessarily involved in cycling, that cycling involves a reduced consumption of fossil fuels, less air or noise pollution, much reduced traffic congestion, easier parking, greater maneuverability, and access to both roads and paths."
Cycling-Utility,"<font color=""blue"">Question</font>: When did the British Royal Mail start using bicycles?<br/><font color=""blue"">Sentence(s)</font>: The British Royal Mail first started using bicycles in 1880; now bicycle delivery fleets include 37,000 in the UK, 25,700 in Germany, 10,500 in Hungary and 7000 in Sweden."
Diving-Competitive_strategy,"<font color=""blue"">Question</font>: When is a score of zero awarded in a dive?<br/><font color=""blue"">Sentence(s)</font>: If they fail to perform the dive announced, even if they physically cannot execute the dive announced or if they perform a more difficult dive, they will receive a score of zero."
Diving-Entry,"<font color=""blue"">Question</font>: Why is it impossible to achieve a completely vertical position through entry when diving?<br/><font color=""blue"">Sentence(s)</font>: Strictly speaking, it is physically impossible to achieve a literally vertical position throughout the entry as there will inevitably still be some rotational momentum while the body is entering the water."
Field_hockey-Dangerous_play_and_raised_balls,"<font color=""blue"">Question</font>: What is the danger of a jab tackle?<br/><font color=""blue"">Sentence(s)</font>: A jab tackle for example, might accidentally lift the ball above knee height into an opponent from close range but at such low velocity as not to be, in the opinion of the umpire, dangerous play."
Field_hockey-Local_rules,"<font color=""blue"">Question</font>: What are players required to wear?<br/><font color=""blue"">Sentence(s)</font>: Players are required to wear mouth guards and shin guards in order to play the game."
Handball-Goalkeeper,"<font color=""blue"">Question</font>: What is it called when a player is disqualified for throwing the ball against the head of the goalkeeper when he is not moving?<br/><font color=""blue"">Sentence(s)</font>: Throwing the ball against the head of the goalkeeper when he is not moving is to be punished by disqualification (""red card"")."
Handball-Team_officials,"<font color=""blue"">Question</font>: Whose permission is required for team officials to enter the playing court in handball?<br/><font color=""blue"">Sentence(s)</font>: Neither official is allowed to enter the playing court without the permission of the referees."
Gymnastics-Vault,"<font color=""blue"">Question</font>: What is another name for the vaulting platform?<br/><font color=""blue"">Sentence(s)</font>: From the roundoff position the gymnast travels backwards as in a backhandspring so that the hands land on the vaulting platform (horse)."
Gymnastics-Landing,"<font color=""blue"">Question</font>: What kind of force do gymnasts have to overcome with muscle force?<br/><font color=""blue"">Sentence(s)</font>: Vertical ground reaction force represents external force which the gymnasts have to overcome with their muscle force and has an impact on the gymnasts linear and angular momentum."
Sailing-Hull_trim,"<font color=""blue"">Question</font>: What is the adjustment of a boat's loading so as to change its fore-and-aft attitude in the water?<br/><font color=""blue"">Sentence(s)</font>: Hull trim is the adjustment of a boat's loading so as to change its fore-and-aft attitude in the water."
Sailing-Knots_and_line_handling,"<font color=""blue"">Question</font>: What is a clove hitch?<br/><font color=""blue"">Sentence(s)</font>: clove hitch — securing lines running along a series of posts"
Track_and_field-Combined_events,"<font color=""blue"">Question</font>: What are the most common combined events?<br/><font color=""blue"">Sentence(s)</font>: Outdoors, the most common combined events are the men's decathlon and the women's heptathlon."
Track_and_field-Multi-sport_events,"<font color=""blue"">Question</font>: Where are track and field events typically hosted?<br/><font color=""blue"">Sentence(s)</font>: Typically, track and field events are hosted at the main stadium of the games.After the Olympic and Paralympic Games, the most prominent events for track and field athletes include the three IOC-sanctioned continental games: the All-Africa Games, Asian Games, and the Pan American Games."
Olympic_weightlifting-Abstract,"<font color=""blue"">Question</font>: Are bodyweight categories similar or different for the genders?<br/><font color=""blue"">Sentence(s)</font>: Bodyweight categories are different for women and men."
Water_polo-Advancing_the_ball,"<font color=""blue"">Question</font>: The ball gets turned over to the defense if the attacker goes where without the ball?<br/><font color=""blue"">Sentence(s)</font>: If an attacker advances inside the 2-meter line without the ball or before the ball is inside the 2-meter area, (s)he is ruled offside and the ball is turned over to the defence."
Water_polo-Setting_the_ball,"<font color=""blue"">Question</font>: How long is typical for a reasonable amount of time to re-commence play after a foul?<br/><font color=""blue"">Sentence(s)</font>: The referee indicates the foul with one short whistle blow and points one hand to the spot of the foul and the other hand in the direction of the attack of the team to whom the free throw has been awarded.</br>The hole set then has a ""reasonable amount of time"" (typically about three seconds) to re-commence play by making a free pass to one of the other players."
Rugby_union-History,"<font color=""blue"">Question</font>: When did rugby originate?<br/><font color=""blue"">Sentence(s)</font>: The origin of rugby football is reputed to be an incident during a game of English school football at Rugby School in 1823 when William Webb Ellis is said to have picked up the ball and run with it."
Rugby_union-Rugby_within_international_tournaments,"<font color=""blue"">Question</font>: When did the United States first win?<br/><font color=""blue"">Sentence(s)</font>: In 1920, the United States, fielding a team with many players new to the sport of rugby, upset France in a shock win, eight points to zero."
Karate-Kata,"<font color=""blue"">Question</font>: What does Kata mean?<br/><font color=""blue"">Sentence(s)</font>: Kata (型:かた) means literally ""shape"" or ""model."""
Karate-Philosophy,"<font color=""blue"">Question</font>: What is of prime importance in karate?<br/><font color=""blue"">Sentence(s)</font>: He considered courtesy of prime importance."
Squash_(sport)-History,"<font color=""blue"">Question</font>: What were squash racquets made of before?<br/><font color=""blue"">Sentence(s)</font>: Squash racquets used to be made out of laminated timber."
Squash_(sport)-The_court,"<font color=""blue"">Question</font>: How many walls to a squash court?<br/><font color=""blue"">Sentence(s)</font>: All of the floor-markings on a squash court are only relevant during serves.There are four walls to a squash court."
Wakeboarding-Boats,"<font color=""blue"">Question</font>: Why is it easier to jump with a wakeboarding boat?<br/><font color=""blue"">Sentence(s)</font>: The high tow point makes it easier to jump and get air as the rope is not pulling downward as when it is attached to the low tow point used for skiing."
Wakeboarding-Riding,"<font color=""blue"">Question</font>: What kind of tricks are there?<br/><font color=""blue"">Sentence(s)</font>: Tricks vary from beginner to advanced."
Wushu_(sport)-Other_taolu_routines,"<font color=""blue"">Question</font>: What is the Chinese term referring to the Southern Fist routine of Wushu?<br/><font color=""blue"">Sentence(s)</font>: Nanquan (南拳) – Southern Fist"
