paragraph_id,content
The_Lord_of_the_Rings-Reception,"<font color=""blue"">Question</font>: How was Lord of the Rings initially received?<br/><font color=""blue"">Sentence(s)</font>: While early reviews for The Lord of the Rings were mixed, reviews in various media have been, on the whole, highly positive and acknowledge Tolkien's literary achievement as a significant one.</br>On its initial review the ""Sunday Telegraph"" felt it was ""among the greatest works of imaginative fiction of the twentieth century.""</br>The ""Sunday Times"" seemed to echo these sentiments when in its review it was stated that ""the English-speaking world is divided into those who have read ""The Lord of the Rings"" and ""The Hobbit"" and those who are going to read them."""
The_Terminator-Post-production,"<font color=""blue"">Question</font>: Who composed the soundtrack for The Terminator?<br/><font color=""blue"">Sentence(s)</font>: The film's soundtrack was synthesizer music composed by Brad Fiedel."
Terminator_Salvation-Writing,"<font color=""blue"">Question</font>: What cause Warner Bros. to change act 3 of the film?<br/><font color=""blue"">Sentence(s)</font>: The original ending was to have John killed, and his image kept alive by the resistance by grafting his skin onto Marcus' cybernetic body.</br>However, after the ending was leaked on the Internet, Warner Bros. decided to completely change the entire third act of the film."
Shrek-Accolades,"<font color=""blue"">Question</font>: Was Shrek ever nominated for a BAFTA award?<br/><font color=""blue"">Sentence(s)</font>: ""Shrek"" was also nominated for 6 BAFTA Award, including the BAFTA Award for Best Film."
Toy_Story-Abstract,"<font color=""blue"">Question</font>: Who voiced Woody?<br/><font color=""blue"">Sentence(s)</font>: ""Toy Story"" follows a group of anthropomorphic toys who pretend to be lifeless whenever humans are present, and focuses on the relationship between Woody, a pullstring cowboy doll (Tom Hanks), and Buzz Lightyear, an astronaut action figure (Tim Allen)."
Kung_Fu_Panda-Abstract,"<font color=""blue"">Question</font>: How much did Kung Fu Panda gross on its opening day?<br/><font color=""blue"">Sentence(s)</font>: ""Kung Fu Panda"" opened in 4,114 theaters, grossing $20.3 million on its opening day and $60.2 million on its opening weekend, resulting in the number one position at the box office."
The_Shawshank_Redemption-Home_media,"<font color=""blue"">Question</font>: When did TNT show the Shawshank Redemption for the first time on American cable TV?<br/><font color=""blue"">Sentence(s)</font>: In June 1997, TNT, an American cable network, showed the film for the first time."
The_Godfather-Restoration,"<font color=""blue"">Question</font>: How many discs are included in the Blu-ray disc box set?<br/><font color=""blue"">Sentence(s)</font>: ""The Blu-ray Disc box set (four discs) includes high-definition extra features on the restoration and film."
Fight_Club-Cultural_impact,"<font color=""blue"">Question</font>: When did Fight Club get released in theaters across the US?<br/><font color=""blue"">Sentence(s)</font>: Like other 1999 films ""Magnolia"", ""Being John Malkovich"", and ""Three Kings"", ""Fight Club"" was recognized as an innovator in cinematic form and style since it exploited new developments in filmmaking technology."
Forrest_Gump-Feather,"<font color=""blue"">Question</font>: What did visual effects supervisor Ken Ralston compare the feather to?<br/><font color=""blue"">Sentence(s)</font>: Visual effects supervisor Ken Ralston compared the feather to an abstract painting: ""It can mean so many things to so many different people."
The_Matrix-Sound_effects_and_music,"<font color=""blue"">Question</font>: Who composed ""The Matrix's"" score?<br/><font color=""blue"">Sentence(s)</font>: The sound of the pod containing a human baby closing required almost fifty sounds put together.The film's score was composed by Don Davis."
The_Usual_Suspects-Origins,"<font color=""blue"">Question</font>: Where did McQuarrie get the name Keyser Soze?<br/><font color=""blue"">Sentence(s)</font>: McQuarrie based the name of Keyser Söze on one of his previous supervisors, Keyser Sume, at a Los Angeles law firm that he worked for, but decided to change the last name because he thought that his former boss would object to how it was used.</br>He found the word ""söze"" in his roommate's English-to-Turkish dictionary, which translates as ""talk too much."""
The_Lion_King-Abstract,"<font color=""blue"">Question</font>: When was the Lion King first released in theaters?<br/><font color=""blue"">Sentence(s)</font>: The Lion King is a 1994 American animated musical adventure film produced by Walt Disney Feature Animation and released by Walt Disney Pictures."
The_Dark_Knight_Rises-Reception,"<font color=""blue"">Question</font>: How did IGN rate ""The Dark Knight Rises""?<br/><font color=""blue"">Sentence(s)</font>: IGN gave it a 9 out of 10, noting similarities in tone and theme to ""Batman Begins"" over the trilogy's second installment ""The Dark Knight"", but also describing Bane as ""that bit less interesting to watch"" than Ledger's Joker, despite praising his ""menacing voice"" and ""body language-driven performance""."
Das_Boot-Criticism_by_novelist_Buchheim,"<font color=""blue"">Question</font>: How long is the Director's Cut of ""Das Boot""?<br/><font color=""blue"">Sentence(s)</font>: However, today's Director's Cut of ""Das Boot"" amounts to over 200 minutes, and the complete TV version of the film is 282 minutes long.Buchheim, himself a U-boat correspondent, attacked specifically what he called Petersen's sacrificing of both realism and suspense in dialogue, narration, and photography for the sake of cheap dramatic thrills and action effects (for example, in reality one single exploding bolt of the boat's pressure hull would have been enough for the whole crew to worry about the U-boat being crushed by water pressure, while Petersen has several bolts loosening in various scenes)."
Amélie-Production,"<font color=""blue"">Question</font>: Who did Jeunet originally write the role of Amelie for?<br/><font color=""blue"">Sentence(s)</font>: In his DVD commentary, Jeunet explains that he originally wrote the role of Amélie for the English actress Emily Watson; in the original draft, Amélie's father was an Englishman living in London."
Toy_Story_3-Release,"<font color=""blue"">Question</font>: Where is the El Capital Theatre located?<br/><font color=""blue"">Sentence(s)</font>: In the United States, it premiered on June 13, 2010 at El Capitan Theatre in Hollywood, California."
Despicable_Me-Abstract,"<font color=""blue"">Question</font>: What character is voiced by Steve Carell?<br/><font color=""blue"">Sentence(s)</font>: It was directed by Pierre Coffin and Chris Renaud, based on an original story by Sergio Pablos.The film stars the voice of Steve Carell as Gru, a super-villain who adopts three girls (voiced by Miranda Cosgrove, Dana Gaier, and Elsie Fisher) from an orphanage; and the voice of Jason Segel as Vector, a rival of Gru who steals the Great Pyramid of Giza."
Batman_Begins-Accolades,"<font color=""blue"">Question</font>: Who received the only Academy Award nomination for Batman Begins?<br/><font color=""blue"">Sentence(s)</font>: Wally Pfister was nominated for Best Cinematography at the 78th Academy Awards, receiving the film's only Academy Award nomination."
World_War_I-July_Crisis,"<font color=""blue"">Question</font>: The period known as the July crisis followed the assassination of whom?<br/><font color=""blue"">Sentence(s)</font>: The assassination led to a month of diplomatic manoeuvring between Austria-Hungary, Germany, Russia, France, and Britain which was called the July Crisis."
World_War_II-Axis_attack_on_the_USSR_(1941),"<font color=""blue"">Question</font>: When did Hitler issue the directive to prepare to invade the Soviet Union?<br/><font color=""blue"">Sentence(s)</font>: On 18 December 1940 Hitler issued the directive to prepare for an invasion of the Soviet Union.On 22 June 1941, Germany, Italy and Romania invaded the Soviet Union in Operation Barbarossa, with Germany accusing the Soviets of plotting against them."
Assassination_of_Abraham_Lincoln-Day_of_the_assassination,"<font color=""blue"">Question</font>: What did Booth plan on doing with his single-shot Derringer?<br/><font color=""blue"">Sentence(s)</font>: Booth planned to shoot Lincoln with his single-shot Derringer and then stab Grant with a knife at Ford's Theatre."
Louisiana_Purchase-Financing,"<font color=""blue"">Question</font>: Where was Francis Baring's son Alexander during the time of the negotiations?<br/><font color=""blue"">Sentence(s)</font>: Francis Baring's son Alexander was in Paris at the time and helped in the negotiations."
Manhattan_Project-Ore,"<font color=""blue"">Question</font>: In 1940, where was the richest source of uranium?<br/><font color=""blue"">Sentence(s)</font>: The richest source of ore was the Shinkolobwe mine in the Belgian Congo, but it was flooded and closed."
Vietnam_War-American_nurses,"<font color=""blue"">Question</font>: Who was the only female nurse to be killed by enemy gunfire?<br/><font color=""blue"">Sentence(s)</font>: First Lieutenant Sharon Lane was the only female military nurse to be killed by enemy gunfire during the war, on 8 June 1969.At the start of the Vietnam War, it was commonly thought that American women had no place in the military."
Apollo_11-Landing,"<font color=""blue"">Question</font>: During which month of the year did the Apollo 11 spaceship land on the moon?<br/><font color=""blue"">Sentence(s)</font>: Armstrong took semi-automatic control and, with Aldrin calling out altitude and velocity data, landed at 20:17:40 UTC on July 20 with about 25 seconds of fuel left.Apollo 11 landed with less fuel than other missions, and the astronauts encountered a premature low fuel warning."
American_Revolution-Patriots,"<font color=""blue"">Question</font>: After the British arrived in which American city did the sense of scorn and rights violation begin?<br/><font color=""blue"">Sentence(s)</font>: The arrival in Boston of the British Army heightened their sense of violated rights, leading to rage and demands for revenge."
Wright_Brothers_flights_of_1909-The_flights,"<font color=""blue"">Question</font>: When was Wilbur Wright's flight around the Statue of Liberty duplicated with a replica of the Wright airplane?<br/><font color=""blue"">Sentence(s)</font>: This first airborne canoe was later moved to Carillon Historical Park in Ohio and exhibited in a room adjacent to the Wright Flyer III in Wright Hall.The flight around the Statue of Liberty was duplicated on May 26, 2003 by the Dayton 'Wright B Flyer, Inc.' group, with a replica of the Wright airplane as a part of the celebrations of the anniversary of the Wright brothers' first flight."
Protestant_Reformation-Primary_sources_in_translation,"<font color=""blue"">Question</font>: What year was the book published?<br/><font color=""blue"">Sentence(s)</font>: St. Louis: Concordia Publishing House, 1997."
Boston_Tea_Party-Abstract,"<font color=""blue"">Question</font>: When did the Boston Tea Party take place?<br/><font color=""blue"">Sentence(s)</font>: The Boston Tea Party (initially referred to by John Adams as ""the Destruction of the Tea in Boston"") was a political protest by the Sons of Liberty in Boston, on December 16, 1773."
Industrial_Revolution-Continental_Europe,"<font color=""blue"">Question</font>: Why was part of the Ruhr Valley called ""Miniature England""<br/><font color=""blue"">Sentence(s)</font>: By 1809 part of the Ruhr Valley in Westphalia was called 'Miniature England' because of its similarities to the industrial areas of England."
Great_Depression-Monetarist,"<font color=""blue"">Question</font>: Today it is widely agreed upon that the cause of the Great Depression came from inaction on the part of which governmental body?<br/><font color=""blue"">Sentence(s)</font>: Friedman argued that the downward turn in the economy, starting with the stock market crash, would have been just another recession.The Federal Reserve allowed some large public bank failures – particularly that of the New York Bank of the United States – which produced panic and widespread runs on local banks, and the Federal Reserve sat idly by while banks collapsed.</br>He claimed that, if the Fed had provided emergency lending to these key banks, or simply bought government bonds on the open market to provide liquidity and increase the quantity of money after the key banks fell, all the rest of the banks would not have fallen after the large ones did, and the money supply would not have fallen as far and as fast as it did.With significantly less money to go around, businessmen could not get new loans and could not even get their old loans renewed, forcing many to stop investing.</br>This interpretation blames the Federal Reserve for inaction, especially the New York branch.One reason why the Federal Reserve did not act to limit the decline of the money supply was regulation."
Cold_War-Gorbachev_reforms,"<font color=""blue"">Question</font>: What year did Mikhail Gorbachev become General Secretary?<br/><font color=""blue"">Sentence(s)</font>: Final years (1985–91).Gorbachev reforms.By the time the comparatively youthful Mikhail Gorbachev became General Secretary in 1985, the Soviet economy was stagnant and faced a sharp fall in foreign currency earnings as a result of the downward slide in oil prices in the 1980s."
The_Holocaust-Persons_of_color,"<font color=""blue"">Question</font>: Which group was there no systematic program for their elimination?<br/><font color=""blue"">Sentence(s)</font>: However, there was no systematic program for their elimination as there was for Jews and other groups."""
Treaty_of_Versailles-Military_restrictions,"<font color=""blue"">Question</font>: How many ships were to be disarmed and converted to merchant use?<br/><font color=""blue"">Sentence(s)</font>: Thirty-two auxiliary ships were to be disarmed and converted to merchant use."
Chernobyl_disaster-Debris_removal,"<font color=""blue"">Question</font>: What type of acid was dropped from helicopters after the Chernobyl disaster to curb any risk of explosion?<br/><font color=""blue"">Sentence(s)</font>: The reactor itself was covered with bags of sand, lead and boric acid dropped from helicopters: some 5,000 metric tons of material were dropped during the week that followed the accident.At the time there was still fear that the reactor could re-enter a self-sustaining nuclear chain-reaction and explode again, and a new containment structure was planned to prevent rain entering and triggering such an explosion, and to prevent further release of radioactive material."
Korean_War-Media,"<font color=""blue"">Question</font>: How many maps were adapted from the West Point Atlas of American Wars?<br/><font color=""blue"">Sentence(s)</font>:  QuickTime sequence of 27 maps adapted from the West Point Atlas of American Wars"
Space_Race-Apollo_11,"<font color=""blue"">Question</font>: What was the exact time and date of lift off for the saturn V rocket?<br/><font color=""blue"">Sentence(s)</font>: On July 16, 1969, at exactly 9:32 am EDT, the Saturn V rocket – serial number SA-506 – lifted off from Launch Complex 39A at the Kennedy Space Center, Florida with Apollo 11 on board.The lunar trip took just over three days."
DNA-Sense_and_antisense,"<font color=""blue"">Question</font>: How do DNA sequences react in bacteria?<br/><font color=""blue"">Sentence(s)</font>: In bacteria, this overlap may be involved in the regulation of gene transcription, while in viruses, overlapping genes increase the amount of information that can be encoded within the small viral genome."
Climate_change-Plate_tectonics,"<font color=""blue"">Question</font>: How is the geometry of the oceans determined?<br/><font color=""blue"">Sentence(s)</font>: This can affect both global and local patterns of climate and atmosphere-ocean circulation.The position of the continents determines the geometry of the oceans and therefore influences patterns of ocean circulation."
Stem_cell-Fetal,"<font color=""blue"">Question</font>: Where do extraembryonic fetal stem cells come from?<br/><font color=""blue"">Sentence(s)</font>:  Extraembryonic fetal stem cells come from extraembryonic membranes, and are generally not distinguished from adult stem cells."
Cloning-Cloning_extinct_and_endangered_species,"<font color=""blue"">Question</font>: How where the tissue samples from the last ""bucardo"" preserved?<br/><font color=""blue"">Sentence(s)</font>: Anticipating this possibility, tissue samples from the last ""bucardo"" (Pyrenean Ibex) were frozen in liquid nitrogen immediately after it died in 2000."
Global_warming-Political_discussion,"<font color=""blue"">Question</font>: Where was the 15th UNFCCC Converence held?<br/><font color=""blue"">Sentence(s)</font>: ""At the 15th UNFCCC Conference of the Parties, held in 2009 at Copenhagen, several UNFCCC Parties produced the Copenhagen Accord.Parties associated with the Accord (140 countries, as of November 2010)aim to limit the future increase in global mean temperature to below ."
Periodic_table-Categories,"<font color=""blue"">Question</font>: Where are metals located on the periodic table?<br/><font color=""blue"">Sentence(s)</font>: Metals are generally located to the left and bottom of the periodic table."
Physics-Difference_between_classical_and_modern_physics,"<font color=""blue"">Question</font>: What replace notions of absolute time and space with spacetime?<br/><font color=""blue"">Sentence(s)</font>: Albert Einstein contributed the framework of special relativity, which replaced notions of absolute time and space with spacetime and allowed an accurate description of systems whose components have speeds approaching the speed of light."
Biology-Homeostasis,"<font color=""blue"">Question</font>: How does a biological system normally respond a perturbation?<br/><font color=""blue"">Sentence(s)</font>: After the detection of a perturbation, a biological system normally responds through negative feedback."
Evolution-Evolution_of_life,"<font color=""blue"">Question</font>: How long have amphibians existed?<br/><font color=""blue"">Sentence(s)</font>: Amphibians first appeared around 364 million years ago, followed by early amniotes and birds around 155 million years ago (both from ""reptile""-like lineages), mammals around 129 million years ago, homininae around 10 million years ago and modern humans around 250,000 years ago."
Anatomy-Vertebrate_anatomy,"<font color=""blue"">Question</font>: What parts of the body are found at the anterior end and the base of the tail?<br/><font color=""blue"">Sentence(s)</font>: The mouth is found at the anterior end of the animal, and the anus at the base of the tail."
Astrology-Effectiveness,"<font color=""blue"">Question</font>: Who's double-blind chart matching test has become one of the most renowned tests of astrology?<br/><font color=""blue"">Sentence(s)</font>: Shawn Carlson's double-blind chart matching test, in which twenty eight astrologers agreed to match over 100 natal charts to psychological profiles generated by the California Psychological Inventory (CPI) test, is one of the most renowned tests of astrology."
Solar_System-Kuiper_belt,"<font color=""blue"">Question</font>: What are some characteristics of Kuper belt objects?<br/><font color=""blue"">Sentence(s)</font>: There are estimated to be over 100,000 Kuiper belt objects with a diameter greater than 50 km, but the total mass of the Kuiper belt is thought to be only a tenth or even a hundredth the mass of Earth.</br>Many Kuiper belt objects have multiple satellites, and most have orbits that take them outside the plane of the ecliptic.The Kuiper belt can be roughly divided into the ""classical"" belt and the resonances."
NASA-Project_Mercury_(1959–63),"<font color=""blue"">Question</font>: Who was the first man in space?<br/><font color=""blue"">Sentence(s)</font>: They beat the U.S. for the first man in space, by launching cosmonaut Yuri Gagarin into a single Earth orbit aboard Vostok 1 in April 1961, one month before Shepard's flight."
RNA-In_translation,"<font color=""blue"">Question</font>: Which part of the cell binds mRNA and carries out protein synthesis?<br/><font color=""blue"">Sentence(s)</font>: The ribosome binds mRNA and carries out protein synthesis."
Virus-Weapons,"<font color=""blue"">Question</font>: How many centers in the world are authorized by the WHO to keep stocks of smallpox virus?<br/><font color=""blue"">Sentence(s)</font>: There are only two centers in the world that are authorized by the WHO to keep stocks of smallpox virus: the Vector Institute in Russia and the Centers for Disease Control and Prevention in the United States."
Bacteria-Pathogens,"<font color=""blue"">Question</font>: What are characteristics of organisms that can cause disease, but live on us everyday without typically giving us disease?<br/><font color=""blue"">Sentence(s)</font>: Some organisms, such as ""Staphylococcus"" or ""Streptococcus"", can cause skin infections, pneumonia, meningitis and even overwhelming sepsis, a systemic inflammatory response producing shock, massive vasodilation and death.</br>Yet these organisms are also part of the normal human flora and usually exist on the skin or in the nose without causing any disease at all."
Yeast-Ecology,"<font color=""blue"">Question</font>: How can yeast make flowers more attractive to pollinators?<br/><font color=""blue"">Sentence(s)</font>: Yeast colonising nectaries of the stinking hellebore have been found to raise the temperature of the flower, which may aid in attracting pollinators by increasing the evaporation of volatile organic compounds."
Microscope-Optical,"<font color=""blue"">Question</font>: Why is the practical magnification limit ~1500x for typical magnification in a light microscope?<br/><font color=""blue"">Sentence(s)</font>: Typical magnification of a light microscope, assuming visible range light, is up to 1250x with a theoretical resolution limit of around 0.250 micrometres or 250 nanometres.</br>This limits the practical magnification limit to ~1500x."
Telescope-Gamma-ray_telescopes,"<font color=""blue"">Question</font>: At what photon energy does the index of refraction start to increase again?<br/><font color=""blue"">Sentence(s)</font>: At photon energies greater than 700 keV, the index of refraction starts to increase again."
Black_hole-Physical_properties,"<font color=""blue"">Question</font>: Whose theorem holds that it is the only vacuum solution that is spherically symmetric?<br/><font color=""blue"">Sentence(s)</font>: According to Birkhoff's theorem, it is the only vacuum solution that is spherically symmetric."
Nebula-Notable_named_nebulae,"<font color=""blue"">Question</font>: Is there a nebula named Barnard's Loop?<br/><font color=""blue"">Sentence(s)</font>: Barnard's Loop"
Aurora-Auroral_mechanism,"<font color=""blue"">Question</font>: How are auroras created?<br/><font color=""blue"">Sentence(s)</font>: l mechanism.Auroras are associated with the solar wind, a flow of ions continuously flowing outward from the Sun."
Taco-Traditional_tacos,"<font color=""blue"">Question</font>: Where did tacos de pescado (""fish tacos"") orginiate?<br/><font color=""blue"">Sentence(s)</font>:  Tacos de pescado (""fish tacos"") originated in Baja California in Mexico, where they consist of grilled or fried fish, lettuce or cabbage, pico de gallo, and a sour cream or citrus/mayonnaise sauce, all placed on top of a corn or flour tortilla."
Hamburger-Frank_and_Charles_Menches,"<font color=""blue"">Question</font>: Why was hamburger ""invented""?<br/><font color=""blue"">Sentence(s)</font>: During the fair, they ran out of pork sausage for their sandwiches and substituted beef.</br>Kunzog, who spoke to Frank Menches, says they exhausted their supply of sausage, so purchased chopped up beef from a butcher, Andrew Klein."
French_fries-France_and_other_French-speaking_countries,"<font color=""blue"">Question</font>: Where were French Fries commonly thought to be invented?<br/><font color=""blue"">Sentence(s)</font>: The word """"aiguillettes"""" or ""allumettes"" is used when the chips are very small and thin.One enduring origin story holds that French Fries were invented by street vendors on the Pont Neuf bridge in Paris in 1789, just before the outbreak of the French revolution."
Sausage-Chile,"<font color=""blue"">Question</font>: Which two cities are considered to have the best longanizas?<br/><font color=""blue"">Sentence(s)</font>: The cities of Chillán and San Carlos are known among Chileans for having the best ""longanizas"".Another traditional sausage is the ""prieta"", the Chilean version of blood sausage, generally known elsewhere in Latin America as ""morcilla""."
Bacon-Canada,"<font color=""blue"">Question</font>: How is Canadian bacon made?<br/><font color=""blue"">Sentence(s)</font>:  Back bacon refers to either smoked or unsmoked bacon cut from the boneless eye of pork loin; this is called 'Canadian bacon' in the United States."
Kebab-In_Norway,"<font color=""blue"">Question</font>: On average, how much does the kebab in Bergen cost?<br/><font color=""blue"">Sentence(s)</font>: In Bergen the average price of a kebab is around 50 kr."
Ramen-Soup,"<font color=""blue"">Question</font>: Which seasonings are commonly added to ramen?<br/><font color=""blue"">Sentence(s)</font>: Seasonings commonly added to ramen are black pepper, butter, chili pepper, sesame seeds, and crushed garlic."
Udon-Regional_varieties,"<font color=""blue"">Question</font>: Where does Hōtō, a flat and wide type of udon noodle, hail from in Japan?<br/><font color=""blue"">Sentence(s)</font>:  Hōtō (rarely 餺飥, commonly ほうとう): a flat and wide type, usually cooked with vegetables, particularly Japanese ""kabocha"" squash, from Yamanashi Prefecture."
Rice-Nutrients_and_the_nutritional_importance_of_rice,"<font color=""blue"">Question</font>: Where does purple rice derive its color?<br/><font color=""blue"">Sentence(s)</font>: Between the two, there is a significant difference in fiber content and minor differences in other nutrients.Brilliantly colored rice strains, such as purple rice, derive their color from anthocyanins and tocols."
Steak-Skirt_steak,"<font color=""blue"">Question</font>: How are Skirt steaks prepared?<br/><font color=""blue"">Sentence(s)</font>: Skirt steaks are used in many international cuisines: Mexican cuisine use this steak for fajitas and arrachera.</br>In the United Kingdom it is often used as filling for Cornish pasties as well as vegetables such as carrot and potato.</br>In Chinese cuisine it is used for stir-fries, in Spanish cuisine the steak is made for churrasco and Italian cuisine use skirt steak for making bolognese sauce as well as with tomatoes."
Salad-Bound_salad,"<font color=""blue"">Question</font>: What are examples of a bound salad?<br/><font color=""blue"">Sentence(s)</font>: Examples of bound salad include tuna salad, pasta salad, chicken salad, egg salad, and potato salad.Bound salads are often used as sandwich fillings."
Popcorn-Abstract,"<font color=""blue"">Question</font>: How is popcorn able to pop?<br/><font color=""blue"">Sentence(s)</font>: Popcorn is able to pop because, like amaranth grain, sorghum, quinoa, and millet, its kernels have a hard moisture-sealed hull and a dense starchy interior.</br>Pressure builds inside the kernel, and a small explosion (or ""pop"") is the end result."
Cake-Special-purpose_cakes,"<font color=""blue"">Question</font>: What cakes are associated with Christmas?<br/><font color=""blue"">Sentence(s)</font>: There has been a long tradition of decorating an iced cake at Christmas time; other cakes associated with Christmas include chocolate log and mince pies."
Ice_cream-Production,"<font color=""blue"">Question</font>: Who helped turn ice harvesting into a big business?<br/><font color=""blue"">Sentence(s)</font>: Many farmers and plantation owners, including U.S. Presidents George Washington and Thomas Jefferson, cut and stored ice in the winter for use in the summer.</br>Frederic Tudor of Boston turned ice harvesting and shipping into a big business, cutting ice in New England and shipping it around the world.Ice cream was made by hand in a large bowl placed inside a tub filled with ice and salt."
Yogurt-Strained_yogurt,"<font color=""blue"">Question</font>: What is strained yogurt commonly called?<br/><font color=""blue"">Sentence(s)</font>: The popular East Indian dessert, a variation of traditional dahi called mishti dahi, offers a thicker, more custard-like consistency, and is usually sweeter than western yogurts.Strained yogurt is also enjoyed in Greece and is the main component of ""tzatziki"" (from Turkish ""cacık""), a well-known accompaniment to gyros and souvlaki pita sandwiches: it is a yogurt sauce or dip made with the addition of grated cucumber, olive oil, salt and, optionally, mashed garlic.Srikhand, a popular dessert in India, is made from strained yogurt, saffron, cardamom, nutmeg and sugar and sometimes fruits such as mango or pineapple.In North America and Britain, strained yogurt is commonly called ""Greek yogurt""."
Cheese-World_production_and_consumption,"<font color=""blue"">Question</font>: Where does most of the world's cheese come from?<br/><font color=""blue"">Sentence(s)</font>: The largest producer of cheese is the United States, accounting for 26% of world production, followed by Germany and France.</br>In the U.S., mozzarella and cheddar are by far the top cheese types.</br>Only Ireland, New Zealand, the Netherlands and Australia have a cheese production that is mainly export oriented: respectively 95%, 90%, 72%, and 65% of their cheese production is exported.</br>Only 35% of French production is exported.</br>The United States, the biggest world producer of cheese, is a marginal exporter, as most of its production is for the domestic market.Emmental (used mainly as a cooking ingredient) and Camembert are the most common cheeses in France."
Coffee-Roasting,"<font color=""blue"">Question</font>: How does the roasting process change the coffee seed?<br/><font color=""blue"">Sentence(s)</font>: The roasting process influences the taste of the beverage by changing the coffee seed both physically and chemically."
Juice-Preparation,"<font color=""blue"">Question</font>: How are fruit juices preserved?<br/><font color=""blue"">Sentence(s)</font>: Common methods for preservation and processing of fruit juices include canning, pasteurization, concentrating, freezing, evaporation and spray drying."
