paragraph_id,content
The_Godfather-Current_rankings,"<font color=""blue"">Question</font>: Did Entertanment Weekly name The Godfather as the greatest film ever made?<br/><font color=""blue"">Sentence(s)</font>:  ""Entertainment Weekly"" named ""The Godfather"" the greatest film ever made."
Fight_Club-Marketing,"<font color=""blue"">Question</font>: When did director David Fincher finish the footage for the film ""Fight Club?""<br/><font color=""blue"">Sentence(s)</font>: Release.Marketing.Filming concluded in December 1998, and David Fincher edited the footage in early 1999 to prepare ""Fight Club"" for a screening with senior executives."
Forrest_Gump-Soundtrack,"<font color=""blue"">Question</font>: When was the soundtrack to the film ""Forrest Gump"" released?<br/><font color=""blue"">Sentence(s)</font>: The 32-song soundtrack from the film was released on July 6, 1994."
The_Matrix-Production_design,"<font color=""blue"">Question</font>: How is the code that comprises the Matrix represented in the film?<br/><font color=""blue"">Sentence(s)</font>: In the film, the code that comprises the Matrix itself is frequently represented as downward-flowing green characters."
The_Usual_Suspects-Nominations_and_awards,"<font color=""blue"">Question</font>: Who won the Best Original Screenplay award at the 1996 Bristish Academy Film Awards?<br/><font color=""blue"">Sentence(s)</font>: ""McQuarrie also won the Best Original Screenplay award at the 1996 British Academy Film Awards."
Life_Is_Beautiful-Awards,"<font color=""blue"">Question</font>: When did Life is Beautiful win an award for Best Music?<br/><font color=""blue"">Sentence(s)</font>: At the 71st Academy Awards, the film won awards for Best Music, Original Dramatic Score, and Best Foreign Language Film, with Benigni winning Best Actor for his role."
The_Lion_King-Box_office,"<font color=""blue"">Question</font>: Who much money did ""The Lion King"" earn in North America during it's theatrical release?<br/><font color=""blue"">Sentence(s)</font>: ""The Lion King"" earned $422,783,777 in North America and an $564,700,000 in other territories for a worldwide total of $987,483,777."
The_Dark_Knight_Rises-Production_design,"<font color=""blue"">Question</font>: Is The Dark Knight a war film?<br/><font color=""blue"">Sentence(s)</font>: ""The Dark Knight Rises"" is a war film."""
Das_Boot-Soundtrack,"<font color=""blue"">Question</font>: When was the remix techo version released?<br/><font color=""blue"">Sentence(s)</font>: The characteristic lead melody of the soundtrack, composed and produced by Klaus Doldinger, took on a life of its own after German rave group U96 created a remixed ""techno version"" in 1991."
Amélie-Home_media,"<font color=""blue"">Question</font>: When was the Australian release?<br/><font color=""blue"">Sentence(s)</font>: In November 2009, an Australian release occurred."
Toy_Story_3-Music,"<font color=""blue"">Question</font>: Did Disney release a physical copy of the soundtrack initally?<br/><font color=""blue"">Sentence(s)</font>: Initially, Disney released the soundtrack only as digital download."
Despicable_Me-Video_games,"<font color=""blue"">Question</font>: Who developed the game?<br/><font color=""blue"">Sentence(s)</font>: It was developed by Gameloft and made available to the public in 2013."
Batman_Begins-Abstract,"<font color=""blue"">Question</font>: When did ""Batman Begins"" premier?<br/><font color=""blue"">Sentence(s)</font>: Batman Begins is a 2005 British-American superhero film based on the fictional DC Comics character Batman, co-written and directed by Christopher Nolan."
World_War_I-Russian_Revolution,"<font color=""blue"">Question</font>: When did the Bolsheviks accept the Treaty of Brest-Litovsk?<br/><font color=""blue"">Sentence(s)</font>: At first, the Bolsheviks refused the German terms, but when German troops began marching across the Ukraine unopposed, the new government acceded to the Treaty of Brest-Litovsk on 3 March 1918."
World_War_II-Home_fronts_and_production,"<font color=""blue"">Question</font>: How did the Allies have an advantage?<br/><font color=""blue"">Sentence(s)</font>: In Europe, before the outbreak of the war, the Allies had significant advantages in both population and economics."
Assassination_of_Abraham_Lincoln-Mudd's_culpability,"<font color=""blue"">Question</font>: When was help first looked for?<br/><font color=""blue"">Sentence(s)</font>: The first time was November 1864 when Booth, looking for help in his kidnapping plot, was directed to Mudd by agents of the Confederate Secret Service."
Louisiana_Purchase-Boundaries,"<font color=""blue"">Question</font>: When was the Anglo-American Convention?<br/><font color=""blue"">Sentence(s)</font>: However, the territory north of the 49th parallel (including the Milk River and Poplar River watersheds) was ceded to the UK in exchange for parts of the Red River Basin south of 49th parallel in the Anglo-American Convention of 1818.The eastern boundary of the Louisiana purchase was the Mississippi River, from its source to the 31st parallel, although the source of the Mississippi was, at the time, unknown."
Manhattan_Project-Soviet_spies,"<font color=""blue"">Question</font>: Who was the most successful Soviet spy involved in the Manhattan Project?<br/><font color=""blue"">Sentence(s)</font>: Oppenheimer informed Pash that he had been approached by a fellow professor at Berkeley, Haakon Chevalier, about passing information to the Soviet Union.The most successful Soviet spy was Klaus Fuchs, a member of the British Mission who played an important part at Los Alamos."
Vietnam_War-Casualties,"<font color=""blue"">Question</font>: How many deaths were during Wietnam War<br/><font color=""blue"">Sentence(s)</font>: Estimates of the number of casualties vary, with one source suggesting up to 3.8 million violent war deaths.195,000–430,000 South Vietnamese civilians died in the war."
Apollo_11-Support_crew,"<font color=""blue"">Question</font>: How many people were there in the Apollo 11 support crew?<br/><font color=""blue"">Sentence(s)</font>: Charlie Duke, Capsule Communicator (CAPCOM)</br>Ronald Evans (CAPCOM)</br>Owen K. Garriott (CAPCOM)</br>Don L. Lind (CAPCOM)</br>Ken Mattingly (CAPCOM)</br>Bruce McCandless II (CAPCOM)</br>Harrison Schmitt (CAPCOM)</br>Bill Pogue</br>Jack Swigert"
American_Revolution-Role_of_women,"<font color=""blue"">Question</font>: Was legal divorce granted to patriot women?<br/><font color=""blue"">Sentence(s)</font>: Legal divorce, usually rare, was granted to Patriot women whose husbands supported the King."
Protestant_Reformation-Conclusion_and_legacy,"<font color=""blue"">Question</font>: What countries did the Habsburgs rule?<br/><font color=""blue"">Sentence(s)</font>: The Habsburgs, who ruled Spain, Austria, Slovene Lands, the Spanish Netherlands and much of Germany and Italy, were staunch defenders of the Roman Catholic Church."
Boston_Tea_Party-Tea_trade_to_1767,"<font color=""blue"">Question</font>: When the Europeans develop a taste for Tea?<br/><font color=""blue"">Sentence(s)</font>: As Europeans developed a taste for tea in the 17th century, rival companies were formed to import the product from China."
Industrial_Revolution-Population_increase,"<font color=""blue"">Question</font>: Did the population rise after 1740?<br/><font color=""blue"">Sentence(s)</font>: According to Robert Hughes in ""The Fatal Shore"", the population of England and Wales, which had remained steady at 6 million from 1700 to 1740, rose dramatically after 1740."
Great_Depression-Inequality,"<font color=""blue"">Question</font>: When did Catchings and Foster populareize their theory?<br/><font color=""blue"">Sentence(s)</font>: Two economists of the 1920s, Waddill Catchings and William Trufant Foster, popularized a theory that influenced many policy makers, including Herbert Hoover, Henry A. Wallace, Paul Douglas, and Marriner Eccles."
Cold_War-Historiography_and_memory,"<font color=""blue"">Question</font>: WHo wrote """"Continuing Debate and New Approaches in Cold War History,""<br/><font color=""blue"">Sentence(s)</font>:  Hopkins, Michael F. ""Continuing Debate and New Approaches in Cold War History,"" ""Historical Journal,"" Dec 2007, Vol."
The_Holocaust-Involvement_of_other_countries_and_nationals,"<font color=""blue"">Question</font>: How was the response to the holocaust?<br/><font color=""blue"">Sentence(s)</font>:  International response to the Holocaust"
Treaty_of_Versailles-Negotiations,"<font color=""blue"">Question</font>: How many delegates from the 27 nations participated in the negotiations?<br/><font color=""blue"">Sentence(s)</font>: Initially, 70 delegates of 27 nations participated in the negotiations."
Chernobyl_disaster-The_United_Nations_Development_Programme,"<font color=""blue"">Question</font>: Who works in the four most Chernobyl-affected areas?<br/><font color=""blue"">Sentence(s)</font>: CRDP works in the four most Chernobyl-affected areas in Ukraine: Kyivska, Zhytomyrska, Chernihivska and Rivnenska."
Korean_War-Division_of_Korea_(1954–present),"<font color=""blue"">Question</font>: Who was the North Korean leader who ordered the invasion of South Korea?<br/><font color=""blue"">Sentence(s)</font>: Encouraged by the success of Communist revolution in Indochina, Kim Il-sung saw it as an opportunity to invade the South."
Space_Race-Soviet_Moon_program,"<font color=""blue"">Question</font>: How many was the N1 unsuccessfully tested?<br/><font color=""blue"">Sentence(s)</font>: The N1 was unsuccessfully tested four times, exploding each time due to problems with the first stage's thirty engines.The Soviet leadership cancelled the program in 1970 after the first two successful American Moon landings."
DNA-Nucleobase_classification,"<font color=""blue"">Question</font>: Is uracil usually found in DNA?<br/><font color=""blue"">Sentence(s)</font>: In addition to RNA and DNA a large number of artificial nucleic acid analogues have also been created to study the properties of nucleic acids, or for use in biotechnology.Uracil is not usually found in DNA, occurring only as a breakdown product of cytosine."
Climate_change-Precipitation,"<font color=""blue"">Question</font>: How long has satellite data been available?<br/><font color=""blue"">Sentence(s)</font>: Surface coverage over oceans and remote areas is relatively sparse, but, reducing reliance on interpolation, satellite data has been available since the 1970s."
Stem_cell-Properties,"<font color=""blue"">Question</font>: How is stem cell function regulated?<br/><font color=""blue"">Sentence(s)</font>: Apart from this it is said that stem cell function is regulated in a feed back mechanism."
Cloning-Horticultural,"<font color=""blue"">Question</font>: What has been cloned for science?<br/><font color=""blue"">Sentence(s)</font>: As an example, some European cultivars of grapes represent clones that have been propagated for over two millennia.</br>Other examples are potato and banana."
Global_warming-Initial_causes_of_temperature_changes_(external_forcings),"<font color=""blue"">Question</font>: How long are orbital cycles?<br/><font color=""blue"">Sentence(s)</font>: Orbital cycles vary slowly over tens of thousands of years and at present are in an overall cooling trend which would be expected to lead towards an ice age, but the 20th century instrumental temperature record shows a sudden rise in global temperatures."
Periodic_table-Mendeleev's_table,"<font color=""blue"">Question</font>: When did Meyer make an extended version of his table<br/><font color=""blue"">Sentence(s)</font>: Mendeleev's table was his first published version; that of Meyer was an expanded version of his (Meyer's) table of 1864."
Physics-Modern_physics,"<font color=""blue"">Question</font>: Who corrected Maxwell's equations of electromagnetism discrepency?<br/><font color=""blue"">Sentence(s)</font>: Classical mechanics predicted a varying speed of light, which could not be resolved with the constant speed predicted by Maxwell's equations of electromagnetism; this discrepancy was corrected by Einstein's theory of special relativity, which replaced classical mechanics for fast-moving bodies and allowed for a constant speed of light."
Biology-Cell_theory,"<font color=""blue"">Question</font>: How do cells duplicate?<br/><font color=""blue"">Sentence(s)</font>: All cells arise from other cells through cell division."
Evolution-Mutation,"<font color=""blue"">Question</font>: Where do mutations occur?<br/><font color=""blue"">Sentence(s)</font>: Mutations are changes in the DNA sequence of a cell's genome."
Anatomy-Research_and_practice,"<font color=""blue"">Question</font>: How is anatomy different from physiology?<br/><font color=""blue"">Sentence(s)</font>: It differs from physiology in that anatomy is about the morphology of biological structures, while physiology is the way those structures actually work.Generally, students of certain biological sciences, paramedics, prosthetists and orthotists, physiotherapists, occupational therapists, nurses, and medical students learn gross anatomy and microscopic anatomy from anatomical models, skeletons, textbooks, diagrams, photographs, lectures and tutorials, and in addition, medical students generally also learn gross anatomy through practical experience of dissection and inspection of cadavers."
Astrology-Scientific_analysis_and_criticism,"<font color=""blue"">Question</font>: Who has astrology been rejected by?<br/><font color=""blue"">Sentence(s)</font>: Astrology has been rejected by the scientific community as having no explanatory power for describing the universe."
Solar_System-Heliopause,"<font color=""blue"">Question</font>: How many regions is the heliosphere divided in<br/><font color=""blue"">Sentence(s)</font>: The heliosphere is divided into two separate regions."
NASA-Medicine_in_space,"<font color=""blue"">Question</font>: Who conducts medical studies in space?<br/><font color=""blue"">Sentence(s)</font>: Scientific research.Medicine in space.A variety of large-scale medical studies are being conducted in space by the National Space Biomedical Research Institute (NSBRI)."
RNA-Regulatory_RNAs,"<font color=""blue"">Question</font>: What kind of RNAs do animals have?<br/><font color=""blue"">Sentence(s)</font>: Animals have Piwi-interacting RNAs (piRNA; 29-30 nt) that are active in germline cells and are thought to be a defense against transposons and play a role in gametogenesis.Many prokaryotes have CRISPR RNAs, a regulatory system similar to RNA interference."
Virus-Host_range,"<font color=""blue"">Question</font>: Do they infect all types of cellular life?<br/><font color=""blue"">Sentence(s)</font>: They infect all types of cellular life including animals, plants, bacteria and fungi."
Bacteria-Bacteriophages,"<font color=""blue"">Question</font>: Is there only one type of bacteriophage?<br/><font color=""blue"">Sentence(s)</font>: Many types of bacteriophage exist, some simply infect and lyse their host bacteria, while others insert into the bacterial chromosome."
Yeast-Nonalcoholic_beverages,"<font color=""blue"">Question</font>: Is Kvass made from Rye?<br/><font color=""blue"">Sentence(s)</font>: ""Kvass"", a fermented drink made from rye, is popular in Eastern Europe; it has a recognizable, but low alcoholic content."
Microscope-Electron_microscopy,"<font color=""blue"">Question</font>: When was the first commerical scanning election microscope developed?<br/><font color=""blue"">Sentence(s)</font>: In 1965 the first commercial scanning electron microscope was developed by Professor Sir Charles Oatley and his postgraduate student Gary Stewart and marketed by the Cambridge Instrument Company as the ""Stereoscan""."
Telescope-History,"<font color=""blue"">Question</font>: When was the first recorded use of a telescope?<br/><font color=""blue"">Sentence(s)</font>: The earliest recorded working telescopes were the refracting telescopes that appeared in the Netherlands in 1608."
Black_hole-Entropy_and_thermodynamics,"<font color=""blue"">Question</font>: In what year did Strominger and Vafa show their black hle theory?<br/><font color=""blue"">Sentence(s)</font>: In 1995, Andrew Strominger and Cumrun Vafa showed that counting the microstates of a specific supersymmetric black hole in string theory reproduced the Bekenstein–Hawking entropy."
Nebula-Diffuse_nebulae,"<font color=""blue"">Question</font>: What does the term HII refer to?<br/><font color=""blue"">Sentence(s)</font>: Emission nebulae emit spectral line radiation from ionized gas (mostly ionized hydrogen); they are often called HII regions (the term ""HII"" is used in professional astronomy to refer to ionized hydrogen).Reflection nebulae themselves do not emit significant amounts of visible light, but are near stars and reflect light from them."
Aurora-Solar_wind_and_the_magnetosphere,"<font color=""blue"">Question</font>: Are these values typical?  400 km/s)<br/><font color=""blue"">Sentence(s)</font>: The solar wind usually reaches Earth with a velocity around 400 km/s, density around 5 ions/cm3 and magnetic field intensity around 2–5 nT (nanoteslas; Earth's surface field is typically 30,000–50,000 nT).</br>These are typical values."
Taco-Soft-shell_tacos,"<font color=""blue"">Question</font>: How are soft tacos made?<br/><font color=""blue"">Sentence(s)</font>: In this context, ""soft tacos"" are tacos made with wheat flour tortillas and filled with the same ingredients as a hard taco."
Hamburger-Mexico,"<font color=""blue"">Question</font>: How are burgers served in Mexico?<br/><font color=""blue"">Sentence(s)</font>: In Mexico, burgers (called ""hamburguesas"") are served with ham and slices of American cheese (locally called ""queso americano"") fried on top of the meat patty."
French_fries-Tornado_fries,"<font color=""blue"">Question</font>: Where do Tornado fries get their name?<br/><font color=""blue"">Sentence(s)</font>: Tornado fries gets their name from the tornado-like shape that the potato has on the skewer."
Sausage-Casings,"<font color=""blue"">Question</font>: Is luncheon meat availble without casings?<br/><font color=""blue"">Sentence(s)</font>: Additionally, luncheon meat and sausage meat are now available without casings in tin cans and jars."
Bacon-Bacon_mania,"<font color=""blue"">Question</font>: How much did sales clmb in 2013?<br/><font color=""blue"">Sentence(s)</font>: Sales climbed 9.5% in 2013, making it an all-time high of nearly $4 billion in U.S."
Kebab-In_China,"<font color=""blue"">Question</font>: What is Chunar referred to as?<br/><font color=""blue"">Sentence(s)</font>: Chuanr (), often referred to as ""chua'r"" in Pekingese and throughout the North, or kawap (كاۋاپ) in Uyghur, is a variation of kebab originating from the Uyghurs in the Western province of Xinjiang and a popular dish in Chinese Islamic cuisine."
Ramen-Noodles,"<font color=""blue"">Question</font>: How should the ramen noodles come out?<br/><font color=""blue"">Sentence(s)</font>: It may be thick, thin, or even ribbon-like, as well as straight or wrinkled."
Udon-Cold,"<font color=""blue"">Question</font>: Is it eaten with wasabi and ginger?<br/><font color=""blue"">Sentence(s)</font>: Eaten with wasabi or grated ginger."
Rice-Europe,"<font color=""blue"">Question</font>: Whose returning soldiers would have encountered rice on their expeditions to Asia?<br/><font color=""blue"">Sentence(s)</font>: It was known to Greece by returning soldiers from Alexander the Great's military expedition to Asia."
Steak-Abstract,"<font color=""blue"">Question</font>: How is a fish steak cut?<br/><font color=""blue"">Sentence(s)</font>: A steak (from Old Norse ""steik"", ""roast"") is generally a cut of beef sliced perpendicular to the muscle fibers, or of fish cut perpendicular to the spine."
Salad-Abstract,"<font color=""blue"">Question</font>: Do palate cleansing salads exist?<br/><font color=""blue"">Sentence(s)</font>: Palate-cleansing salads, to settle the stomach after the main course."
Popcorn-Consumption,"<font color=""blue"">Question</font>: Where is popcorn commonly eaten?<br/><font color=""blue"">Sentence(s)</font>: Popcorn is commonly eaten in movie theaters."
Cake-History,"<font color=""blue"">Question</font>: Are different cakes made with different things?<br/><font color=""blue"">Sentence(s)</font>: For example, banana bread may be properly considered either a quick bread or a cake.The Greeks invented beer as a leavener, frying fritters in olive oil, and cheesecakes using goat's milk."
Ice_cream-Cryogenic,"<font color=""blue"">Question</font>: When is ice cream dangerous to eat?<br/><font color=""blue"">Sentence(s)</font>: The ice cream, dangerous to eat while still ""steaming"", is allowed to rest until the liquid nitrogen is completely vaporised."
Yogurt-Non-dairy_yogurt_substitutes,"<font color=""blue"">Question</font>: Can Lactobacillus strains produce lactic acid?<br/><font color=""blue"">Sentence(s)</font>: Although ""Lactobacillus"" strains exist that can produce lactic acid from plant-derived feed stock (""e.g."""
Cheese-Origins,"<font color=""blue"">Question</font>: Where were the earliest evidence of cheesemaking found?<br/><font color=""blue"">Sentence(s)</font>: There is no conclusive evidence indicating where cheesemaking originated, either in Europe, Central Asia or the Middle East, but the practice had spread within Europe prior to Roman times and, according to Pliny the Elder, had become a sophisticated enterprise by the time the Roman Empire came into being.The earliest evidence of cheese-making in the archaeological record dates back to 5,500 BCE, in what is now Kujawy, Poland, where strainers with milk fats molecules have been found."
Coffee-Ecological_effects,"<font color=""blue"">Question</font>: Was coffee farming done to shade other trees?<br/><font color=""blue"">Sentence(s)</font>: Originally, coffee farming was done in the shade of trees that provided a habitat for many animals and insects."
Juice-Abstract,"<font color=""blue"">Question</font>: Is juice consumed as a beverage?<br/><font color=""blue"">Sentence(s)</font>: It is commonly consumed as a beverage or used as an ingredient or flavoring in foods."
