paragraph_id,content
Universal_Studios_Florida-New_York,"<font color=""blue"">Question</font>: When did the indoor roller coaster at Univeral Studios Florida open?<br/><font color=""blue"">Sentence(s)</font>: Opening in May 2004, this indoor roller coaster was inspired by ""The Mummy film franchise""."
Universal_Studios_Florida-Hollywood,"<font color=""blue"">Question</font>: What show is a 3-d experience with a stage show?<br/><font color=""blue"">Sentence(s)</font>: The show is a live, 3D experience that combines a 3-D film with an actual stage show based on the film ""Terminator 2"".Hollywood's two dining outlets are recreations of actual Hollywood outlets."
British_Museum-Collecting_from_the_wider_world_(1850–75),"<font color=""blue"">Question</font>: When did the British museum start expanding its collections?<br/><font color=""blue"">Sentence(s)</font>: The quadrangle at the centre of Smirke's design proved to be a waste of valuable space and was filled at Panizzi's request by a circular Reading Room of cast iron, designed by Smirke's brother, Sydney Smirke.Until the mid-19th century, the Museum's collections were relatively circumscribed but, in 1851, with the appointment to the staff of Augustus Wollaston Franks to curate the collections, the Museum began for the first time to collect British and European medieval antiquities, prehistory, branching out into Asia and diversifying its holdings of ethnography."
British_Museum-Scholarship_and_legacies_(1875–1900),"<font color=""blue"">Question</font>: When was it removed to the new British Museum of Natural History?<br/><font color=""blue"">Sentence(s)</font>: Scholarship and legacies (1875–1900).The natural history collections were an integral part of the British Museum until their removal to the new British Museum of Natural History, now the Natural History Museum, in 1887."
National_Air_and_Space_Museum-Abstract,"<font color=""blue"">Question</font>: When did the Steven F. Udvar-Hazy Center open?<br/><font color=""blue"">Sentence(s)</font>: It operates an annex, the Steven F. Udvar-Hazy Center, at Dulles International Airport, which opened in 2003 and itself encompasses ."
National_Air_and_Space_Museum-History,"<font color=""blue"">Question</font>: What kept the initial costs low?<br/><font color=""blue"">Sentence(s)</font>: Bulldozers from Fort Belvoir and prefabricated buildings from the United States Navy kept the initial costs low.The space race in the 1950s and 1960s led to the renaming of the museum to the National Air and Space Museum, and finally congressional passage of appropriations for the construction of the new exhibition hall, which opened July 1, 1976 at the height of the United States Bicentennial festivities under the leadership of Director Michael Collins, who had flown to the Moon on Apollo 11."
Victoria_Peak-History,"<font color=""blue"">Question</font>: Why was the Peak Tram created?<br/><font color=""blue"">Sentence(s)</font>: They also reserved the Peak Tram for the use of such passengers during peak periods."
Victoria_Peak-Tourism,"<font color=""blue"">Question</font>: When was Peak Lookout Restaurant rebuilt?<br/><font color=""blue"">Sentence(s)</font>: It was rebuilt in 1901 as a stop area for sedan chairs, but was re-opened as a restaurant in 1947.In addition to being a major tourist attraction for Hong Kong, The Peak is also the summit of Hong Kong's property market."
Disney_California_Adventure-Early_changes_and_expansions,"<font color=""blue"">Question</font>: What game show was brought in the first year of operation?<br/><font color=""blue"">Sentence(s)</font>: Within the first year of operation, Disney's Electrical Parade and Who Wants to Be a Millionaire – Play It!"
Disney_California_Adventure-Grizzly_Peak,"<font color=""blue"">Question</font>: Are there restaurants in the Grizzly Peak District?<br/><font color=""blue"">Sentence(s)</font>: There are also several restaurants in the Grizzly Peak district that are themed to California's farmland and heritage."
Sydney_Opera_House-Abstract,"<font color=""blue"">Question</font>: How many people per year participate in a guided tour of the Sydney Opera House?<br/><font color=""blue"">Sentence(s)</font>: As one of the most popular visitor attractions in Australia, more than seven million people visit the site each year, with 300,000 people participating annually in a guided tour of the facility.Identified as one of the 20th century's most distinctive buildings and one of the most famous performing arts centres in the world, the facility is managed by the Sydney Opera House Trust, under the auspices of the New South Wales Ministry of the Arts.The Sydney Opera House became a UNESCO World Heritage Site on 28 June 2007."
Sydney_Opera_House-Opening,"<font color=""blue"">Question</font>: Was the opening televised?<br/><font color=""blue"">Sentence(s)</font>: The opening was televised and included fireworks and a performance of Beethoven's Symphony No."
Great_Smoky_Mountains_National_Park-Abstract,"<font color=""blue"">Question</font>: Where does the Tennessee/North Carolina border run?<br/><font color=""blue"">Sentence(s)</font>: The border between Tennessee and North Carolina runs northeast to southwest through the centerline of the park."
Great_Smoky_Mountains_National_Park-Natural_features,"<font color=""blue"">Question</font>: How many black bears live in the Great Smoky Mountains National Park?<br/><font color=""blue"">Sentence(s)</font>: The park has a noteworthy black bear population, numbering about 1,500."
Vitruvian_Man-Abstract,"<font color=""blue"">Question</font>: On whose work are Leonardo's notes based in The Vitruvian Man?<br/><font color=""blue"">Sentence(s)</font>: It is accompanied by notes based on the work of the architect Vitruvius."
Vitruvian_Man-Derivative_works,"<font color=""blue"">Question</font>: Who created ""Glad Day""?<br/><font color=""blue"">Sentence(s)</font>:  William Blake (1795) ""Glad Day"", now known as ""Albion rose""."
Lady_with_an_Ermine-Provenance,"<font color=""blue"">Question</font>: When was Poland seized by the Nazis?<br/><font color=""blue"">Sentence(s)</font>: In 1939, almost immediately after the German occupation of Poland, it was seized by the Nazis and sent to the Kaiser Friedrich Museum in Berlin."
"Sunflowers_(Van_Gogh_series)-The_Paris_""Sunflowers""","<font color=""blue"">Question</font>: When did Van Gogh live with his brother?<br/><font color=""blue"">Sentence(s)</font>: Little is known of Van Gogh's activities during the two years he lived with his brother Theo in Paris, 1886-1888."
"Sunflowers_(Van_Gogh_series)-Sunflowers,_friendship_and_gratitude","<font color=""blue"">Question</font>: Who said ""tHAt... It's... The flower."" in the passage?<br/><font color=""blue"">Sentence(s)</font>: In a letter to his brother Theo, Van Gogh wrote: ""It is a kind of painting that rather changes in character, and takes on a richness the longer you look at it."
Bedroom_in_Arles-Abstract,"<font color=""blue"">Question</font>: How many versions are described in Van Gogh's letters?<br/><font color=""blue"">Sentence(s)</font>: There are three authentic versions described in his letters, easily discernible from one another by the pictures on the wall to the right.The painting depicts Van Gogh's bedroom at 2, Place Lamartine in Arles, Bouches-du-Rhône, France, known as his Yellow House."
Bedroom_in_Arles-First_version,"<font color=""blue"">Question</font>: Where was Van Gogh staying when he started the first version?<br/><font color=""blue"">Sentence(s)</font>: Van Gogh started the first version during mid October 1888 while staying in Arles, and explained his aims and means to his brother Theo:"
Portrait_of_Dr._Gachet-Composition,"<font color=""blue"">Question</font>: What books are displayed on the table?<br/><font color=""blue"">Sentence(s)</font>: Two yellow books as well as the purple medicinal herb foxglove are displayed on the table."
Portrait_of_Dr._Gachet-Original_version,"<font color=""blue"">Question</font>: Why did The Reich Ministry of Public Enlightment and Propaganda confiscate the work?<br/><font color=""blue"">Sentence(s)</font>: The Reich Ministry of Public Enlightenment and Propaganda confiscated the work in 1937 as part of its campaign to rid Germany of so-called degenerate art, leading to Hermann Göring hurriedly selling it to a dealer in Amsterdam."
Sien_(Van_Gogh_series)-Abstract,"<font color=""blue"">Question</font>: Who did Van Gogh use as a model for his work?<br/><font color=""blue"">Sentence(s)</font>: Van Gogh used Sien, a pregnant prostitute, as a model for his work and later took Sien and her daughter into his home."
Sien_(Van_Gogh_series)-Estrangement_from_family,"<font color=""blue"">Question</font>: Who introduced Van Gogh to painting?<br/><font color=""blue"">Sentence(s)</font>: He also introduced Van Gogh to painting, first in oils and then with watercolor."
"Claude_Monet-First_""Impressionist""_exhibition","<font color=""blue"">Question</font>: Who coined the term ""Impressionism""?<br/><font color=""blue"">Sentence(s)</font>: From the painting's title the art critic Louis Leroy, in his review, ""L'Exposition des Impressionnistes,"" which appeared in Le Charivari, coined the term ""Impressionism""."
Claude_Monet-Impressionism,"<font color=""blue"">Question</font>: In what year was the first Impressionist art exhibition held?<br/><font color=""blue"">Sentence(s)</font>: The first Impressionist exhibition was held in 1874 at 35 boulevard des Capucines, Paris, from 15 April to 15 May."
"Impression,_Sunrise-History","<font color=""blue"">Question</font>: Give the explanation that Monet gave for the title.<br/><font color=""blue"">Sentence(s)</font>: Monet explained the title later:Landscape is nothing but an impression, and an instantaneous one, hence this label that was given us, by the way because of me."
The_Weeping_Woman-Dora_Maar,"<font color=""blue"">Question</font>: Who did Picasso paint in ""The Weeping Woman""?<br/><font color=""blue"">Sentence(s)</font>: """"""""Dora, for me, was always a weeping woman...And it's important, because women are suffering machines."""""
Les_Demoiselles_d'Avignon-Rivalry_with_Matisse,"<font color=""blue"">Question</font>: When did he join the Kahnweiler art gallery?<br/><font color=""blue"">Sentence(s)</font>: In 1907 Picasso joined the art gallery that had recently been opened in Paris by Daniel-Henry Kahnweiler (1884–1979)."
Les_Demoiselles_d'Avignon-Public_view_and_title,"<font color=""blue"">Question</font>: Who lent the exhibition space at 26 rue d""antin?<br/><font color=""blue"">Sentence(s)</font>: The exhibition space at 26 rue d'Antin was lent by the famous couturier and art collector Paul Poiret."
Johannes_Vermeer-Abstract,"<font color=""blue"">Question</font>: What is the name of the age in which Vermeer is typically grouped?<br/><font color=""blue"">Sentence(s)</font>: Since that time, Vermeer's reputation has grown, and he is now acknowledged as one of the greatest painters of the Dutch Golden Age."
Johannes_Vermeer-Theories_of_mechanical_aid,"<font color=""blue"">Question</font>: Who was the Hockney-Falco thesis named after?<br/><font color=""blue"">Sentence(s)</font>: This became known as the Hockney–Falco thesis, named after Hockney and Charles M. Falco, another proponent of the theory.Working independently, in 2001 British architecture professor Philip Steadman published the book ""Vermeer's Camera: Uncovering the Truth behind the Masterpieces"", which specifically claimed that Vermeer had used a camera obscura to create his paintings."
Soft_Construction_with_Boiled_Beans_(Premonition_of_Civil_War)-Salvador_Dalí_and_the_Spanish_Civil_War,"<font color=""blue"">Question</font>: Who was trapped in the strike and an armed uprising by Catalan seperatists?<br/><font color=""blue"">Sentence(s)</font>: Dalí and his wife, Gala, were trapped in the middle of a general strike and an armed uprising by Catalan separatists in 1934, in Catalonia, and this may have influenced his Spanish Civil War motif."
Soft_Construction_with_Boiled_Beans_(Premonition_of_Civil_War)-Meaning,"<font color=""blue"">Question</font>: Which war does this painting represent?<br/><font color=""blue"">Sentence(s)</font>: This painting expresses the destruction during the Spanish Civil War."
Swans_Reflecting_Elephants-Abstract,"<font color=""blue"">Question</font>: What period is the painting from?<br/><font color=""blue"">Sentence(s)</font>: This painting is from Dalí's Paranoiac-critical period."
Galatea_of_the_Spheres-Dalí's_motivation,"<font color=""blue"">Question</font>: When was the first atomic bomb explosion?<br/><font color=""blue"">Sentence(s)</font>: Dalí had been greatly interested in nuclear physics since the first atomic bomb explosions of August 1945, and described the atom as his ""favourite food for thought""."
David_(Michelangelo)-Commission,"<font color=""blue"">Question</font>: Who won the commission from the Operai?<br/><font color=""blue"">Sentence(s)</font>: Though Leonardo da Vinci and others were consulted, it was Michelangelo, only twenty-six years old, who convinced the ""Operai"" that he deserved the commission."
David_(Michelangelo)-Later_history,"<font color=""blue"">Question</font>: Where was the replica of the David statue placed?<br/><font color=""blue"">Sentence(s)</font>: A replica was placed in the Piazza della Signoria in 1910.In 1991, a man attacked the statue with a hammer he had concealed beneath his jacket, in the process damaging the toes of the left foot, before being restrained."
The_Last_Judgment_(Michelangelo)-Self-portrait,"<font color=""blue"">Question</font>: Who did Michelangelo depict himself as in ""The Last Judgement""?<br/><font color=""blue"">Sentence(s)</font>: Some have hypothesized that Michelangelo depicted himself in the flayed skin of St. Bartholomew (see below) based on feelings of contempt Michelangelo may have had for being commissioned to paint ""The Last Judgment."""
The_Last_Judgment_(Michelangelo)-Reception_and_expurgation,"<font color=""blue"">Question</font>: Was Michelangelo's ""The Last Judgement"" ever considered objectionable?<br/><font color=""blue"">Sentence(s)</font>: Michelangelo was accused of being insensitive to proper decorum, and of flaunting personal style over appropriate depictions of content.</br>indicating foolishness), while his nudity is covered by a coiled snake.</br>It is said that when Cesena complained to the Pope, the pontiff joked that his jurisdiction did not extend to hell, so the portrait would have to remain.The genitalia in the fresco, referred to as 'objectionable,' were painted over with drapery after Michelangelo died in 1564 by the Mannerist artist Daniele da Volterra, when the Council of Trent condemned nudity in religious art."
Sistine_Chapel_ceiling-Story_of_Noah,"<font color=""blue"">Question</font>: Who is depicted tilling the soil and growing vines in the background of the picture?<br/><font color=""blue"">Sentence(s)</font>: After the Flood, Noah tills the soil and grows vines.</br>He is shown doing so, in the background of the picture."
Sistine_Chapel_ceiling-In_popular_culture,"<font color=""blue"">Question</font>: How does Pastafarianism parody the Sistine Chapel ceiling?<br/><font color=""blue"">Sentence(s)</font>: In Pastafarianism, a parody of the painting is shown as the Flying Spaghetti Monster reaching a noodly appendage out to Adam."
Diego_Rivera-Career_in_Mexico,"<font color=""blue"">Question</font>: Where are his murals displayed?<br/><font color=""blue"">Sentence(s)</font>: Some of Rivera's most famous murals are featured at the National School of Agriculture at Chapingo near Texcoco (1925–27), in the Cortés Palace in Cuernavaca (1929–30), and the National Palace in Mexico City (1929–30, 1935)."
Man_at_the_Crossroads-Commission,"<font color=""blue"">Question</font>: How much was Rivera paid for his work on Rockefeller Center?<br/><font color=""blue"">Sentence(s)</font>: Rivera was to be paid $21,000 for the work."
Man_at_the_Crossroads-Work,"<font color=""blue"">Question</font>: In Man at the Crossroads, who is depicted holding hands with a multi-racial group of workers?<br/><font color=""blue"">Sentence(s)</font>: Opposite, on the right, Lenin is seen holding hands with a multi-racial group of workers."
The_Creation_of_Adam-Anatomical_theories,"<font color=""blue"">Question</font>: What year did Fank Meshberger discuss the background figures and shapes?<br/><font color=""blue"">Sentence(s)</font>: In 1990, an Anderson, Indiana physician named Frank Lynn Meshberger, M.D.</br>noted in the medical publication the ""Journal of the American Medical Association"" that the background figures and shapes portrayed behind the figure of God appeared to be an anatomically accurate picture of the human brain."
The_Creation_of_Adam-Popular_culture,"<font color=""blue"">Question</font>: Who replaces God in Touched by his Noodly Appendage?<br/><font color=""blue"">Sentence(s)</font>: the Extra-Terrestrial"", and Niklaas Jansen's artwork ""Touched by His Noodly Appendage"", in which God is replaced by Bobby Henderson's Flying Spaghetti Monster."
Girl_with_a_Pearl_Earring-References_in_fiction,"<font color=""blue"">Question</font>: When was the movie produced?<br/><font color=""blue"">Sentence(s)</font>: The 2003 film stars Scarlett Johansson as the girl with the pearl earring, Griet."
Rembrandt-Expert_assessments,"<font color=""blue"">Question</font>: What year did the Rembrandt Research Project begin?<br/><font color=""blue"">Sentence(s)</font>: In 1968 the Rembrandt Research Project began under the sponsorship of the Netherlands Organization for the Advancement of Scientific Research; it was initially expected to last a highly optimistic ten years."
Rembrandt-Name_and_signature,"<font color=""blue"">Question</font>: When was the name Rembrandt introduced as the artists name?<br/><font color=""blue"">Sentence(s)</font>: ""Rembrandt"" is a modification of the spelling of the artist's first name that he introduced in 1633."
The_Anatomy_Lesson_of_Dr._Nicolaes_Tulp-Related_works,"<font color=""blue"">Question</font>: Who condemned the work as disrespectful to Mandela?<br/><font color=""blue"">Sentence(s)</font>: The African National Congress condemned the work as disrespectful to Mandela, racist, and culturally insensitive to African taboos on depiction of living people as dead.The 2011 video game """" references the painting in both in-game portraits that can be found on the wall and in a certain cinematic trailer, featuring the main protagonist Adam Jensen as the cadaver as Dr. Nicolaes and his students study his charred and ruined arms, which in the actual story become amputated and replaced with mechanical limbs.The painting is discussed by the narrator (a young man) and his mother during a visit to the Met in ""The Goldfinch"", a 2013 novel by Donna Tartt.In the 2012 German film Barbara, there is a scene in which Dr. Andre offers his interpretation of the painting to Dr. Barbara when she points out the inaccuracy of Arendt's left hand."
The_Night_Watch-Cultural_legacy,"<font color=""blue"">Question</font>: Who does the cover illustrator pay tribute to on The Night Watch?<br/><font color=""blue"">Sentence(s)</font>: The cover illustrator, Paul Kidby, pays tribute to Rembrandt by placing him in the picture, in the position where Rembrandt is said to have painted himself."
The_Night_Watch-New_LED_illumination,"<font color=""blue"">Question</font>: How does LED lighting work and number of projected color temperature?<br/><font color=""blue"">Sentence(s)</font>: With new technology, it is the first time LED lighting has been able to render the fine nuances of the painting's complex color palette.</br>Rogier van der Heide, Chief Design Officer at Philips Lighting, was responsible for creating the system.The new illumination uses LED lights with a color temperature of 3,200 kelvins, similar to warm-white light sources like tungsten halogen."
Bathsheba-Biblical_narrative,"<font color=""blue"">Question</font>: Why did David order Uriah to the front lines of battle?<br/><font color=""blue"">Sentence(s)</font>: The story is told that David, while walking on the roof of his palace, saw Bathsheba, who was then the wife of Uriah, having a bath.</br>He immediately desired her and later made her pregnant.In an effort to conceal his sin, David summoned Uriah from the army (with whom he was on campaign) in the hope that Uriah would re-consummate his marriage and think that the child was his.</br>Uriah was unwilling to violate the ancient kingdom rule applying to warriors in active service.</br>Rather than go home to his own bed, he preferred to remain with the palace troops.</br>After repeated efforts to convince Uriah to have sex with Bathsheba, the king gave the order to his general, Joab, that Uriah should be placed in the front lines of the battle, where it was the most dangerous, and left to the hands of the enemy (where he was more likely to die)."
Bathsheba-In_rabbinical_literature,"<font color=""blue"">Question</font>: Give the name of the animal that Satan is disguised as.<br/><font color=""blue"">Sentence(s)</font>: Satan is depicted as coming in the disguise of a bird."
Syndics_of_the_Drapers'_Guild-Abstract,"<font color=""blue"">Question</font>: In what year did Jochem de Neve die?<br/><font color=""blue"">Sentence(s)</font>: Jochem de Neve (1629–1681)"
Ice_hockey-Offensive_tactics,"<font color=""blue"">Question</font>: What is the most defensive forcheck system?<br/><font color=""blue"">Sentence(s)</font>: The 1–4 is the most defensive forecheck system, referred to as the trap, where one forward will apply pressure to the puck carrier around the oppositions' blueline and the other 4 players stand basically in a line by their blueline in hopes the opposition will skate into one of them.There are many other little tactics used in the game of hockey."
Ice_hockey-Pond_hockey,"<font color=""blue"">Question</font>: What are the main differences between pond hockey and traditional?<br/><font color=""blue"">Sentence(s)</font>: Its rules differ from traditional hockey because there is no hitting and very little shooting, placing a greater emphasis on skating, puckhandling and passing abilities."
Beach_volleyball-Common_block_signals,"<font color=""blue"">Question</font>: How does the blocker decide how to block?<br/><font color=""blue"">Sentence(s)</font>: The blocker should block ""ball"", deciding how to block based upon the opposing team's set, and the hitter's approach and arm-swing technique."
Beach_volleyball-Governing_bodies,"<font color=""blue"">Question</font>: What is the primary international governing body for beach volleyball?<br/><font color=""blue"">Sentence(s)</font>: The primary international governing body for beach volleyball is the Fédération Internationale de Volleyball (FIVB)."
Cycling-Equipment,"<font color=""blue"">Question</font>: What do clipless pedals enable a cyclist to do?<br/><font color=""blue"">Sentence(s)</font>: Much simpler fixed wheel bikes are also available.Many road bikes along with mountain bikes include clipless pedals to which special shoes attach, via a cleat, permitting the rider to pull on the pedals as well as push."
Cycling-Bicycle_Touring,"<font color=""blue"">Question</font>: What began in 1891?<br/><font color=""blue"">Sentence(s)</font>: Paris–Brest–Paris (PBP), which began in 1891, is the oldest bicycling event still run on a regular basis on the open road, covers over and imposes a 90-hour time limit."
Diving-Synchronized_diving,"<font color=""blue"">Question</font>: Are simultaneous dives different or the same?<br/><font color=""blue"">Sentence(s)</font>: Two divers form a team and perform dives simultaneously.</br>The dives are identical."
Diving-Canada,"<font color=""blue"">Question</font>: What is the Open age group in diving?<br/><font color=""blue"">Sentence(s)</font>: The age group Open is so called because divers of any age, including those over 18, may compete in these events, so long as their dives meet a minimum standard of difficulty.Although Canada is internationally a fairly strong country in diving, the vast majority of Canadian high schools and universities do not have diving teams, and many Canadian divers accept athletic scholarships from American colleges.Adult divers who are not competitive at an elite level may compete in masters diving."
Field_hockey-Free_hits,"<font color=""blue"">Question</font>: When are free hits awarded?<br/><font color=""blue"">Sentence(s)</font>: Free hits are awarded when offences are committed outside the scoring circles (the term 'free hit' is standard usage but the ball need not be hit)."
Field_hockey-Penalty_corner,"<font color=""blue"">Question</font>: How many defenders, including the keeper, does a short corner begin with?<br/><font color=""blue"">Sentence(s)</font>: Short corners begin with five defenders (usually including the keeper) positioned behind the back line and at least 5 m from the 'insert' position of the ball."
Handball-Abstract,"<font color=""blue"">Question</font>: How large is a modern handball court?<br/><font color=""blue"">Sentence(s)</font>: A standard match consists of two periods of 30 minutes, and the team that scores more goals wins.Modern handball is played on a court 40 by 20 meters (131 by 66 ft), with a goal in the center of each end."
Handball-International_body,"<font color=""blue"">Question</font>: Whem will the IHF host the Women's World Championship?<br/><font color=""blue"">Sentence(s)</font>: The IHF 2013 Women’s World Championship will be hosted in Serbia, December 6–22.The IHF is composed of five continental federations which organize continental championships held every other second year."
Modern_pentathlon-Abstract,"<font color=""blue"">Question</font>: how many events are in a pentathlon?<br/><font color=""blue"">Sentence(s)</font>: The modern pentathlon is an Olympic sport that comprises five events: fencing, 200 m freestyle swimming, show jumping, and a final combined event of pistol shooting, and a 3200 m cross-country run."
Gymnastics-Rhythmic_gymnastics,"<font color=""blue"">Question</font>: Do men or women compete in rhythmic gymnastics?<br/><font color=""blue"">Sentence(s)</font>: Only women compete in rhythmic gymnastics although there is a new version of this discipline for men being pioneered in Japan (see Men's rhythmic gymnastics)."
Gymnastics-TeamGym,"<font color=""blue"">Question</font>: Where did the first official TeamGym competition take place?<br/><font color=""blue"">Sentence(s)</font>: The first official competition was held in Finland in 1996 and it takes place every even-numbered year."
Sailing-Heeling,"<font color=""blue"">Question</font>: How can you counteract heeling?<br/><font color=""blue"">Sentence(s)</font>: In some high-performance racing yachts, water ballast or the angle of a canting keel can be changed to provide additional righting force to counteract heeling."
Sailing-Other_terms,"<font color=""blue"">Question</font>: What are walls called in sailing?<br/><font color=""blue"">Sentence(s)</font>: Walls are called ""bulkheads"" or ""ceilings"", while the surfaces referred to as ceilings on land are called 'overheads'or 'deckheads'."
Track_and_field-Middle_distance,"<font color=""blue"">Question</font>: Where are the roots of the half mile run from?<br/><font color=""blue"">Sentence(s)</font>: The 880 yard run, or half mile, was the forebear of the 800 m distance and it has its roots in competitions in the United Kingdom in the 1830s."
Track_and_field-Javelin_throw,"<font color=""blue"">Question</font>: When was the first modern Olympic javelin throw?<br/><font color=""blue"">Sentence(s)</font>: The modern event features a short run up on a track and then the thrower releases the javelin before the foul line.The first Olympic men's javelin throw contest was held in 1908 and a women's competition was introduced in 1932."
Olympic_weightlifting-History,"<font color=""blue"">Question</font>: What did IWF rules say about an athlete's knees and elbows?<br/><font color=""blue"">Sentence(s)</font>: IWF rules previously stated that an athlete's knees and elbows must be visible so officials can determine if a lift is correctly executed."
Olympic_weightlifting-Equipment,"<font color=""blue"">Question</font>: What does the raised heel help with?<br/><font color=""blue"">Sentence(s)</font>: The raised heel helps the lifter maintain an upright torso while catching the bar and also allows for a deeper squat under the bar."
Water_polo-Defense,"<font color=""blue"">Question</font>: Do defensive positions differ from offense?<br/><font color=""blue"">Sentence(s)</font>: Defensive positions are often the same positionally, but just switched from offense to defense."
Water_polo-Water_polo_equipment,"<font color=""blue"">Question</font>: What Items are required in water polo?<br/><font color=""blue"">Sentence(s)</font>: Items required in water polo include:</br>Ball: A water polo ball is constructed of waterproof material to allow it to float on the water.</br>The size of the ball is different for men's, women's and junior games.</br>Caps: A water polo cap is used to protect the players' heads and ears, and to make them identifiable from afar.</br>Both starting goalkeepers wear red caps (sometimes quartered), numbered ""1"" (substitute goalies' caps are numbered either ""13"" for FINA international play or ""15"" for NCAA play) Caps are fitted with ear protectors."
Rugby_union-Women's_rugby_union,"<font color=""blue"">Question</font>: How many countries play rugby?<br/><font color=""blue"">Sentence(s)</font>: In the past 30 years the game has grown in popularity among female athletes, and, according to the IRB, is now played in over 100 countries.The English based Women's Rugby Football Union (WRFU), responsible for women's rugby in England, Scotland Ireland and Wales, was founded in 1983, and is the oldest formally organised national governing body for women's rugby."
Rugby_union-Statistics_and_records,"<font color=""blue"">Question</font>: In percentages, how much of an increase in people playing rugby union or one of its variants from 2007 to 2011?<br/><font color=""blue"">Sentence(s)</font>: This is an increase of 19 percent since the previous report in 2007."
Karate-Abstract,"<font color=""blue"">Question</font>: What year did karate not get the necessary two-thirds vote to be an Olympic sport?<br/><font color=""blue"">Sentence(s)</font>: ""In 2009, in the 121st International Olympic Committee voting, karate did not receive the necessary two-thirds majority vote to become an Olympic sport."
Karate-Canada,"<font color=""blue"">Question</font>: When did karate begin in Canada?<br/><font color=""blue"">Sentence(s)</font>:  and its influence outside Japan.Canada.Karate began in Canada in the 1930s and 1940s as Japanese people immigrated to the country."
Squash_(sport)-Playing_equipment,"<font color=""blue"">Question</font>: How much do squash balls weigh?<br/><font color=""blue"">Sentence(s)</font>: ).Squash balls are between 39.5 and 40.5 mm in diameter, and have a weight of 23 to 25 grams."
Squash_(sport)-Types_of_shots_played,"<font color=""blue"">Question</font>: What is a reverse angle?<br/><font color=""blue"">Sentence(s)</font>:  Reverse angle: a boast where the opposite sidewall is hit first."
Wakeboarding-Boards,"<font color=""blue"">Question</font>: What settings do board hardware allow with either foot forward?<br/><font color=""blue"">Sentence(s)</font>: Many newer board models contain small moulded fins on the board, allowing the rider to use smaller centre fins and also to create less drag.Board hardware is often set up to allow a rider to ride ""Switch"" or ""Fakie,"" with either foot forward."
Wakeboarding-Fins_and_placement,"<font color=""blue"">Question</font>: When are the fins active?<br/><font color=""blue"">Sentence(s)</font>: These fins are not as active when the wakeboard is riding flat through the water, but the more the rider leans on edge, the more the wakeboard hooks up."
Wushu_(sport)-Traditional_weapons_routines,"<font color=""blue"">Question</font>: What are the weapons categories of Wushu?<br/><font color=""blue"">Sentence(s)</font>: Changsuijian (長穗劍) – Long-Tasseled Sword</br>Shuangshoujian (雙手劍) – Two-Handed Sword</br>Jiujiebian (九節鞭) – Nine Section Whip</br>Sanjiegun (三節棍) – Three Section Staff</br>Shengbiao (繩鏢) – Rope Dart</br>Dadao (大刀) – Great Sword</br>Pudao (撲刀) – Horse Knife</br>Emeici (峨嵋刺) – Emei Daggers</br>Shuangdao (雙刀) – Double Broadsword</br>Shuangjian (雙劍) – Double Straight-Sword</br>Shuangbian (雙鞭) – Double Nine Section Whips</br>Shuanggou (雙鈎) – Double Hook-sword"
Wushu_(sport)-Wushu_as_an_Olympic_event,"<font color=""blue"">Question</font>: When was Wushu's bid rejected?<br/><font color=""blue"">Sentence(s)</font>: On May 29, 2013, Wushu's bid was rejected."
Netball-Abstract,"<font color=""blue"">Question</font>: How is Netball played?<br/><font color=""blue"">Sentence(s)</font>: Netball is a ball sport played by two teams of seven players.</br>Each team attempts to score goals by passing a ball down the court and shooting it through its goal ring.</br>Players are assigned specific positions, which define their roles within the team and restrict their movement to certain areas of the court.</br>During general play, a player with the ball can hold onto it for only three seconds before shooting for a goal or passing to another player.</br>The winning team is the one that scores the most goals.</br>Netball games are 60 minutes long."
Netball-Description_and_rules,"<font color=""blue"">Question</font>: What is the objective of the game?<br/><font color=""blue"">Sentence(s)</font>: The objective of a game is to score more goals than the opposition."
Croquet-Association,"<font color=""blue"">Question</font>: How often is it contested?<br/><font color=""blue"">Sentence(s)</font>: It is contested every three to four years between Australia, Great Britain, the United States and New Zealand."
Croquet-Garden,"<font color=""blue"">Question</font>: Where is the starting point for all balls?<br/><font color=""blue"">Sentence(s)</font>:  The starting point for all balls is a spot three feet in from the boundary directly in front of hoop1."
Tug_of_war-Origins,"<font color=""blue"">Question</font>: When did tug of war begin to commonly refer to an athletic contest between two teams who haul at the opposite ends of a rope?<br/><font color=""blue"">Sentence(s)</font>: Only in the 19th century was it used as a term for an athletic contest between two teams who haul at the opposite ends of a rope."
Tug_of_war-Risk_of_Injury,"<font color=""blue"">Question</font>: How do injuries occur in tug of war?<br/><font color=""blue"">Sentence(s)</font>: In addition to injuries from falling and back strains, (some of which may be serious), catastrophic injuries may result in the form of finger, hand or even arm amputations.</br>Amputations or avulsions may result from two causes: looping or wrapping the rope around a hand or wrist, and from the elastic recoil of the broken rope if the rope breaks.</br>The broken ends of an elastic polymer such as common nylon reach high speeds and can easily sever fingers."
Scuba_diving-Diver_propulsion,"<font color=""blue"">Question</font>: Why are some sleds faired?<br/><font color=""blue"">Sentence(s)</font>: Some sleds are faired to reduce drag on the diver."
Scuba_diving-Nitrogen_narcosis,"<font color=""blue"">Question</font>: How did Cousteau decribe it?<br/><font color=""blue"">Sentence(s)</font>: Jacques Cousteau famously described it as the ""rapture of the deep""."
